Vbattery, sensor current, sma current, sma Vbattery, error, timestamp, time, supply voltage, supply current, temperature
4.16567333894177,-0.04750219205298402,-0.29472298249358114,4.167045744838264,0.0003696534607731117,2022-06-22-14-37-04,9741.682894229889,0.0,0.0
4.165509048515571,-0.04733790463665313,-0.2948405323426306,4.167015873851305,0.000369653460590591,2022-06-22-14-37-06,9743.804363965988,0.0,0.0
4.166166210221825,-0.04323071923129125,-0.2941940081730512,4.16699927885855,0.00041072606677450274,2022-06-22-14-37-08,9745.926464796066,0.0,0.0
4.165344758089617,-0.045202168225170064,-0.2937042171352773,4.166964429373741,0.00041072606616521234,2022-06-22-14-37-10,9748.045684576035,0.0,0.0
4.166001919794897,-0.04684504238771463,-0.2939001335503062,4.1669461748817245,0.0005750164924851475,2022-06-22-14-37-13,9750.169571876526,0.0,0.0
4.165837629368211,-0.04405215631191933,-0.29372380877685195,4.166922941891868,0.00057501649260705,2022-06-22-14-37-15,9752.29421710968,0.0,0.0
4.165180467663908,-0.0461878927225893,-0.2936846254938419,4.166896389903579,0.000575016492119218,2022-06-22-14-37-17,9754.401403903961,0.0,0.0
4.16567333894177,-0.04717361722033127,-0.2934495257956394,4.166871497414466,0.0004928712785325917,2022-06-22-14-37-19,9756.519174575806,0.0,0.0
4.165016177238441,-0.04635218013885717,-0.29354748400315117,4.166841626427641,0.0004928712780447597,2022-06-22-14-37-21,9758.62108874321,0.0,0.0
4.16567333894177,-0.04996650329903811,-0.293802175342934,4.166815074439233,0.0006160890972053412,2022-06-22-14-37-23,9760.771882772446,0.0,0.0
4.165016177238441,-0.04832362913477431,-0.2937042171353307,4.166788522450983,0.0006160890969617583,2022-06-22-14-37-25,9762.878761768341,0.0,0.0
4.16567333894177,-0.0461878927225893,-0.29342993415417007,4.166758651463981,0.0006571617033284127,2022-06-22-14-37-27,9764.991941690445,0.0,0.0
4.16567333894177,-0.04815934171839811,-0.2934691174372016,4.166730439976278,0.0004928712774963095,2022-06-22-14-37-29,9767.098430395126,0.0,0.0
4.165344758089617,-0.04487359339276832,-0.2931752428146502,4.1666989094900675,0.0004107260647023825,2022-06-22-14-37-32,9769.215372562408,0.0,0.0
4.165016177238441,-0.048816491383957536,-0.292940143116317,4.1666673790039495,0.00032858085166420636,2022-06-22-14-37-34,9771.329408884048,0.0,0.0
4.165016177238441,-0.04585931789008048,-0.29245035207843517,4.166632529519243,0.00016429042583210318,2022-06-22-14-37-36,9773.462062120438,0.0,0.0
4.165180467663908,-0.0461878927225893,-0.29215647745575496,4.166602658532374,0.00020536303219875762,2022-06-22-14-37-38,9775.569517612457,0.0,0.0
4.165509048515571,-0.05128080263111044,-0.2924503520786962,4.166576106544005,0.00020536303207641105,2022-06-22-14-37-40,9777.702497243881,0.0,0.0
4.165344758089617,-0.04553074305760742,-0.29217606909759575,4.166547895056385,0.00016429042577104092,2022-06-22-14-37-42,9779.839408159256,0.0,0.0
4.165180467663908,-0.04700932980401844,-0.2916666864179868,4.166516364570222,0.00020536303219831353,2022-06-22-14-37-44,9781.946688890457,0.0,0.0
4.165509048515571,-0.04750219205298402,-0.29164709477647377,4.16649479107972,0.00024643563874748864,2022-06-22-14-37-46,9784.065677165985,0.0,0.0
4.165016177238441,-0.04799505430203098,-0.2917842362670579,4.166463260593604,0.0002875082451141431,2022-06-22-14-37-49,9786.21840763092,0.0,0.0
4.16567333894177,-0.043887868895776075,-0.29141199507857357,4.166441687103071,0.00041072606445768933,2022-06-22-14-37-51,9788.34124994278,0.0,0.0
4.165016177238441,-0.04980221588257053,-0.2916470947768282,4.166408497117661,0.0005339438838625199,2022-06-22-14-37-53,9790.462444067001,0.0,0.0
4.164523305963504,-0.04750219205298402,-0.29192137775789867,4.166378626130969,0.0005750164896809462,2022-06-22-14-37-55,9792.582823038101,0.0,0.0
4.165016177238441,-0.04684504238771463,-0.2919409693994064,4.166347095644853,0.0005750164891327181,2022-06-22-14-37-57,9794.700057268143,0.0,0.0
4.164851886813218,-0.04914506621679193,-0.2923132105881553,4.166310586660901,0.0004517986696064291,2022-06-22-14-37-59,9796.838405132294,0.0,0.0
4.164851886813218,-0.04766647946932395,-0.2923523938711804,4.166287353671251,0.00028750824377432593,2022-06-22-14-38-01,9798.958055734634,0.0,0.0
4.164687596388239,-0.04914506621679193,-0.29229361894660527,4.1662591421838,0.00020536303128482203,2022-06-22-14-38-03,9801.080217838287,0.0,0.0
4.165180467663908,-0.04668075497141981,-0.29203892760692113,4.166235909194081,0.00020536303146778678,2022-06-22-14-38-06,9803.21689748764,0.0,0.0
4.165509048515571,-0.04848791655115961,-0.29203892760692113,4.166215995202864,0.0002464356380778021,2022-06-22-14-38-08,9805.332437515259,0.0,0.0
4.165180467663908,-0.04996650329903811,-0.2924895353617972,4.166194421712428,0.00032858085099363166,2022-06-22-14-38-10,9807.48310494423,0.0,0.0
4.165016177238441,-0.04668075497141981,-0.2923915771542479,4.166164550725602,0.00032858085111553414,2022-06-22-14-38-12,9809.603995800018,0.0,0.0
4.165016177238441,-0.04454501856040213,-0.29176464462591384,4.166139658236636,0.00020536303219831353,2022-06-22-14-38-14,9811.725667238235,0.0,0.0
4.164687596388239,-0.04454501856040213,-0.29129444522976694,4.1661097872499,0.00020536303183305016,2022-06-22-14-38-16,9813.831733226776,0.0,0.0
4.164687596388239,-0.04717361722033127,-0.29109852881460907,4.166076597264588,0.0001232178189172206,2022-06-22-14-38-18,9815.967406749725,0.0,0.0
