Vcell, time, current, Vsupply, Csupply, temperature
4.197052819505743,16800.027141332626,0.6335896190355885,0.00,0.000,21.54
4.1967242368787865,16801.28980612755,0.18361148264198526,0.00,0.000,21.44
4.1968885281920745,16802.5472407341,0.1913697263612127,0.00,0.000,21.54
4.197052819505743,16803.797036409378,0.18361148264198526,0.00,0.000,21.64
4.196559945565879,16805.02001810074,0.1777927998526901,0.00,0.000,21.64
4.196559945565879,16806.22070479393,0.19330928729105057,0.00,0.000,21.64
4.1959027803180495,16807.468101501465,0.19524884822090124,0.00,0.000,21.44
4.195738489007042,16808.732756853104,0.18943016543138738,0.00,0.000,21.44
4.1959027803180495,16809.9998421669,0.17585323892294796,0.00,0.000,21.64
4.195409906386169,16811.260209560394,0.18555104357177382,0.00,0.000,21.74
4.196231362941203,16812.522327423096,0.18555104357177382,0.00,0.000,21.54
4.195738489007042,16813.78468322754,0.17391367799321705,0.00,0.000,21.54
4.196231362941203,16815.04564499855,0.18361148264198526,0.00,0.000,21.54
4.195738489007042,16816.313857793808,0.1816719217122085,0.00,0.000,21.44
4.195245615076303,16817.57444000244,0.18943016543138738,0.00,0.000,21.64
4.194752741148983,16818.84036040306,0.17585323892294796,0.00,0.000,21.64
4.195738489007042,16820.100172519684,0.1913697263612127,0.00,0.000,21.64
4.195574197696416,16821.35526418686,0.18361148264198526,0.00,0.000,21.54
4.195409906386169,16822.622366666794,0.19330928729105057,0.00,0.000,21.64
4.195409906386169,16823.885334968567,0.1913697263612127,0.00,0.000,21.54
4.1959027803180495,16825.149131059647,0.17585323892294796,0.00,0.000,21.64
4.195574197696416,16826.40719985962,0.1874906045015745,0.00,0.000,21.64
4.195245615076303,16827.6526119709,0.18361148264198526,0.00,0.000,21.54
4.195738489007042,16828.914199352264,0.18555104357177382,0.00,0.000,21.64
4.195245615076303,16830.179886341095,0.1816719217122085,0.00,0.000,21.44
4.195409906386169,16831.441665410995,0.17391367799321705,0.00,0.000,21.64
4.19491703245771,16832.701203346252,0.1874906045015745,0.00,0.000,21.64
4.195409906386169,16833.95619225502,0.18361148264198526,0.00,0.000,21.84
4.19491703245771,16835.218236923218,0.1913697263612127,0.00,0.000,21.64
4.194424158532671,16836.469130039215,0.19330928729105057,0.00,0.000,21.54
4.195081323766816,16837.730516195297,0.1816719217122085,0.00,0.000,21.54
4.194424158532671,16838.995432138443,0.19330928729105057,0.00,0.000,21.54
4.195245615076303,16840.2571914196,0.18361148264198526,0.00,0.000,21.64
4.194424158532671,16841.51807332039,0.17973236078244353,0.00,0.000,21.84
4.194752741148983,16842.7808675766,0.17391367799321705,0.00,0.000,21.64
4.19491703245771,16844.036835193634,0.1913697263612127,0.00,0.000,21.54
4.195409906386169,16845.292275190353,0.1913697263612127,0.00,0.000,21.64
4.195081323766816,16846.557250499725,0.1777927998526901,0.00,0.000,21.84
4.19491703245771,16847.82209920883,0.1816719217122085,0.00,0.000,21.74
4.194259867225084,16849.07940220833,0.1874906045015745,0.00,0.000,21.74
4.194424158532671,16850.33513522148,0.19330928729105057,0.00,0.000,21.64
4.194588449840637,16851.594743728638,0.1816719217122085,0.00,0.000,21.44
4.194588449840637,16852.85762310028,0.1777927998526901,0.00,0.000,21.54
4.195081323766816,16854.10432124138,0.1874906045015745,0.00,0.000,21.74
4.194424158532671,16855.356672286987,0.18943016543138738,0.00,0.000,21.74
4.194752741148983,16856.614416599274,0.1816719217122085,0.00,0.000,21.74
4.194424158532671,16857.86536669731,0.19524884822090124,0.00,0.000,21.54
4.194095575917879,16859.124834537506,0.17973236078244353,0.00,0.000,21.64
4.194424158532671,16860.382160425186,0.17585323892294796,0.00,0.000,21.54
4.194588449840637,16861.636427164078,0.18943016543138738,0.00,0.000,21.74
4.194588449840637,16862.89986515045,0.1816719217122085,0.00,0.000,21.74
4.193931284611052,16864.158429145813,0.1913697263612127,0.00,0.000,21.64
4.194095575917879,16865.419224739075,0.19524884822090124,0.00,0.000,21.64
4.194424158532671,16866.685975313187,0.17391367799321705,0.00,0.000,21.44
4.194259867225084,16867.9461915493,0.17391367799321705,0.00,0.000,21.64
4.194752741148983,16869.20864534378,0.1777927998526901,0.00,0.000,21.64
4.194259867225084,16870.473291158676,0.17391367799321705,0.00,0.000,21.64
4.194095575917879,16871.728420495987,0.1777927998526901,0.00,0.000,21.54
4.194259867225084,16872.996674776077,0.1913697263612127,0.00,0.000,21.64
4.193931284611052,16874.257739543915,0.18943016543138738,0.00,0.000,21.64
4.193931284611052,16875.516181468964,0.17003455613378812,0.00,0.000,21.64
4.193931284611052,16876.781433343887,0.17585323892294796,0.00,0.000,21.74
4.194259867225084,16878.040698051453,0.19330928729105057,0.00,0.000,21.74
4.193766993304606,16879.2379655838,0.18361148264198526,0.00,0.000,21.74
4.193274119387547,16880.49036169052,0.1874906045015745,0.00,0.000,21.64
4.194095575917879,16881.755133390427,0.1874906045015745,0.00,0.000,21.44
4.194095575917879,16882.95511651039,0.18943016543138738,0.00,0.000,21.74
4.193931284611052,16884.197868824005,0.1777927998526901,0.00,0.000,21.64
4.193931284611052,16885.448468208313,0.1913697263612127,0.00,0.000,21.74
4.193602701998539,16886.710206508636,0.18943016543138738,0.00,0.000,21.64
4.193931284611052,16887.973166942596,0.19330928729105057,0.00,0.000,21.54
4.193931284611052,16889.226383447647,0.1913697263612127,0.00,0.000,21.54
4.1934384106928535,16890.486840963364,0.1913697263612127,0.00,0.000,21.64
4.193602701998539,16891.747730731964,0.18555104357177382,0.00,0.000,21.64
4.193766993304606,16893.006036043167,0.1777927998526901,0.00,0.000,21.54
4.1934384106928535,16894.264357089996,0.17391367799321705,0.00,0.000,21.44
4.193766993304606,16895.530366182327,0.1816719217122085,0.00,0.000,21.74
4.1934384106928535,16896.802088022232,0.1913697263612127,0.00,0.000,21.54
4.193931284611052,16898.049667835236,0.17973236078244353,0.00,0.000,21.44
4.193766993304606,16899.2968378067,0.17585323892294796,0.00,0.000,21.44
4.193274119387547,16900.47762989998,0.17973236078244353,0.00,0.000,21.74
4.193274119387547,16901.729759931564,0.17391367799321705,0.00,0.000,21.64
4.1934384106928535,16902.989810228348,0.1913697263612127,0.00,0.000,21.64
4.193931284611052,16904.230578660965,0.17391367799321705,0.00,0.000,21.44
4.1934384106928535,16905.471355438232,0.17585323892294796,0.00,0.000,21.64
4.193602701998539,16906.712926626205,0.17973236078244353,0.00,0.000,21.64
4.193766993304606,16907.95833826065,0.18943016543138738,0.00,0.000,21.54
4.193274119387547,16909.21749305725,0.1913697263612127,0.00,0.000,21.64
4.193766993304606,16910.472638845444,0.1913697263612127,0.00,0.000,21.44
4.193931284611052,16911.735415935516,0.18361148264198526,0.00,0.000,21.74
4.193766993304606,16912.98291039467,0.18943016543138738,0.00,0.000,21.84
4.193766993304606,16914.238055944443,0.19330928729105057,0.00,0.000,21.64
4.1934384106928535,16915.49982738495,0.19524884822090124,0.00,0.000,21.44
4.1929455367780735,16916.759549617767,0.17391367799321705,0.00,0.000,21.84
4.193602701998539,16918.018244743347,0.1816719217122085,0.00,0.000,21.74
4.1929455367780735,16919.263197898865,0.1913697263612127,0.00,0.000,21.84
4.19310982808262,16920.51677799225,0.1913697263612127,0.00,0.000,21.74
4.19310982808262,16921.78078508377,0.18361148264198526,0.00,0.000,21.64
4.1929455367780735,16923.05065345764,0.17973236078244353,0.00,0.000,21.74
4.193602701998539,16924.310401439667,0.19524884822090124,0.00,0.000,21.74
4.192288371563685,16925.566974639893,0.1913697263612127,0.00,0.000,21.64
4.19261695417012,16926.83061647415,0.17197411706349716,0.00,0.000,21.64
4.193274119387547,16928.0905315876,0.18943016543138738,0.00,0.000,21.44
4.193274119387547,16929.35323214531,0.17391367799321705,0.00,0.000,21.74
4.1929455367780735,16930.601180553436,0.18361148264198526,0.00,0.000,21.54
4.1934384106928535,16931.8634121418,0.17197411706349716,0.00,0.000,21.74
4.192781245473906,16933.11059165001,0.17391367799321705,0.00,0.000,21.64
4.192288371563685,16934.364031791687,0.1874906045015745,0.00,0.000,21.74
4.19310982808262,16935.626563310623,0.17197411706349716,0.00,0.000,21.74
4.19261695417012,16936.88174390793,0.18361148264198526,0.00,0.000,21.64
4.19261695417012,16938.142518043518,0.1874906045015745,0.00,0.000,21.64
4.19261695417012,16939.40637755394,0.17197411706349716,0.00,0.000,21.74
4.19261695417012,16940.665709257126,0.18943016543138738,0.00,0.000,21.44
4.192781245473906,16941.93092274666,0.19524884822090124,0.00,0.000,21.74
4.19261695417012,16943.20113515854,0.1777927998526901,0.00,0.000,21.64
4.192781245473906,16944.464131116867,0.17973236078244353,0.00,0.000,21.64
4.19310982808262,16945.723839998245,0.18943016543138738,0.00,0.000,21.44
4.192288371563685,16946.985392332077,0.19524884822090124,0.00,0.000,21.94
4.192781245473906,16948.23334503174,0.19330928729105057,0.00,0.000,21.84
4.1929455367780735,16949.48549222946,0.18943016543138738,0.00,0.000,21.64
4.191795497656883,16950.750287532806,0.1913697263612127,0.00,0.000,21.64
4.19310982808262,16951.995638132095,0.17391367799321705,0.00,0.000,21.35
4.192781245473906,16953.26076745987,0.17585323892294796,0.00,0.000,21.64
4.192288371563685,16954.518934726715,0.18943016543138738,0.00,0.000,21.74
4.192781245473906,16955.764254808426,0.19330928729105057,0.00,0.000,21.64
4.191631206355375,16957.01430416107,0.1816719217122085,0.00,0.000,21.44
4.192288371563685,16958.26809978485,0.1913697263612127,0.00,0.000,21.74
4.1929455367780735,16959.532762527466,0.17585323892294796,0.00,0.000,21.74
4.192288371563685,16960.793972969055,0.17391367799321705,0.00,0.000,21.64
4.192452662866713,16962.056829452515,0.17197411706349716,0.00,0.000,21.54
4.192781245473906,16963.318745851517,0.1777927998526901,0.00,0.000,21.64
4.1921240802610376,16964.576668977737,0.18943016543138738,0.00,0.000,21.84
4.192452662866713,16965.839024543762,0.18943016543138738,0.00,0.000,21.74
4.1921240802610376,16967.10017514229,0.1777927998526901,0.00,0.000,21.64
4.19195978895877,16968.365459918976,0.17973236078244353,0.00,0.000,21.54
4.1929455367780735,16969.622547388077,0.18943016543138738,0.00,0.000,21.54
4.192288371563685,16970.88449716568,0.17391367799321705,0.00,0.000,21.64
4.191795497656883,16972.15025663376,0.1816719217122085,0.00,0.000,21.84
4.192781245473906,16973.410741329193,0.17585323892294796,0.00,0.000,21.74
4.191795497656883,16974.6786403656,0.18361148264198526,0.00,0.000,21.44
4.192452662866713,16975.932854652405,0.18555104357177382,0.00,0.000,21.74
4.19195978895877,16977.19514131546,0.18943016543138738,0.00,0.000,21.84
4.191466915054246,16978.45170354843,0.18555104357177382,0.00,0.000,21.54
4.191631206355375,16979.709786891937,0.18943016543138738,0.00,0.000,21.64
4.19195978895877,16980.960232019424,0.1777927998526901,0.00,0.000,21.84
4.192288371563685,16982.22015595436,0.1874906045015745,0.00,0.000,21.74
4.191795497656883,16983.47805929184,0.18943016543138738,0.00,0.000,21.74
4.19261695417012,16984.722749710083,0.17391367799321705,0.00,0.000,21.44
4.1921240802610376,16985.970994234085,0.17391367799321705,0.00,0.000,21.25
4.192288371563685,16987.230329036713,0.17973236078244353,0.00,0.000,21.84
4.191302623753498,16988.486652851105,0.17585323892294796,0.00,0.000,21.94
4.191631206355375,16989.7417447567,0.18361148264198526,0.00,0.000,21.54
