Vbattery, sensor current, sma current, sma Vbattery, error, timestamp, time, electronic load voltage, electronic load current, temperature
4.169616175382297,-0.040100362042402395,-0.1508894613214267,4.170171793535092,0.00034517757999205504,2022-03-04-15-53-27,224.26205253601074,4.167057,0.001302,19.57
4.0486979163028645,-0.24578698576242947,-0.1635014810194467,4.169556733834842,0.0003460073337627442,2022-03-04-15-53-27,224.77016878128052,4.063683,1.130573,19.76
4.0436048962065145,-0.2479227096094775,-0.17610375419112534,4.168916906652971,0.0009558758581347518,2022-03-04-15-53-28,225.28561663627625,3.921634,2.599846,19.47
4.041797695611828,-0.24726556381001463,-0.1886962808220622,4.1682646957243055,0.0009782791666144623,2022-03-04-15-53-28,225.7998571395874,3.916941,2.599862,19.76
4.039004749325381,-0.24529412641360415,-0.20120108860686112,4.167600926642258,0.0009849171809129193,2022-03-04-15-53-29,226.31626677513123,3.913817,2.599878,19.47
4.036376094093583,-0.2479227096094775,-0.2139398133012677,4.1669239482374385,0.0009990229702384085,2022-03-04-15-53-29,226.84069085121155,3.911892,2.599902,19.47
4.0353903484058025,-0.2469369909104071,-0.22653233993050964,4.1662436675050785,0.0010106394991506625,2022-03-04-15-53-30,227.34722590446472,3.909775,2.599942,19.37
4.033254566127433,-0.2425012567737282,-0.23892018925324715,4.165551003030077,0.0010139585051133384,2022-03-04-15-53-30,227.87746834754944,3.908339,2.599966,19.76
4.033254566127433,-0.2475941367097047,-0.25149322281120684,4.164857512970884,0.0010239155304881673,2022-03-04-15-53-31,228.38905239105225,3.906532,2.599926,19.27
4.0306259111003815,-0.24857985540927158,-0.26409549598630744,4.164154115926703,0.0010205965152642127,2022-03-04-15-53-31,228.90293526649475,3.905037,2.59991,19.57
4.028983001755959,-0.25038700636042116,-0.2768829533803504,4.163440811888296,0.0010322130431462157,2022-03-04-15-53-32,229.4156138896942,3.903734,2.599838,19.57
4.027832965236587,-0.2426655432229703,-0.2890856184944751,4.16272420552446,0.001038021303678366,2022-03-04-15-53-32,229.92706561088562,3.902327,2.599822,19.57
4.026354346880815,-0.2495655741095859,-0.30183408973482123,4.162000168917631,0.0010438295689277216,2022-03-04-15-53-33,230.45683979988098,3.901291,2.599982,19.67
4.02536860132672,-0.2494012876594815,-0.31453382828761184,4.161268702062997,0.0010488080769919385,2022-03-04-15-53-33,230.9670078754425,3.900018,2.599886,19.47
