Vbattery, sensor current, sma current, sma Vbattery, timestamp, time, electronic load voltage, electronic load current, temperature
3.874385393745994,-0.1432722445806891,-1.3863355393197152,3.8760963392677628,2022-02-23-13-30-02,9580.98739027977,3.809894,1.300206,18.28
3.874549684341798,-0.14277938526156309,-1.387060425745978,3.876034937730687,2022-02-23-13-30-02,9581.405616044998,3.80982,1.300166,18.28
3.8747139749379524,-0.1432722445806891,-1.3882946918222732,3.875966898189655,2022-02-23-13-30-03,9581.84358906746,3.809761,1.300246,18.28
3.8747139749379524,-0.14064366154651192,-1.389509366373259,3.8758955396468195,2022-02-23-13-30-03,9582.265213251114,3.809657,1.300206,18.28
3.8742211031505422,-0.14130080730478922,-1.3897248731486525,3.875835797611011,2022-02-23-13-30-04,9582.703176498413,3.809598,1.300254,18.28
3.874385393745994,-0.13965794290942646,-1.3896465070485942,3.8757627795667142,2022-02-23-13-30-04,9583.105252027512,3.809569,1.300198,18.28
3.8747139749379524,-0.14409367677945795,-1.3902146612741528,3.875709675534804,2022-02-23-13-30-04,9583.52425789833,3.809509,1.300222,18.28
3.8747139749379524,-0.14047937510697023,-1.3904497595743057,3.875643295494758,2022-02-23-13-30-05,9583.93060207367,3.809435,1.300198,18.28
3.8740568125554407,-0.13768650563643364,-1.3893722256974792,3.8755769154549076,2022-02-23-13-30-05,9584.336316108704,3.809391,1.30019,18.28
3.8738925219606912,-0.13916508359103164,-1.3890979443465594,3.8755171734193037,2022-02-23-13-30-06,9584.78540444374,3.809332,1.300214,18.28
3.873235359585202,-0.1429436717012605,-1.3902146612730581,3.875450793379908,2022-02-23-13-30-06,9585.235503196716,3.809257,1.30023,18.28
3.874549684341798,-0.13850793783332427,-1.3902538443230392,3.875399348849294,2022-02-23-13-30-07,9585.672616481781,3.809183,1.30023,18.28
3.873728231366292,-0.14277938526156309,-1.3898816053471144,3.8753495638197446,2022-02-23-13-30-07,9586.08989071846,3.809124,1.300238,18.28
3.8735639407722444,-0.14245081238220186,-1.3899991544974732,3.8752865027821772,2022-02-23-13-30-07,9586.495965719223,3.809095,1.300326,18.28
3.8730710689922074,-0.1394936564699506,-1.3902734358476996,3.8751985492304875,2022-02-23-13-30-08,9586.902961969376,3.80902,1.300214,18.28
3.8740568125554407,-0.1365365005612384,-1.3900971121226733,3.875148764200925,2022-02-23-13-30-08,9587.309522151947,3.808961,1.300238,18.28
3.873728231366292,-0.1416293801839943,-1.3901167036476931,3.8750890221654983,2022-02-23-13-30-09,9587.713809728622,3.808917,1.300254,18.28
3.8735639407722444,-0.1434365310204203,-1.3898032392473283,3.875022642126266,2022-02-23-13-30-09,9588.148144245148,3.808843,1.300262,18.28
3.8725781972153293,-0.14310795814096916,-1.3899011968726551,3.874952943085291,2022-02-23-13-30-10,9588.565893173218,3.808769,1.300262,18.28
3.8735639407722444,-0.142286525942538,-1.390097112122987,3.8748932010499364,2022-02-23-13-30-10,9588.986929178238,3.808695,1.30027,18.28
3.8729067783995634,-0.14310795814096916,-1.3908219985492043,3.8748268210111423,2022-02-23-13-30-10,9589.407604932785,3.808665,1.300278,18.28
3.8733996501785475,-0.1429436717012605,-1.3910570968495792,3.874767078975971,2022-02-23-13-30-11,9589.86076593399,3.808576,1.300285,18.28
3.8735639407722444,-0.1429436717012605,-1.3907828154997293,3.874710655942828,2022-02-23-13-30-11,9590.297134637833,3.808502,1.300262,18.28
3.8722496160324993,-0.14113652086520329,-1.3899795629738991,3.8746276808940343,2022-02-23-13-30-12,9590.718644618988,3.808443,1.300238,18.28
3.873235359585202,-0.13965794290942646,-1.3894701833231193,3.874566279357976,2022-02-23-13-30-12,9591.15455031395,3.808369,1.30023,18.28
3.8729067783995634,-0.14179366662361353,-1.390018746023593,3.874499899318991,2022-02-23-13-30-13,9591.557619094849,3.808325,1.30027,18.28
3.8729067783995634,-0.13932937003048568,-1.3899991544985166,3.8744252217754087,2022-02-23-13-30-13,9591.960907459259,3.808251,1.300302,18.28
3.8722496160324993,-0.13998651578841104,-1.3895289578978136,3.8743472252300326,2022-02-23-13-30-13,9592.366240024567,3.808221,1.300294,18.28
3.8729067783995634,-0.13817936495453564,-1.3897052816230393,3.874280845191622,2022-02-23-13-30-14,9592.773704051971,3.808147,1.30031,18.28
3.8729067783995634,-0.13768650563643364,-1.3893330426475996,3.874216124653913,2022-02-23-13-30-14,9593.178856134415,3.808088,1.300238,18.28
3.872742487807271,-0.14245081238220186,-1.3899599714483828,3.8741646801239886,2022-02-23-13-30-15,9593.567541599274,3.808028,1.300254,18.28
3.8722496160324993,-0.14179366662361353,-1.3903126188989021,3.874111576093291,2022-02-23-13-30-15,9594.00310254097,3.807925,1.300262,18.28
3.8729067783995634,-0.13900079715158847,-1.3905281256747115,3.87405515306079,2022-02-23-13-30-15,9594.419309139252,3.807836,1.300198,18.28
3.873235359585202,-0.14261509882187684,-1.3903713934746116,3.8740103465349307,2022-02-23-13-30-16,9594.83974480629,3.807791,1.300222,18.28
3.8725781972153293,-0.1429436717012605,-1.39037139347469,3.873945625997424,2022-02-23-13-30-16,9595.259443759918,3.807732,1.300302,18.28
3.8720853254416108,-0.14277938526156309,-1.3906456748251967,3.873879245959184,2022-02-23-13-30-17,9595.665472984314,3.807688,1.300254,18.28
3.8725781972153293,-0.14080794798606466,-1.3904105765250065,3.8738145254220213,2022-02-23-13-30-17,9596.054998159409,3.807629,1.30023,18.28
3.872742487807271,-0.14195795306324388,-1.3905477172001044,3.8737564428885594,2022-02-23-13-30-17,9596.459846496582,3.807585,1.300238,18.28
3.87159245367105,-0.142286525942538,-1.3912138290508225,3.873688403349724,2022-02-23-13-30-18,9596.894956350327,3.807525,1.30027,18.28
3.872413906623739,-0.1365365005612384,-1.3909983222756879,3.873622023311746,2022-02-23-13-30-18,9597.332802295685,3.807436,1.300334,18.28
3.8719210348510726,-0.14064366154651192,-1.391644842601206,3.873552324271986,2022-02-23-13-30-19,9597.7695915699,3.807407,1.300326,18.28
3.87159245367105,-0.14261509882187684,-1.3915077019262232,3.8734892632362867,2022-02-23-13-30-19,9598.206593751907,3.807348,1.300262,18.28
3.8719210348510726,-0.13834365139392452,-1.3905673087253425,3.873432840203998,2022-02-23-13-30-20,9598.657592058182,3.807273,1.300302,18.28
3.8719210348510726,-0.14310795814096916,-1.3909003646508529,3.873388033678572,2022-02-23-13-30-20,9599.107218027115,3.807184,1.300318,18.28
3.871756744260886,-0.14540796829807845,-1.3914293358273728,3.8733233131418205,2022-02-23-13-30-20,9599.545476198196,3.807125,1.30027,18.28
3.871263872492431,-0.14409367677945795,-1.3911550544769054,3.8732486355996563,2022-02-23-13-30-21,9599.949598550797,3.807037,1.300318,18.28
3.8722496160324993,-0.14097223442562845,-1.3915077019276794,3.8731938720684562,2022-02-23-13-30-21,9600.357516765594,3.807007,1.300342,18.28
3.8714281630815655,-0.13932937003048568,-1.3916448426030492,3.873130811032538,2022-02-23-13-30-22,9600.778155088425,3.806977,1.30031,18.28
3.87159245367105,-0.14047937510697023,-1.390978730752052,3.8730727284997455,2022-02-23-13-30-22,9601.181659698486,3.806889,1.300278,18.28
3.871756744260886,-0.1394936564699506,-1.3906652663520123,3.8730063484618675,2022-02-23-13-30-23,9601.589432239532,3.806844,1.300302,18.28
3.87159245367105,-0.14179366662361353,-1.3898424223005288,3.872953244431869,2022-02-23-13-30-23,9602.007405281067,3.806755,1.300246,18.28
3.871756744260886,-0.14031508866743952,-1.3896073240001046,3.872896821400172,2022-02-23-13-30-23,9602.413139343262,3.806696,1.300238,18.28
3.8719210348510726,-0.14113652086520329,-1.389078352824101,3.8728536743757846,2022-02-23-13-30-24,9602.832275152206,3.806637,1.300214,18.28
3.8714281630815655,-0.13900079715158847,-1.3882163257231384,3.8727872943384947,2022-02-23-13-30-24,9603.269419431686,3.806592,1.300254,18.28
3.8707710007271334,-0.14179366662361353,-1.3887648884238082,3.872717595299489,2022-02-23-13-30-25,9603.703506231308,3.806518,1.30027,18.28
3.8702781289649937,-0.13965794290942646,-1.3884710155484123,3.8726445772588027,2022-02-23-13-30-25,9604.107364654541,3.806444,1.300262,18.28
3.8707710007271334,-0.14064366154651192,-1.38835346639792,3.8725698997171167,2022-02-23-13-30-25,9604.513458013535,3.806385,1.300254,18.28
3.8707710007271334,-0.14310795814096916,-1.3887257053736088,3.872493562674471,2022-02-23-13-30-26,9604.947600841522,3.806326,1.300262,18.28
3.871263872492431,-0.14097223442562845,-1.389470183324621,3.8724255231366915,2022-02-23-13-30-26,9605.353127241135,3.806281,1.300246,18.28
3.8710995819036476,-0.1398222293489133,-1.389137127398921,3.872360802600727,2022-02-23-13-30-27,9605.758615732193,3.806222,1.300222,18.28
3.8707710007271334,-0.13686507343981208,-1.3881575511479625,3.8723060390704522,2022-02-23-13-30-27,9606.193004131317,3.806178,1.300246,18.28
3.870442419552023,-0.1401508022279198,-1.3878049036977482,3.872228042526931,2022-02-23-13-30-28,9606.628379821777,3.806089,1.300285,18.28
3.8707710007271334,-0.1398222293489133,-1.3875502138721896,3.8721566839874217,2022-02-23-13-30-28,9607.046383619308,3.80603,1.300246,18.28
3.870113838378315,-0.1416293801839943,-1.3873151155718526,3.8721085584610457,2022-02-23-13-30-28,9607.450371742249,3.806,1.300222,18.28
3.8707710007271334,-0.1401508022279198,-1.3875698053970837,3.872048816428031,2022-02-23-13-30-29,9607.867624759674,3.805941,1.300238,18.28
3.8702781289649937,-0.13719364631842856,-1.3873738901467356,3.871979117389471,2022-02-23-13-30-29,9608.271700143814,3.805852,1.300254,18.28
3.870442419552023,-0.14064366154651192,-1.3871975664215055,3.8719193753565415,2022-02-23-13-30-30,9608.705716133118,3.805778,1.300214,18.28
3.870442419552023,-0.14080794798606466,-1.3872171579461101,3.8718480168173444,2022-02-23-13-30-30,9609.13821721077,3.805733,1.300246,18.28
3.8702781289649937,-0.1394936564699506,-1.3865510460952006,3.871789934285509,2022-02-23-13-30-31,9609.556134462357,3.805645,1.300182,18.28
3.8699495477919874,-0.13834365139392452,-1.3863355393202357,3.87172521375014,2022-02-23-13-30-31,9609.963194608688,3.805615,1.300166,18.28
3.8707710007271334,-0.1398222293489133,-1.3857869766192985,3.8716704502201127,2022-02-23-13-30-31,9610.367865085602,3.805526,1.300158,18.28
3.8702781289649937,-0.1394936564699506,-1.3857282020436956,3.871602410682958,2022-02-23-13-30-32,9610.788269996643,3.805453,1.300182,18.28
3.8706067101394024,-0.13965794290942646,-1.3854147376430115,3.8715426686500356,2022-02-23-13-30-32,9611.207780361176,3.805408,1.300206,18.28
3.8694566760351092,-0.13916508359103164,-1.3849445410425498,3.871486245619424,2022-02-23-13-30-33,9611.642636537552,3.805319,1.300206,18.28
3.8699495477919874,-0.13735793275775288,-1.3843959783422475,3.871414887080521,2022-02-23-13-30-33,9612.064387321472,3.805259,1.300182,18.28
3.8697852572060105,-0.13965794290942646,-1.3837298664915614,3.8713584640499623,2022-02-23-13-30-33,9612.517233371735,3.805186,1.300222,18.28
3.8691280948656104,-0.13900079715158847,-1.3839649647918704,3.871292084014172,2022-02-23-13-30-34,9612.952941894531,3.805142,1.30023,18.28
3.8696209666203845,-0.14064366154651192,-1.3844939359680388,3.8712373204848434,2022-02-23-13-30-34,9613.357187271118,3.805097,1.30023,18.28
3.8694566760351092,-0.13850793783332427,-1.3848857664685232,3.8711676214472517,2022-02-23-13-30-35,9613.763213157654,3.805038,1.300302,18.28
3.8694566760351092,-0.1388365107121562,-1.385277596968984,3.8710896249050566,2022-02-23-13-30-35,9614.182840824127,3.804964,1.300238,18.28
3.8691280948656104,-0.13817936495453564,-1.384180471567578,3.8710182663663875,2022-02-23-13-30-36,9614.587765693665,3.804905,1.300214,18.28
3.8691280948656104,-0.14261509882187684,-1.3835927258162999,3.8709668218388105,2022-02-23-13-30-36,9614.99291586876,3.804845,1.300206,18.28
3.870113838378315,-0.1398222293489133,-1.383906190216583,3.8709103988081988,2022-02-23-13-30-36,9615.412796497345,3.804801,1.300262,18.28
3.8692923854501844,-0.1398222293489133,-1.3839649647913805,3.8708340617670984,2022-02-23-13-30-37,9615.848586559296,3.804726,1.300246,18.28
3.8689638042813868,-0.1429436717012605,-1.3837690495411756,3.8707693412323794,2022-02-23-13-30-37,9616.282850027084,3.804653,1.30023,18.28
3.8694566760351092,-0.14245081238220186,-1.383984556316227,3.870726194209257,2022-02-23-13-30-38,9616.702926397324,3.804579,1.300285,18.28
3.8696209666203845,-0.14573654117784784,-1.3842000630923148,3.8706564951720903,2022-02-23-13-30-38,9617.10851764679,3.804549,1.300262,18.28
3.8689638042813868,-0.14031508866743952,-1.3842196546174124,3.8705901151365625,2022-02-23-13-30-38,9617.512837409973,3.80449,1.300278,18.28
3.868799513697514,-0.13932937003048568,-1.3837886410668112,3.8705353516076415,2022-02-23-13-30-39,9617.916446447372,3.804446,1.30023,18.28
3.8691280948656104,-0.13900079715158847,-1.3839845563167907,3.870477269076697,2022-02-23-13-30-39,9618.336425542831,3.804372,1.300214,18.28
3.8696209666203845,-0.14195795306324388,-1.3845135274924627,3.8704324625527913,2022-02-23-13-30-40,9618.739948749542,3.804312,1.300246,18.28
3.868799513697514,-0.1414650937443862,-1.3844351613921793,3.870369401519224,2022-02-23-13-30-40,9619.157493829727,3.804238,1.300238,18.28
3.8683066419479997,-0.13702935987911496,-1.3839649647919152,3.8703046809849355,2022-02-23-13-30-41,9619.613040685654,3.804179,1.300262,18.28
3.868799513697514,-0.13932937003048568,-1.3835731342911493,3.8702399604508284,2022-02-23-13-30-41,9620.04917883873,3.80409,1.300246,18.28
3.8684709325308204,-0.13801507851515754,-1.3827698817645564,3.870188515923722,2022-02-23-13-30-41,9620.485602855682,3.804045,1.300222,18.28
3.8684709325308204,-0.14031508866743952,-1.3819862207628035,3.870128773892256,2022-02-23-13-30-42,9620.921739578247,3.803972,1.300254,18.28
3.8683066419479997,-0.13916508359103164,-1.381437658061891,3.870050777350981,2022-02-23-13-30-42,9621.326558113098,3.803912,1.30027,18.28
3.8697852572060105,-0.13587935480421864,-1.380791137736754,3.8700059708272527,2022-02-23-13-30-43,9621.729614019394,3.803868,1.300285,18.28
3.8684709325308204,-0.1414650937443862,-1.3815943902623207,3.8699395907922987,2022-02-23-13-30-43,9622.13559269905,3.803779,1.30023,18.28
3.8678137702016406,-0.14130080730478922,-1.3816139817875612,3.869868232254795,2022-02-23-13-30-43,9622.54314661026,3.803735,1.300238,18.28
3.8684709325308204,-0.14475082253867705,-1.3817707139881317,3.8698118092251996,2022-02-23-13-30-44,9622.96443271637,3.803661,1.30023,18.28
3.8681423513655298,-0.13850793783332427,-1.3817511224632377,3.8697371316859983,2022-02-23-13-30-44,9623.371748447418,3.803616,1.30023,18.28
