Vbattery, sensor current, sma current, sma Vbattery, error, timestamp, time, supply voltage, supply current
4.1561444946249555,0.0016197450709733233,-0.13070176126129407,4.130761630235106,0.006489470147832114,2022-06-22-17-30-52,15.865648746490479,4.2,0.623
4.155651623389461,0.002769756969329056,-0.06891252315460802,4.13431734354287,0.005632813160355354,2022-06-22-17-30-54,16.967755794525146,4.2,0.62
4.155651623389461,0.0022768947272129546,-0.02329793425557858,4.136984128523694,0.004928711515310935,2022-06-22-17-30-55,18.087149620056152,4.2,0.615
4.155651623389461,0.002769756969329056,0.012826603493431073,4.13905829461989,0.004381076902498609,2022-06-22-17-30-56,19.18759822845459,4.2,0.612
4.1566373658626405,-0.000515991312482339,0.0378470887261602,4.140816201744165,0.004041543459566732,2022-06-22-17-30-57,20.291944980621338,4.2,0.608
4.157294527516291,0.0021126073131621584,0.0611395911651327,4.142314231359813,0.003733872386301649,2022-06-22-17-30-58,21.396507263183594,4.2,0.607
4.156801656275688,0.00014115834407658553,0.0786104373810384,4.14352151676947,0.003463788957493478,2022-06-22-17-30-59,22.504504680633545,4.2,0.604
4.157130237102514,0.0007983080005365545,0.0939902526355825,4.144568341410473,0.00322261910128831,2022-06-22-17-31-00,23.60951542854309,4.2,0.601
4.157787398759085,-0.0015017157975076335,0.10523337894129788,4.145512559792516,0.00303937214095137,2022-06-22-17-31-01,24.715105295181274,4.2,0.597
4.15811597958883,0.0012911702428169726,0.1171756038878735,4.1463527877789375,0.0028586527202042688,2022-06-22-17-31-02,25.852774143218994,4.2,0.595
4.157951689173836,0.0047412059372537,0.1301707395992976,4.147077719116119,0.0026902550761286337,2022-06-22-17-31-04,26.960023164749146,4.2,0.593
4.157951689173836,-0.0011731409691408436,0.13752970585135468,4.147717364413632,0.0025320047775328315,2022-06-22-17-31-05,28.098608255386353,4.2,0.59
4.1582802700040675,0.0042483436953529696,0.14762689207213056,4.14830419250199,0.002409592336016095,2022-06-22-17-31-06,29.205087184906006,4.2,0.588
4.158608850835273,-0.004294601839648058,0.15135291294569345,4.148846542940584,0.0023000654147102956,2022-06-22-17-31-07,30.294572830200195,4.2,0.586
4.158608850835273,-0.0023231528685347426,0.15587007522303983,4.149334658335318,0.0021850621439747807,2022-06-22-17-31-08,31.379432678222656,4.2,0.584
4.158608850835273,0.0024411821412577,0.16263548880862488,4.149776286549603,0.0020810115656902674,2022-06-22-17-31-09,32.47049283981323,4.2,0.581
4.158937431667452,-0.0013374283833211022,0.16675812992641328,4.150192702236778,0.0020013556232579125,2022-06-22-17-31-10,33.57651686668396,4.2,0.58
4.158608850835273,-0.000844566140799103,0.17077526822755368,4.150558621741061,0.0019286262845153277,2022-06-22-17-31-11,34.68506121635437,4.2,0.578
4.159101722083906,-2.3129070053844875e-05,0.17486172260441776,4.150914584255346,0.0018688031580202196,2022-06-22-17-31-12,35.788472175598145,4.2,0.575
4.158773141251241,-0.0019945780401049718,0.17769026583872247,4.151228926535182,0.001807194265006018,2022-06-22-17-31-13,36.89540386199951,4.2,0.573
4.159430302917546,0.00014115834407658553,0.18127101506631013,4.151544364088349,0.001762962241979044,2022-06-22-17-31-15,37.97189450263977,4.2,0.572
4.159430302917546,-0.000351703898333295,0.18437101555661908,4.151836435896838,0.0016976673441279682,2022-06-22-17-31-16,39.07747554779053,4.2,0.571
4.15959459333473,-0.000351703898333295,0.1872495874404774,4.152113512948191,0.0016429038824514106,2022-06-22-17-31-17,40.15368318557739,4.2,0.568
4.159101722083906,-0.004623176668256793,0.18819071007005744,4.152354485677009,0.0016032475848090815,2022-06-22-17-31-18,41.2752423286438,4.2,0.567
4.160416045424304,-0.0018302906258995597,0.1901681822659432,4.152623204335252,0.0015936167766620398,2022-06-22-17-31-19,42.39783477783203,4.2,0.565
4.15959459333473,-0.00413031442535337,0.19114213964947646,4.152848087851364,0.0015687082383688759,2022-06-22-17-31-20,43.51653480529785,4.2,0.563
4.16058033584295,0.0016197450709733233,0.19417663210124653,4.153089720601101,0.0015504905593017315,2022-06-22-17-31-21,44.62421894073486,4.2,0.562
4.16058033584295,-0.0029803025254703554,0.1953815180543268,4.153316708941763,0.0015035059968986487,2022-06-22-17-31-22,45.73277544975281,4.2,0.561
4.16058033584295,0.0007983080005365545,0.19782759210243814,4.153530345027092,0.0014592852322839827,2022-06-22-17-31-23,46.834006547927856,4.2,0.559
4.160744626261839,0.0007983080005365545,0.20013389049065738,4.153736467348085,0.0014222853804726908,2022-06-22-17-31-25,47.94171619415283,4.2,0.558
4.16058033584295,-0.000515991312482339,0.20188104508315918,4.153926574806276,0.0013873410759842485,2022-06-22-17-31-26,49.04998230934143,4.2,0.556
4.160744626261839,-0.001666003211700448,0.203166812741213,4.154110846467237,0.0013542856528195057,2022-06-22-17-31-27,50.1585259437561,4.2,0.555
4.16090891668097,-0.0015017157975076335,0.20443594979843366,4.154289743051809,0.0013229699887750777,2022-06-22-17-31-28,51.29381585121155,4.2,0.553
4.16058033584295,-0.00018741648419046478,0.20603786392638432,4.154451040302864,0.0012974728310634093,2022-06-22-17-31-29,52.41749286651611,4.2,0.551
4.160744626261839,-0.003966027011065125,0.20644442816925088,4.1546083799518385,0.0012691432707590434,2022-06-22-17-31-30,53.548367500305176,4.2,0.55
4.161073207100347,0.0003054457582008299,0.20806113280511396,4.154766058662777,0.00124620272363096,2022-06-22-17-31-31,54.67201113700867,4.2,0.549
4.16090891668097,-0.0029803025254703554,0.2086772455610135,4.15491231718702,0.0012204429068629935,2022-06-22-17-31-32,55.807849407196045,4.2,0.547
4.1614017879398295,0.0003054457582008299,0.2101668286465629,4.155063235111505,0.0012035226359791847,2022-06-22-17-31-34,56.92791128158569,4.2,0.546
4.1614017879398295,-0.001666003211700448,0.21105972909621265,4.1552072931303305,0.0011761698487978397,2022-06-22-17-31-35,58.050562381744385,4.2,0.545
4.161237497519966,-0.0026517276969898473,0.2116543354168059,4.155341297672322,0.0011536836392659565,2022-06-22-17-31-36,59.18397045135498,4.2,0.544
4.161730368780285,-0.004458889253949196,0.21175927847696446,4.155480190522495,0.0011393181527670987,2022-06-22-17-31-37,60.31963348388672,4.2,0.542
4.160744626261839,-0.003801739596783312,0.21202482587376403,4.155592199793546,0.0011360505860794126,2022-06-22-17-31-38,61.44029664993286,4.2,0.541
4.1623875304641205,-0.000515991312482339,0.21308746399765902,4.155733769182516,0.0011466100364169545,2022-06-22-17-31-39,62.57755374908447,4.2,0.54
4.162551820885688,-0.005116038911218448,0.21299840200261366,4.155872913094825,0.0011265626973383945,2022-06-22-17-31-40,63.69711446762085,4.2,0.539
4.162223240042795,-0.0021588654543166948,0.2136111485821087,4.155999919633785,0.0011106030602494777,2022-06-22-17-31-41,64.81955480575562,4.2,0.537
4.1620589496217155,-0.004458889253949196,0.21366743422136342,4.156118724143353,0.001092047910461839,2022-06-22-17-31-43,65.94130420684814,4.2,0.536
4.1620589496217155,-0.005937475982951343,0.21338585979035887,4.1562329592487055,0.0010710469891068036,2022-06-22-17-31-44,67.07624411582947,4.2,0.535
4.1623875304641205,-0.004294601839648058,0.21348086788242426,4.156349083233902,0.0010570381938860137,2022-06-22-17-31-45,68.19663262367249,4.2,0.534
4.162551820885688,-0.0018302906258995597,0.21411112729102066,4.156463948745972,0.0010405058277319675,2022-06-22-17-31-46,69.31653666496277,4.2,0.533
4.162880401729554,-2.3129070053844875e-05,0.21510638267249832,4.156580611527492,0.0010275617371162226,2022-06-22-17-31-47,70.45361280441284,4.2,0.532
