3.878821239955986,4.039497622191772,2.633809804916382
3.883914248883515,4.0350617665128015,3.899519681930542
3.877506915126321,4.034897475566849,5.1631920337677
3.8779997869348093,4.032268820481328,6.4088239669799805
3.8730710689922074,4.030790202036832,7.673849821090698
3.875042556131315,4.029147292688759,8.927444219589233
3.877014043320996,4.028654419891456,10.13109827041626
3.8738925219606912,4.026025765027991,11.397178173065186
3.870113838378315,4.024382855785756,12.65566873550415
3.870442419552023,4.024054273941686,13.918200731277466
3.8699495477919874,4.024875728554597,15.179113388061523
3.867649479620222,4.021589910157642,16.440773248672485
3.8673208984584364,4.021589910157642,17.704827070236206
3.864199377491383,4.019947001013836,18.957133054733276
3.8678137702016406,4.017975510089351,20.225624799728394
3.865349411517162,4.01863267372502,21.486513376235962
3.8651851209409998,4.0161683101213,22.739542961120605
3.864199377491383,4.015018273800923,24.003826141357422
3.8648565397897263,4.017154055552958,25.261695623397827
3.860913566083703,4.01321107390492,26.51254963874817
3.862720762340598,4.013703946599464,27.77530598640442
3.862063600060463,4.012553910317284,29.037697792053223
3.866499445560106,4.012718201213647,30.29758358001709
3.8581206264972328,4.01173245584092,31.56328821182251
3.858449207619806,4.012389619421284,32.82849907875061
3.8612421472181704,4.0115681649467385,34.08659315109253
3.8599278226886993,4.010418128697642,35.3459312915802
3.860913566083703,4.009268092466353,36.60713529586792
3.8574634642562815,4.009432383355447,37.871111154556274
3.8574634642562815,4.006475147407328,39.13302254676819
3.85927066043236,4.0072966018255585,40.37912201881409
3.8607492755169943,4.006968020057177,41.64618444442749
3.8548348153484078,4.007460892710293,42.91162943840027
3.8549991059025284,4.0054894021174325,44.170878648757935
3.851384713792548,4.005325111237054,45.420546770095825
3.8541776531354164,4.005160820357038,46.67524743080139
3.850398970519154,4.004339365962403,47.93858361244202
3.8543419436881408,4.004667947719169,49.20691537857056
3.8558205586783756,4.004339365962403,50.466588258743286
3.8522061665299754,4.002532166326137,51.66802930831909
3.856806302020925,4.001382130216818,52.93353199958801
3.853027619276131,4.00286074807492,54.196462631225586
3.8510561327000206,4.003846493329977,55.4526002407074
3.8517132948864714,4.003353620700817,56.71576762199402
3.848263193469897,4.000232094125267,57.98077917098999
3.85253474762739,4.000560675863898,59.242563247680664
3.8484274840100543,4.001053548474562,60.499855756759644
3.85664201146296,3.9995749306523565,61.736775159835815
