Vcell, sensor current, smooth current, smooth voltage, timestamp, time, supply voltage, supply current, temperature
3.602649217718357,0.1338789750667887,1.8330809481234807,3.599547621073078,2022-02-08-18-39-24,435.2401497364044,3.72,2.001,19.86
3.602649217718357,0.12895038181855284,1.832826258295286,3.5996704237211876,2022-02-08-18-39-25,435.7998540401459,3.72,2.001,19.86
3.6029777977892197,0.1310861055579628,1.832963398972207,3.5998015238453225,2022-02-08-18-39-25,436.3144166469574,3.72,2.001,19.86
3.602813507753625,0.12993610046723017,1.8334531871048434,3.5999226669984856,2022-02-08-18-39-26,436.82763600349426,3.72,2.001,19.86
3.6033063778613883,0.13289325641616528,1.8340605243884185,3.6000471291425082,2022-02-08-18-39-26,437.3550193309784,3.72,2.001,19.86
3.604127828047528,0.13322182929965168,1.8341388904895346,3.600181548258355,2022-02-08-18-39-27,437.8873417377472,3.72,2.001,19.86
3.603470667897963,0.13305754285790167,1.8347070447224136,3.6003109888882077,2022-02-08-18-39-27,438.40032935142517,3.72,2.001,19.86
3.603470667897963,0.13322182929965168,1.8350792837025804,3.6004354510327086,2022-02-08-18-39-28,438.8857934474945,3.72,2.001,19.86
3.603634957934864,0.13535755304365205,1.835098875228039,3.600559913177116,2022-02-08-18-39-28,439.3516056537628,3.72,2.001,19.86
3.603470667897963,0.13272896997444258,1.8348245938740546,3.600684375321897,2022-02-08-18-39-29,439.84770107269287,3.72,2.001,19.86
3.6042921180857364,0.13437183439228567,1.8352164243798599,3.6008171349436977,2022-02-08-18-39-29,440.35763216018677,3.72,2.001,19.86
3.603963538009647,0.1338789750667887,1.8347266362473316,3.600934959107647,2022-02-08-18-39-30,440.8658127784729,3.72,2.001,19.86
3.6037992479720917,0.1342075479504396,1.834511129469734,3.601061080747876,2022-02-08-18-39-30,441.3739891052246,3.72,2.001,19.86
3.604127828047528,0.1342075479504396,1.8351576498042097,3.6011838833979373,2022-02-08-18-39-31,441.86638712882996,3.72,2.001,19.86
3.6042921180857364,0.13437183439228567,1.8348833684505061,3.601306686048351,2022-02-08-18-39-31,442.39252638816833,3.73,2.001,19.86
3.6046206981631332,0.1319075377660332,1.8346286786218162,3.601431148194122,2022-02-08-18-39-32,442.87534737586975,3.73,2.001,19.86
3.6044564081242716,0.13486469371790666,1.8346090870969498,3.6015456533684502,2022-02-08-18-39-32,443.3912353515625,3.73,2.001,19.86
3.6044564081242716,0.13585041236952233,1.8345699040468115,3.6016750940003757,2022-02-08-18-39-33,443.9032835960388,3.73,2.001,19.86
3.6044564081242716,0.1338789750667887,1.8344131718443746,3.601806194127789,2022-02-08-18-39-33,444.40162229537964,3.73,2.001,19.86
3.6044564081242716,0.1304289597917493,1.835000917602957,3.6019240182932597,2022-02-08-18-39-34,444.90149784088135,3.73,2.001,19.86
3.6049492782418375,0.13404326150860726,1.8353731565834948,3.6020484804400037,2022-02-08-18-39-35,445.44905734062195,3.73,2.001,19.86
3.605606438403168,0.13371468862498387,1.8354711142099682,3.6021878780445715,2022-02-08-18-39-35,445.9652135372162,3.73,2.001,19.86
3.6052778583218488,0.13305754285790167,1.8353339735327274,3.602312340191679,2022-02-08-18-39-36,446.48480916023254,3.73,2.001,19.86
3.6052778583218488,0.1342075479504396,1.835373156583324,3.60243182385334,2022-02-08-18-39-36,446.99816966056824,3.73,2.001,19.86
3.6054421483623447,0.13174325132439207,1.8359804938673772,3.6025579454962036,2022-02-08-18-39-37,447.54453444480896,3.73,2.001,19.86
3.605606438403168,0.1319075377660332,1.835490705734895,3.6026790886531055,2022-02-08-18-39-37,448.06115770339966,3.73,2.001,19.86
3.605606438403168,0.13486469371790666,1.8361960006449944,3.6027969128198696,2022-02-08-18-39-38,448.57126474380493,3.73,2.001,19.86
3.6060993085275976,0.13207182420768787,1.8364702819991956,3.6029213749682323,2022-02-08-18-39-38,449.08518981933594,3.73,2.001,19.86
3.6060993085275976,0.12977181402575058,1.8359609023419252,3.6030425181262125,2022-02-08-18-39-39,449.6159157752991,3.73,2.001,19.86
3.6062635985697282,0.1338789750667887,1.835647437937249,3.603171958760446,2022-02-08-18-39-39,450.13174962997437,3.73,2.001,19.86
3.6060993085275976,0.12878609537715324,1.8350792837041427,3.603288123432312,2022-02-08-18-39-40,450.66115045547485,3.73,2.001,19.86
3.6064278886121857,0.1314146784411504,1.8347854108251211,3.6034159045715537,2022-02-08-18-39-40,451.17537784576416,3.73,2.001,19.86
3.6064278886121857,0.13289325641616528,1.8346482701479034,3.603547004701681,2022-02-08-18-39-41,451.71914887428284,3.73,2.001,19.86
3.6069207587415204,0.13256468353273348,1.834726636248976,3.6036797643274534,2022-02-08-18-39-41,452.2541573047638,3.73,2.001,19.86
3.6064278886121857,0.13437183439228567,1.8343543972685552,3.603802566981428,2022-02-08-18-39-42,452.76440382003784,3.73,2.001,19.86
3.606756468698082,0.13322182929965168,1.834824593875532,3.6039220506449863,2022-02-08-18-39-42,453.2810356616974,3.73,2.001,19.86
3.6072493388293787,0.13453612083414554,1.8348637769261418,3.604048172290106,2022-02-08-18-39-43,453.79538130760193,3.73,2.001,19.86
3.607413628873798,0.13355040218319278,1.8349029599767095,3.6041676559540403,2022-02-08-18-39-43,454.3236768245697,3.73,2.001,19.86
3.607413628873798,0.1338789750667887,1.8356278464122235,3.6042921181046146,2022-02-08-18-39-44,454.819664478302,3.73,2.001,19.86
3.6077422089636184,0.13470040727601917,1.8360784514939505,3.6044099422737403,2022-02-08-18-39-44,455.3207793235779,3.73,2.001,19.86
3.607577918918545,0.132400397091038,1.8358237616651505,3.604527766442969,2022-02-08-18-39-45,455.8333251476288,3.73,2.001,19.86
3.6070850487852857,0.13502898015980794,1.8364898735251023,3.6046522285931974,2022-02-08-18-39-45,456.34513449668884,3.73,2.001,19.86
3.6077422089636184,0.12780037672903385,1.835921719292683,3.6047700527627766,2022-02-08-18-39-46,456.87340331077576,3.73,2.001,19.86
3.6077422089636184,0.13404326150860726,1.8368425209804773,3.6048945149141236,2022-02-08-18-39-46,457.3824768066406,3.73,2.001,19.86
3.6079064990090197,0.12895038181855284,1.836744563354382,3.6050123390842903,2022-02-08-18-39-47,457.8808834552765,3.73,2.001,19.86
3.6079064990090197,0.13305754285790167,1.8366466057280884,3.6051251847681103,2022-02-08-18-39-47,458.39820170402527,3.73,2.001,19.86
3.6082350791008024,0.13486469371790666,1.8371363938605485,3.6052430089380523,2022-02-08-18-39-48,458.898068189621,3.73,2.001,19.86
3.6083993691471843,0.12993610046723017,1.8360784514949982,3.6053658115943414,2022-02-08-18-39-48,459.3856432437897,3.73,2.001,19.86
3.6087279492409303,0.1333861157414154,1.835490705736517,3.605491933241578,2022-02-08-18-39-49,459.88186955451965,3.73,2.001,19.86
3.608892239288294,0.13453612083414554,1.8357453955653513,3.6056213738796736,2022-02-08-18-39-49,460.3822500705719,3.73,2.001,19.86
3.6093851094323486,0.1319075377660332,1.835118466756082,3.60575081451855,2022-02-08-18-39-50,460.8953540325165,3.73,2.001,19.86
3.6087279492409303,0.13601469881150685,1.83615681759621,3.605876936166431,2022-02-08-18-39-50,461.40504360198975,3.73,2.001,19.86
3.6092208193840034,0.1319075377660332,1.8358629447164507,3.605996419833092,2022-02-08-18-39-51,461.9189968109131,3.73,2.001,19.86
3.6093851094323486,0.13092181911638923,1.836176409121071,3.6061208819860413,2022-02-08-18-39-51,462.4197533130646,3.73,2.001,19.86
3.6092208193840034,0.13272896997444258,1.8362351836969701,3.6062436846439185,2022-02-08-18-39-52,462.9355800151825,3.73,2.001,19.86
3.6093851094323486,0.13223611064935617,1.8360000853936327,3.6063548708344184,2022-02-08-18-39-53,463.446537733078,3.73,2.001,19.86
3.6093851094323486,0.1319075377660332,1.8361960006467284,3.6064726950064574,2022-02-08-18-39-53,463.94663548469543,3.73,2.001,19.86
3.6095493994810215,0.13256468353273348,1.8362743667476886,3.606595497664579,2022-02-08-18-39-54,464.4461236000061,3.73,2.001,19.86
3.6093851094323486,0.13207182420768787,1.8360588599692556,3.606711662341527,2022-02-08-18-39-54,464.9602200984955,3.73,2.001,19.86
3.609877979579348,0.1304289597917493,1.8360588599696435,3.6068294865141244,2022-02-08-18-39-55,465.4738268852234,3.73,2.001,19.86
3.6102065596789843,0.13157896488276447,1.835686620989197,3.606952289172966,2022-02-08-18-39-55,465.9738698005676,3.73,2.001,19.86
3.609877979579348,0.13437183439228567,1.835921719292386,3.6070667943547075,2022-02-08-18-39-56,466.48842573165894,3.73,2.001,19.86
3.6100422696290027,0.13404326150860726,1.8359021277670846,3.607194575499925,2022-02-08-18-39-56,467.0508122444153,3.73,2.001,19.86
3.6102065596789843,0.1314146784411504,1.836098043019701,3.6073190376547295,2022-02-08-18-39-57,467.58183670043945,3.73,2.001,19.86
3.6103708497292932,0.13010038690872314,1.8360392684440225,3.6074434998095297,2022-02-08-18-39-57,468.1094949245453,3.73,2.001,19.86
3.6105351397799295,0.13453612083414554,1.836862112505861,3.607562983478199,2022-02-08-18-39-58,468.6391291618347,3.73,2.001,19.86
3.6111922999857486,0.13223611064935617,1.8370384362330916,3.607689105129214,2022-02-08-18-39-58,469.1546890735626,3.73,2.001,19.86
3.6105351397799295,0.13157896488276447,1.8365094650500686,3.6078069293031123,2022-02-08-18-39-59,469.6708984375,3.73,2.001,19.86
3.6108637198821847,0.13125039199954985,1.835725804038457,3.60792807246783,2022-02-08-18-39-59,470.1863100528717,3.73,2.001,19.86
3.6106994298308934,0.13305754285790167,1.8360980430187959,3.608055853614452,2022-02-08-18-40-00,470.70131397247314,3.73,2.001,19.86
3.6111922999857486,0.13289325641616528,1.8361176345440053,3.6081753372843037,2022-02-08-18-40-00,471.21625542640686,3.73,2.001,19.86
3.6111922999857486,0.12927895470139195,1.8359021277660452,3.6082898424680874,2022-02-08-18-40-01,471.7240490913391,3.73,2.001,19.86
3.6111922999857486,0.13716470390578966,1.8360196769184698,3.608409326138303,2022-02-08-18-40-01,472.2391126155853,3.73,2.001,19.86
3.6111922999857486,0.1304289597917493,1.8351576498052264,3.608530469304126,2022-02-08-18-40-02,472.7513973712921,3.73,2.001,19.86
3.6116851701435504,0.1305932462332825,1.835569071836545,3.6086565909561457,2022-02-08-18-40-02,473.27837228775024,3.73,2.001,19.86
3.6116851701435504,0.1338789750667887,1.8360784514939354,3.6087777341222025,2022-02-08-18-40-03,473.79119849205017,3.73,2.001,19.86
3.612506620413103,0.13174325132439207,1.8354319311591734,3.6089038557749897,2022-02-08-18-40-03,474.30900478363037,3.73,2.001,19.86
3.612013750250389,0.1338789750667887,1.835882536240879,3.6090183609598045,2022-02-08-18-40-04,474.8211750984192,3.73,2.001,19.86
3.6116851701435504,0.12796466317035404,1.8351968328571346,3.609136185135488,2022-02-08-18-40-04,475.3461573123932,3.73,2.001,19.86
3.612670910467996,0.13207182420768787,1.8348245938768097,3.6092656257795106,2022-02-08-18-40-05,475.89311027526855,3.73,2.001,19.86
3.612342330358538,0.13223611064935617,1.835490705735849,3.609386768946295,2022-02-08-18-40-05,476.40982699394226,3.73,2.001,19.86
3.612342330358538,0.13535755304365205,1.8352360159081376,3.6095029336271724,2022-02-08-18-40-06,476.924528837204,3.73,2.001,19.86
3.612670910467996,0.13223611064935617,1.8353927481104204,3.609625736290059,2022-02-08-18-40-06,477.4389491081238,3.73,2.001,19.86
3.612999490578765,0.13437183439228567,1.8353535650602935,3.6097385819804244,2022-02-08-18-40-07,477.9820556640625,3.73,2.001,19.86
3.612506620413103,0.12862180893576688,1.834334805745695,3.609863044138824,2022-02-08-18-40-08,478.4973883628845,3.73,2.001,19.86
