Vbattery, sensor current, sma current, sma Vbattery, timestamp, time, supply voltage, supply current, temperature
4.146615403998877,0.06356437903591636,0.6806565154788716,4.107700308702499,2022-02-17-11-43-31,8.465579509735107,4.2,1.014,18.19
4.147272568793162,0.0655358162839293,0.72041371174212,4.1123268761486775,2022-02-17-11-43-31,8.854999542236328,4.2,1.014,18.19
4.1474368599926725,0.06126436891457852,0.7489426716011148,4.116014017016491,2022-02-17-11-43-32,9.256466627120972,4.2,1.0,18.19
4.147765442392821,0.06504295697182484,0.7745312650903878,4.119030138899939,2022-02-17-11-43-32,9.656432628631592,4.2,0.991,18.19
4.147765442392821,0.06372866547320974,0.7944890660896798,4.121536004038478,2022-02-17-11-43-33,10.027040958404541,4.2,0.984,18.19
4.147929733593459,0.06027865029158158,0.8100898823587894,4.1236540740509176,2022-02-17-11-43-33,10.435050010681152,4.2,0.984,18.19
4.148258315995863,0.0591286452317412,0.8219427547736009,4.125470525631973,2022-02-17-11-43-33,10.819157600402832,4.2,0.977,18.19
4.14858689839977,0.06126436891457852,0.8334314950635568,4.127064758236648,2022-02-17-11-43-34,11.245283365249634,4.2,0.972,18.19
4.148915480805179,0.0599500774173062,0.84343781725167,4.128458583124698,2022-02-17-11-43-34,11.646438837051392,4.2,0.972,18.19
4.148915480805179,0.06060722316588534,0.8508206621206938,4.129693416584033,2022-02-17-11-43-35,12.043212652206421,4.2,0.967,18.19
4.149079772008449,0.061921514663386676,0.8582464097242843,4.130801208322571,2022-02-17-11-43-35,12.415556192398071,4.2,0.967,18.19
4.149244063212094,0.05847149948341518,0.8637161213467809,4.131789238792088,2022-02-17-11-43-35,12.83649730682373,4.2,0.962,18.19
4.149408354416114,0.06110008247739448,0.8698681452061314,4.132692783183065,2022-02-17-11-43-36,13.23509955406189,4.2,0.958,18.19
4.149572645620512,0.058142926609293835,0.8740480870421039,4.133512184004296,2022-02-17-11-43-36,13.665335893630981,4.2,0.954,18.19
4.149736936825284,0.057814353735200115,0.8782451516966013,4.134263002944696,2022-02-17-11-43-37,14.07677698135376,4.2,0.954,18.19
4.149572645620512,0.05978579098017913,0.8818105358109376,4.134947082423728,2022-02-17-11-43-37,14.475027799606323,4.2,0.95,18.19
4.149901228030433,0.058635785920486246,0.8844534741661343,4.1355834290452895,2022-02-17-11-43-37,14.874538660049438,4.2,0.946,18.19
4.149901228030433,0.05945721810594611,0.8883848117585529,4.136171181885613,2022-02-17-11-43-38,15.2351655960083,4.2,0.946,18.19
4.150229810441859,0.05978579098017913,0.8910950745835229,4.136722500652525,2022-02-17-11-43-38,15.608561515808105,4.2,0.944,18.19
4.150229810441859,0.06110008247739448,0.8942961035731383,4.137232210455895,2022-02-17-11-43-38,15.990851163864136,4.2,0.94,18.19
4.150394101648136,0.05847149948341518,0.8964885060748294,4.137707837568227,2022-02-17-11-43-39,16.33502769470215,4.2,0.94,18.19
4.150394101648136,0.05403576568506914,0.8971659603676296,4.138155851943077,2022-02-17-11-43-39,16.694911003112793,4.2,0.936,18.19
4.150886975269222,0.05765006729816357,0.8991124421304098,4.138584630848922,2022-02-17-11-43-40,17.066444635391235,4.2,0.936,18.19
4.150886975269222,0.055514343617307456,0.9004861406092804,4.138985293105204,2022-02-17-11-43-40,17.4454665184021,4.2,0.933,18.19
4.150886975269222,0.05748578086113389,0.9021728469993223,4.139363124285014,2022-02-17-11-43-40,17.835219144821167,4.2,0.931,18.19
4.151215557685161,0.059621504543059096,0.9046210986502639,4.139722759429388,2022-02-17-11-43-41,18.236608266830444,4.2,0.931,18.19
4.151051266477003,0.05650006223909905,0.905591547163322,4.140060923818869,2022-02-17-11-43-41,18.635349988937378,4.2,0.928,18.19
4.151215557685161,0.055842916491211154,0.9065900665284614,4.14038424653963,2022-02-17-11-43-42,19.022274494171143,4.2,0.925,18.19
4.151215557685161,0.05535005718036561,0.9074776957618588,4.140689353895842,2022-02-17-11-43-42,19.42533016204834,4.2,0.925,18.19
4.151215557685161,0.05469291143266462,0.9081838411367732,4.140977743040754,2022-02-17-11-43-42,19.835086822509766,4.2,0.922,18.19
4.151708431311889,0.056007202928173044,0.9085161348607769,4.141259513629074,2022-02-17-11-43-43,20.27693271636963,4.2,0.92,18.19
4.1513798488936935,0.057814353735200115,0.9091586249149446,4.141522379480103,2022-02-17-11-43-43,20.676739931106567,4.2,0.917,18.19
4.151708431311889,0.053542906374441195,0.9091056959084819,4.141780254210021,2022-02-17-11-43-44,21.068984508514404,4.2,0.917,18.19
4.151708431311889,0.05469291143266462,0.9091751066644603,4.142027422671914,2022-02-17-11-43-44,21.475270986557007,4.2,0.915,18.19
4.15187272252155,0.05420005212195817,0.9091476995070643,4.142264658812869,2022-02-17-11-43-44,21.885375022888184,4.2,0.915,18.19
4.15187272252155,0.050750036948641046,0.9088021250014002,4.142490730900132,2022-02-17-11-43-45,22.27506422996521,4.2,0.913,18.19
4.152037013731588,0.053871479248186645,0.9090966654901552,4.142710185677868,2022-02-17-11-43-45,22.686482191085815,4.2,0.91,18.19
4.152201304942003,0.05272147419019089,0.90942155384357,4.142921623288181,2022-02-17-11-43-46,23.097211122512817,4.2,0.908,18.19
4.152365596152793,0.05469291143266462,0.9097747891031551,4.143129183131359,2022-02-17-11-43-46,23.48668622970581,4.2,0.908,18.19
4.152201304942003,0.056335775802116975,0.9103839528710803,4.143326049097295,2022-02-17-11-43-46,23.885144233703613,4.2,0.905,18.19
4.152365596152793,0.05222861487971781,0.9101303939664883,4.143516355351095,2022-02-17-11-43-47,24.30533719062805,4.2,0.903,18.19
4.152365596152793,0.05535005718036561,0.9102872005726611,4.143700507648152,2022-02-17-11-43-47,24.695191860198975,4.2,0.903,18.19
4.15252988736396,0.050750036948641046,0.9095952359959905,4.143878878955543,2022-02-17-11-43-48,25.105377912521362,4.2,0.901,18.19
4.15252988736396,0.054857197869579946,0.9151788205241683,4.1449774722964685,2022-02-17-11-43-48,25.505388498306274,4.2,0.899,18.19
4.152694178575502,0.051900042006100974,0.9208015881011328,4.146079384650515,2022-02-17-11-43-48,25.895172595977783,4.2,0.899,18.19
