Vbattery, sensor current, sma current, sma Vbattery, error, timestamp, time, supply voltage, supply current, temperature
3.6433931565065985,0.17199342996762712,2.3319987368380652,3.642827019631834,3.0673948466442742e-06,2022-03-03-14-27-57,7.287458896636963,3.85,2.602,26.65
3.6438860268577815,0.17478629954187758,2.332048469171338,3.6428751159834785,3.1192622172717794e-06,2022-03-03-14-27-57,7.382469892501831,3.85,2.602,26.34
3.6440503169755027,0.1765934504455423,2.3336150377117377,3.6429538288262124,3.1405117289496735e-06,2022-03-03-14-27-57,7.476164817810059,3.85,2.602,26.45
3.6443788972119373,0.17544344532478334,2.3340676019558657,3.6430332661681564,3.157526336379822e-06,2022-03-03-14-27-57,7.567849159240723,3.85,2.602,26.45
3.6440503169755027,0.17511487243329554,2.3342211505381067,3.643123790768629,3.171362540920766e-06,2022-03-03-14-27-57,7.649736642837524,3.85,2.602,26.55
3.645036057688771,0.1790577471357917,2.337094838421143,3.643183099127342,3.2310268758530963e-06,2022-03-03-14-27-57,7.756982326507568,3.85,2.602,26.34
3.6438860268577815,0.1756077317705535,2.337386406421354,3.6432927087022944,3.3317065919257156e-06,2022-03-03-14-27-57,7.852012395858765,3.85,2.602,26.55
3.644707477449693,0.1724862893038968,2.335707722003694,3.6433267471792457,3.4402171781357366e-06,2022-03-03-14-27-57,7.943326711654663,3.85,2.602,26.45
3.644707477449693,0.17955060647432092,2.3383669622894065,3.643400416042184,3.5094338206488464e-06,2022-03-03-14-27-58,8.038825750350952,3.85,2.602,26.55
3.6443788972119373,0.17445772665052928,2.3379097800408792,3.6434665574924154,3.5646601970211147e-06,2022-03-03-14-27-58,8.14653491973877,3.85,2.602,26.55
3.6438860268577815,0.1756077317705535,2.3381112928765178,3.6435105289359027,3.615917316297285e-06,2022-03-03-14-27-58,8.284510612487793,3.85,2.602,26.45
3.644707477449693,0.17363629442246276,2.3372833379611566,3.6435284849893463,3.6765614683896797e-06,2022-03-03-14-27-58,8.392292022705078,3.85,2.602,26.45
3.644707477449693,0.17593630466214627,2.337655789901446,3.6435805800469017,3.713953411507642e-06,2022-03-03-14-27-58,8.48957109451294,3.85,2.602,26.55
3.6448717675690667,0.17922203358195027,2.3395500945296117,3.643628404083469,3.738537193444318e-06,2022-03-03-14-27-58,8.598032712936401,3.85,2.602,26.45
3.64454318733065,0.17807202845921383,2.3407764939022795,3.6436788413244874,3.7579735216168562e-06,2022-03-03-14-27-58,8.706396579742432,3.85,2.602,26.55
3.644214607093555,0.1769220233373458,2.341409199714884,3.6437126410982974,3.773195878697186e-06,2022-03-03-14-27-58,8.801357507705688,3.85,2.602,26.55
3.644707477449693,0.1741291537592506,2.340819121616883,3.6437319554562704,3.7892958642506007e-06,2022-03-03-14-27-58,8.923086404800415,3.85,2.602,26.14
3.644214607093555,0.1729791486403215,2.33980156865179,3.6437673109758655,3.8059795645902113e-06,2022-03-03-14-27-59,9.370796203613281,3.85,2.602,26.45
3.6452003478088058,0.17330772153135754,2.3389811566209238,3.643783579146665,3.834341863558458e-06,2022-03-03-14-27-59,9.872850179672241,3.85,2.602,26.14
3.644707477449693,0.17626487755380915,2.3393398711374136,3.6438314459735683,3.861423274153245e-06,2022-03-03-14-28-00,10.381412506103516,3.85,2.602,26.55
3.64536463792917,0.17429344020488124,2.33894883060251,3.6438605436161002,3.8906026151853e-06,2022-03-03-14-28-00,10.898255348205566,3.85,2.602,26.55
3.64536463792917,0.17445772665052928,2.338640264071232,3.6439083530735012,3.908906341168933e-06,2022-03-03-14-28-01,11.42378044128418,3.85,2.602,26.45
3.6456932181708916,0.17642916399966696,2.3390343994716196,3.6439533654054137,3.92395065004542e-06,2022-03-03-14-28-01,11.940328121185303,3.85,2.602,26.45
3.645528928049866,0.17527915887903073,2.33901810063879,3.6440053437084554,3.9334423461190416e-06,2022-03-03-14-28-02,12.451727628707886,3.85,2.602,26.45
3.6458575082922486,0.17626487755380915,2.3393259674719378,3.6440497538616503,3.940841292340492e-06,2022-03-03-14-28-02,12.97123908996582,3.85,2.602,26.34
3.646186088535953,0.17199342996762712,2.338254258063082,3.6441009134105458,3.946444027707061e-06,2022-03-03-14-28-03,13.480798482894897,3.85,2.602,26.45
3.646350378658301,0.17577201821634114,2.33841289925817,3.64415823086397,3.948166806930201e-06,2022-03-03-14-28-04,13.992984771728516,3.85,2.602,26.45
3.646186088535953,0.17593630466214627,2.3386131373420143,3.6442168114669444,3.9465837181321245e-06,2022-03-03-14-28-04,14.510640144348145,3.85,2.602,26.75
3.6460217984139356,0.17215771641303318,2.337688115918245,3.6442681351042774,3.942183891750457e-06,2022-03-03-14-28-05,15.036874532699585,3.86,2.602,26.34
3.646843249027329,0.17675773689143526,2.3381327957687676,3.6443129922859496,3.943395366439401e-06,2022-03-03-14-28-05,15.568888664245605,3.86,2.602,26.45
3.646843249027329,0.17544344532478334,2.3381868601879314,3.6443756923413324,3.939896040291069e-06,2022-03-03-14-28-06,16.05986475944519,3.86,2.602,26.34
3.647171829275001,0.17462201309619474,2.338012879628221,3.644435485605278,3.9359760855182195e-06,2022-03-03-14-28-06,16.581732511520386,3.86,2.602,26.24
3.6473361193993328,0.1779077420131796,2.3387284259358654,3.644500176256346,3.9299680646250526e-06,2022-03-03-14-28-07,17.11341381072998,3.86,2.602,26.55
3.647171829275001,0.17478629954187758,2.3385932444077486,3.644565622779282,3.922162196435522e-06,2022-03-03-14-28-07,17.60605216026306,3.86,2.602,26.34
3.647993279899967,0.1785648877974228,2.339433720863741,3.644624693637612,3.91915689362558e-06,2022-03-03-14-28-08,18.132378339767456,3.86,2.602,26.34
3.647993279899967,0.17593630466214627,2.339578156260855,3.644699050497037,3.912765418990833e-06,2022-03-03-14-28-08,18.64660096168518,3.86,2.602,26.24
3.647993279899967,0.17314343508583085,2.339029645644533,3.6447702439078573,3.903418943416791e-06,2022-03-03-14-28-09,19.18004584312439,3.86,2.602,26.34
3.6481575700259516,0.1784006013513354,2.3397701753319584,3.6448385057644104,3.892891969422864e-06,2022-03-03-14-28-09,19.67977523803711,3.86,2.602,26.34
3.648814730533201,0.17281486219482933,2.339162182316943,3.644907468253856,3.885370798047022e-06,2022-03-03-14-28-10,20.18785285949707,3.86,2.602,26.34
3.648321860152268,0.17675773689143526,2.3394907667771925,3.644986714822921,3.879238600798693e-06,2022-03-03-14-28-10,20.727752923965454,3.86,2.602,26.24
3.648321860152268,0.17380058086804134,2.339135326855943,3.6450531920621203,3.870636638265047e-06,2022-03-03-14-28-11,21.22302532196045,3.86,2.602,26.24
3.647993279899967,0.1729791486403215,2.3386103223044947,3.6451170497996666,3.8622413531728765e-06,2022-03-03-14-28-11,21.731327056884766,3.86,2.602,26.34
3.648650440405892,0.17380058086804134,2.338284351352045,3.6451724237771255,3.856343104513454e-06,2022-03-03-14-28-12,22.248223543167114,3.86,2.602,26.14
3.648814730533201,0.1765934504455423,2.3385697345772254,3.64523794505047,3.849368728984284e-06,2022-03-03-14-28-12,22.761086225509644,3.86,2.602,26.34
3.649800471303998,0.17889346068965095,2.3393298158078832,3.645304249908384,3.84677714697674e-06,2022-03-03-14-28-13,23.28244376182556,3.86,2.602,26.34
3.649471891045742,0.1779077420131796,2.339859063200106,3.6453857278649036,3.844004122162786e-06,2022-03-03-14-28-13,23.79805088043213,3.86,2.602,26.24
3.6491433107888094,0.17363629442246276,2.3395006022798146,3.645458526256934,3.841073122953983e-06,2022-03-03-14-28-14,24.315791845321655,3.86,2.602,26.24
3.649471891045742,0.17544344532478334,2.3395159056542867,3.645523207234019,3.838005072210583e-06,2022-03-03-14-28-14,24.82601046562195,3.86,2.602,26.75
3.6499647614336226,0.1734720079769015,2.339142786706289,3.6455913477435433,3.835746517170943e-06,2022-03-03-14-28-15,25.352805852890015,3.86,2.602,26.24
3.6499647614336226,0.17807202845921383,2.339672191485185,3.6456654304188154,3.831530493141261e-06,2022-03-03-14-28-15,25.885510683059692,3.86,2.602,26.45
3.6507862120867074,0.17429344020488124,2.339465004106722,3.6457372191940065,3.82989256104035e-06,2022-03-03-14-28-16,26.406065940856934,3.86,2.602,26.14
3.6504576318244806,0.17577201821634114,2.339541474255447,3.6458198866548837,3.828070857937165e-06,2022-03-03-14-28-16,26.919705629348755,3.86,2.602,26.14
3.650621921955428,0.1729791486403215,2.339100358808162,3.6458947415101437,3.825270373674207e-06,2022-03-03-14-28-17,27.43338370323181,3.86,2.602,26.34
3.650950502218317,0.17757916912116434,2.3395083193658275,3.645969875481508,3.822373679455116e-06,2022-03-03-14-28-17,27.94960355758667,3.86,2.602,26.04
3.650621921955428,0.17527915887903073,2.3394924954409295,3.6460477017543313,3.81939343585078e-06,2022-03-03-14-28-18,28.463652849197388,3.86,2.602,26.14
3.6516076627480665,0.1741291537592506,2.339274503165257,3.646118341609931,3.819312384710075e-06,2022-03-03-14-28-18,28.977541208267212,3.86,2.602,25.94
3.6507862120867074,0.17478629954187758,2.339177014253571,3.6462014608950986,3.8211576885819715e-06,2022-03-03-14-28-19,29.489827871322632,3.86,2.602,26.14
3.65127908248253,0.17544344532478334,2.3391947894292247,3.646270129944569,3.8233617805039765e-06,2022-03-03-14-28-20,30.00214409828186,3.86,2.602,26.14
3.65127908248253,0.17675773689143526,2.339433720862945,3.6463439508893822,3.82385134021289e-06,2022-03-03-14-28-20,30.529863834381104,3.86,2.602,26.04
3.6516076627480665,0.1724862893038968,2.338955660040732,3.646415709898944,3.82409045385728e-06,2022-03-03-14-28-21,31.025963068008423,3.86,2.602,26.04
3.6519362430149274,0.17330772153135754,2.3386255704252465,3.646490121324368,3.824099414570226e-06,2022-03-03-14-28-21,31.550793170928955,3.86,2.602,26.04
3.6519362430149274,0.17215771641303318,2.3381185390549177,3.646567029033862,3.8226469053005364e-06,2022-03-03-14-28-22,32.087339878082275,3.86,2.602,25.94
3.652429113417702,0.17593630466214627,2.3382280477775286,3.6466418974786676,3.821675667731559e-06,2022-03-03-14-28-22,32.586193561553955,3.86,2.602,25.94
3.653086273959371,0.17725059622921974,2.338541522779816,3.646721491029805,3.821740651754901e-06,2022-03-03-14-28-23,33.09764075279236,3.86,2.602,25.94
3.652757693687874,0.17626487755380915,2.3386936251989248,3.6468076795367605,3.8216084775231116e-06,2022-03-03-14-28-23,33.61524534225464,3.86,2.602,25.94
3.6525934035526224,0.1779077420131796,2.3390936679517256,3.6468872557534153,3.820733103386981e-06,2022-03-03-14-28-24,34.13325333595276,3.86,2.602,25.84
3.653086273959371,0.17675773689143526,2.339309390026571,3.6469626959634964,3.82026571242637e-06,2022-03-03-14-28-24,34.64313840866089,3.86,2.602,25.94
3.653250564095616,0.17708630978327394,2.339568753594535,3.64704254115869,3.819109975272568e-06,2022-03-03-14-28-25,35.15824055671692,3.86,2.602,26.04
3.6535791443690995,0.17445772665052928,2.3394337208629827,3.647122486158332,3.817837728879302e-06,2022-03-03-14-28-25,35.6707649230957,3.86,2.602,25.94
3.653086273959371,0.17445772665052928,2.33930202227295,3.6472044779217154,3.8169656139279785e-06,2022-03-03-14-28-26,36.18902277946472,3.86,2.602,25.74
3.6535791443690995,0.17511487243329554,2.3392681485778133,3.6472784222189825,3.816465505112245e-06,2022-03-03-14-28-26,36.70755934715271,3.86,2.602,25.64
3.653743434506338,0.1784006013513354,2.3397024552254106,3.6473565931314704,3.815345957192561e-06,2022-03-03-14-28-27,37.21733021736145,3.86,2.602,25.74
3.6542363049200417,0.17511487243329554,2.339664620987867,3.6474349191700424,3.8145939847756383e-06,2022-03-03-14-28-27,37.73255467414856,3.86,2.602,25.84
3.654400595058606,0.1769220233373458,2.3398786789861576,3.64751726688745,3.8132644111775946e-06,2022-03-03-14-28-28,38.24264931678772,3.86,2.602,25.94
3.6542363049200417,0.1756077317705535,2.3399073346075387,3.647599590511274,3.8113981464842838e-06,2022-03-03-14-28-28,38.76329731941223,3.86,2.602,25.33
3.6547291753367275,0.17478629954187758,2.339823862453091,3.6476781470302946,3.8099113833761847e-06,2022-03-03-14-28-29,39.287962675094604,3.86,2.602,25.74
3.6552220457563944,0.17922203358195027,2.340337379988915,3.647760619031266,3.808779711980244e-06,2022-03-03-14-28-29,39.780988931655884,3.86,2.602,25.74
3.654564885197501,0.17495058598757784,2.3402727444634337,3.647846742376526,3.808399775249629e-06,2022-03-03-14-28-30,40.31496047973633,3.86,2.602,25.84
3.6550577556161743,0.1729791486403215,2.3399509371430534,3.6479236029586657,3.8083121902502296e-06,2022-03-03-14-28-30,40.837082624435425,3.86,2.602,25.54
3.6547291753367275,0.17593630466214627,2.3400198519494824,3.6480041949423376,3.808096853678982e-06,2022-03-03-14-28-31,41.350451707839966,3.86,2.602,25.84
3.6550577556161743,0.1741291537592506,2.33985536456928,3.648079441596453,3.80776215900093e-06,2022-03-03-14-28-31,41.858882904052734,3.86,2.602,25.74
3.6552220457563944,0.17380058086804134,2.3396527035617845,3.648156641623838,3.806932005423509e-06,2022-03-03-14-28-32,42.38338088989258,3.86,2.602,25.64
3.6553863358969463,0.1734720079769015,2.3394130872342593,3.6482339656485068,3.805638244249358e-06,2022-03-03-14-28-32,42.90166974067688,3.86,2.602,25.74
3.6553863358969463,0.17675773689143526,2.3395868441032635,3.6483113922377037,3.8035428377274157e-06,2022-03-03-14-28-33,43.41345405578613,3.86,2.602,25.64
3.6557149161790443,0.17429344020488124,2.3394539246232346,3.6483872235487658,3.801417153525442e-06,2022-03-03-14-28-33,43.9285352230072,3.86,2.602,25.74
3.65587920632059,0.17544344532478334,2.33946371407427,3.6484649146719375,3.7989116308118576e-06,2022-03-03-14-28-34,44.44341278076172,3.86,2.602,25.64
3.6563720767472168,0.17593630466214627,2.3395326780584926,3.6485427484257515,3.7967420328640757e-06,2022-03-03-14-28-34,44.95396614074707,3.87,2.602,25.84
3.6563720767472168,0.17495058598757784,2.3394826996762963,3.648624022674559,3.7938737409675025e-06,2022-03-03-14-28-35,45.48536133766174,3.87,2.602,25.84
3.656700657033292,0.17626487755380915,2.3395414742536262,3.6487036883717585,3.7910136516517566e-06,2022-03-03-14-28-36,46.00245690345764,3.87,2.602,25.74
3.656700657033292,0.17823631490526576,2.340364318335598,3.648785046388668,3.787512457351554e-06,2022-03-03-14-28-36,46.516045808792114,3.87,2.602,25.74
3.656864947176827,0.1724862893038968,2.3403643183355975,3.648864809779973,3.7837284167201475e-06,2022-03-03-14-28-37,47.018858194351196,3.87,2.602,25.94
3.6570292373206934,0.17642916399966696,2.3406581912220923,3.648944652076881,3.779683130711561e-06,2022-03-03-14-28-37,47.547857999801636,3.87,2.602,25.84
3.656864947176827,0.17593630466214627,2.340932472582748,3.6490245231346154,3.7753907220071823e-06,2022-03-03-14-28-38,48.03902864456177,3.87,2.602,25.74
3.6570292373206934,0.1729791486403215,2.340462275964431,3.6491012945926773,3.7708675328037052e-06,2022-03-03-14-28-38,48.552682399749756,3.87,2.602,25.74
3.6571935274648912,0.17626487755380915,2.340462275964431,3.649178184040771,3.766128938431227e-06,2022-03-03-14-28-39,49.065096855163574,3.87,2.602,25.74
3.657357817609421,0.17527915887903073,2.34040350138712,3.6492551881398025,3.76118940889393e-06,2022-03-03-14-28-39,49.58007025718689,3.87,2.602,25.84
3.6580149781908546,0.17889346068965095,2.3409912471605807,3.649332349733981,3.7569154188500905e-06,2022-03-03-14-28-40,50.116281509399414,3.87,2.602,25.84
3.6580149781908546,0.17314343508583085,2.340285952232577,3.649414166798847,3.752156579569854e-06,2022-03-03-14-28-40,50.64398789405823,3.87,2.602,25.84
3.658179268337042,0.17725059622921974,2.340481867490397,3.6494944978419874,3.7472154683414408e-06,2022-03-03-14-28-41,51.10751724243164,3.87,2.602,25.74
3.658179268337042,0.1779077420131796,2.341187162417875,3.649574861864509,3.7418352162690907e-06,2022-03-03-14-28-41,51.64262557029724,3.87,2.602,25.94
3.658507848630412,0.17314343508583085,2.3409912471603675,3.6496538076162257,3.736570239761476e-06,2022-03-03-14-28-42,52.183130741119385,3.87,2.602,25.84
