Vbattery, sensor current, sma current, sma Vbattery, timestamp, time, supply voltage, supply current, temperature
4.19015258465889,-0.03090032165287676,-0.001136376404315367,4.19531531442222,2022-02-24-13-30-22,7282.8235964775085,0.0,0.0,17.89
4.19015258465889,-0.02745030650785569,-0.0015282068951354237,4.195263869670529,2022-02-24-13-30-22,7283.01241517067,0.0,0.0,17.89
4.189659710766895,-0.03385747749185666,-0.004937132165483004,4.195146044594413,2022-02-24-13-30-22,7283.414572238922,0.0,0.0,17.89
4.18933112817413,-0.03172175383033085,-0.007288115110492731,4.195033198042845,2022-02-24-13-30-23,7283.788249254227,0.0,0.0,17.89
4.18933112817413,-0.02991460303996888,-0.009090535368261082,4.1949087349347085,2022-02-24-13-30-23,7284.162312984467,0.0,0.0,17.89
4.189166836878317,-0.030407462346417953,-0.011617842034425943,4.194785931334607,2022-02-24-13-30-23,7284.536245346069,0.0,0.0,17.89
4.189166836878317,-0.03352890462083818,-0.013812092783174138,4.19466312773423,2022-02-24-13-30-24,7284.913090467453,0.0,0.0,17.89
4.189166836878317,-0.032378899572315656,-0.016163075728360062,4.194543643150348,2022-02-24-13-30-24,7285.304733037949,0.0,0.0,17.89
4.189166836878317,-0.032707472443315566,-0.01851405867341398,4.19441918004235,2022-02-24-13-30-24,7285.678390979767,0.0,0.0,17.89
4.188838254287829,-0.032378899572315656,-0.02111973143756657,4.1942996954586205,2022-02-24-13-30-25,7286.05463552475,0.0,0.0,17.89
4.18850967169886,-0.03155746739483769,-0.023490305907132993,4.1941636157938005,2022-02-24-13-30-25,7286.414706230164,0.0,0.0,17.89
4.188838254287829,-0.03155746739483769,-0.026037204097515875,4.194034174162008,2022-02-24-13-30-26,7286.787943840027,0.0,0.0,17.89
4.18850967169886,-0.0320503267013208,-0.02864287686150904,4.193896434989638,2022-02-24-13-30-26,7287.161712646484,0.0,0.0,17.89
4.18933112817413,-0.03188604026582521,-0.030680395413887455,4.193768652865289,2022-02-24-13-30-26,7287.552221775055,0.0,0.0,17.89
4.18850967169886,-0.030078889475450843,-0.032365266524507996,4.1936358922173,2022-02-24-13-30-27,7287.955461978912,0.0,0.0,17.89
4.188673962993155,-0.02975031660448795,-0.03428523592960646,4.193499812553438,2022-02-24-13-30-27,7288.359946489334,0.0,0.0,17.89
4.188838254287829,-0.03122889452385491,-0.036381529055569656,4.1933670519054465,2022-02-24-13-30-28,7288.749320268631,0.0,0.0,17.89
4.188345380404944,-0.032378899572315656,-0.03885006114788583,4.193222674700503,2022-02-24-13-30-28,7289.139164686203,0.0,0.0,17.89
4.188673962993155,-0.033200331749825146,-0.04059370683218422,4.193088254544331,2022-02-24-13-30-28,7289.5278997421265,0.0,0.0,17.89
4.188345380404944,-0.03073603521738938,-0.04370875923446158,4.192948855863779,2022-02-24-13-30-29,7289.902930021286,0.0,0.0,17.89
4.188016797818252,-0.02827173868520389,-0.04511934900138511,4.192806138166893,2022-02-24-13-30-29,7290.292135477066,0.0,0.0,17.89
4.188016797818252,-0.032707472443315566,-0.046706262489306684,4.192661760962295,2022-02-24-13-30-29,7290.66627073288,0.0,0.0,17.89
4.18850967169886,-0.029586030169008043,-0.048841738664365676,4.192515724249336,2022-02-24-13-30-30,7291.042600393295,0.0,0.0,17.89
4.18850967169886,-0.03648606046021523,-0.05127108770770816,4.192384623109821,2022-02-24-13-30-30,7291.431518316269,0.0,0.0,17.89
4.188345380404944,-0.0320503267013208,-0.05358288760378759,4.192231948364808,2022-02-24-13-30-31,7291.806357383728,0.0,0.0,17.89
4.1878525065254735,-0.0320503267013208,-0.05609060274522255,4.192082592635668,2022-02-24-13-30-31,7292.165196895599,0.0,0.0,17.89
4.188345380404944,-0.03599320115361803,-0.0590489229513157,4.191934896415039,2022-02-24-13-30-31,7292.55623793602,0.0,0.0,17.89
4.188673962993155,-0.036650346895750884,-0.06218356687814692,4.191795497734327,2022-02-24-13-30-32,7292.928222417831,0.0,0.0,17.89
4.188345380404944,-0.03254318600781497,-0.06469128201962066,4.191641163481132,2022-02-24-13-30-32,7293.302217721939,0.0,0.0,17.89
