Vcell, sensor current, smooth current, timestamp, time, supply voltage, supply current, temperature
4.061184031580057,0.07818587198572433,1.222942083230951,2022-02-08-12-27-41,836.7900462150574,4.14,1.301,19.57
4.061019740575781,0.08229303293864712,1.22335350525295,2022-02-08-12-27-41,837.3195807933807,4.14,1.301,19.57
4.060526867565164,0.07769301267174411,1.222804942556932,2022-02-08-12-27-42,837.8645031452179,4.14,1.301,19.57
4.061019740575781,0.08097874143310524,1.222765759507079,2022-02-08-12-27-42,838.3954238891602,4.14,1.301,19.57
4.061348322584699,0.07835015842373513,1.222138830711508,2022-02-08-12-27-43,838.9100518226624,4.14,1.301,19.57
4.060691158568336,0.08147160074761581,1.2223935205347474,2022-02-08-12-27-43,839.4087429046631,4.14,1.301,19.57
4.061348322584699,0.08574304814348005,1.2219233239389198,2022-02-08-12-27-44,839.9534287452698,4.14,1.301,19.57
4.061348322584699,0.08097874143310524,1.2217861832647958,2022-02-08-12-27-45,840.477210521698,4.14,1.301,19.57
4.06151261358971,0.08212874650042275,1.2218449578395176,2022-02-08-12-27-45,840.9697644710541,4.14,1.301,19.57
4.061676904595089,0.08015730924243339,1.2217274086903294,2022-02-08-12-27-46,841.4778506755829,4.14,1.301,19.57
4.061019740575781,0.079828736366227,1.2212768036185588,2022-02-08-12-27-46,841.975332736969,4.14,1.301,19.57
4.061348322584699,0.0806501685568097,1.2209045646460317,2022-02-08-12-27-47,842.4986491203308,4.14,1.301,19.57
4.061348322584699,0.08147160074761581,1.2206694663477418,2022-02-08-12-27-47,843.0601990222931,4.14,1.301,19.57
4.06151261358971,0.08147160074761581,1.2202384528007082,2022-02-08-12-27-48,843.5902321338654,4.14,1.301,19.57
4.061676904595089,0.08081445499495299,1.2205323256735718,2022-02-08-12-27-48,844.1373765468597,4.14,1.301,19.57
4.061841195600835,0.08015730924243339,1.220532325673553,2022-02-08-12-27-49,844.6663699150085,4.14,1.301,19.57
4.061676904595089,0.08212874650042275,1.2207674239718092,2022-02-08-12-27-49,845.2140505313873,4.14,1.301,19.57
4.061676904595089,0.08147160074761581,1.2205715087231037,2022-02-08-12-27-50,845.742436170578,4.14,1.301,19.57
4.061841195600835,0.0806501685568097,1.220453959573858,2022-02-08-12-27-50,846.2878346443176,4.14,1.301,19.57
4.062169777613434,0.08590733458190768,1.220806607021497,2022-02-08-12-27-51,846.7860860824585,4.14,1.301,19.57
4.062169777613434,0.07835015842373513,1.220395184999478,2022-02-08-12-27-51,847.3001806735992,4.14,1.301,19.57
4.062005486606951,0.08097874143310524,1.2209241561703668,2022-02-08-12-27-52,847.8157522678375,4.14,1.301,19.57
4.062498359627504,0.07654300760609295,1.2203364104248553,2022-02-08-12-27-52,848.3314280509949,4.14,1.301,19.57
4.062991232651371,0.07900730417586582,1.2203168189000795,2022-02-08-12-27-53,848.8749718666077,4.14,1.301,19.57
4.062334068620285,0.07752872623376805,1.2197290731543289,2022-02-08-12-27-53,849.4038283824921,4.14,1.301,19.57
4.062498359627504,0.0829501786916356,1.2201209036516498,2022-02-08-12-27-54,849.947943687439,4.14,1.301,19.57
4.062662650635092,0.08015730924243339,1.2200033545024747,2022-02-08-12-27-55,850.4936847686768,4.14,1.301,19.57
4.062498359627504,0.07835015842373513,1.219650707055158,2022-02-08-12-27-55,851.0246374607086,4.14,1.301,19.57
4.063155523660063,0.08163588718580399,1.2200425375522321,2022-02-08-12-27-56,851.5335462093353,4.14,1.301,19.57
4.062498359627504,0.07950016349005606,1.2201209036515628,2022-02-08-12-27-56,852.0642552375793,4.14,1.301,19.57
4.062826941643047,0.07900730417586582,1.219670298579563,2022-02-08-12-27-57,852.5797672271729,4.14,1.301,19.57
4.063155523660063,0.08311446512990554,1.2197094816293272,2022-02-08-12-27-57,853.1094090938568,4.14,1.301,19.57
4.063155523660063,0.07769301267174411,1.2187690884358369,2022-02-08-12-27-58,853.6545691490173,4.14,1.301,19.57
4.062991232651371,0.08114302787126643,1.2184948070877313,2022-02-08-12-27-58,854.2165133953094,4.14,1.301,19.57
4.063648396688348,0.08262160581512314,1.219062961308587,2022-02-08-12-27-59,854.7633194923401,4.14,1.301,19.57
4.063155523660063,0.079828736366227,1.2191805104576987,2022-02-08-12-27-59,855.3100068569183,4.14,1.301,19.57
