Vbattery, sensor current, sma current, sma Vbattery, error, sma error, timestamp, time, supply voltage, supply current
3.472698366078652,-0.006758913054847965,0.20694058687905936,3.46490208352987,0.00031364354365901885,0.00036485302245550707,2022-07-06-11-35-22,774.2863583564758,3.52,0.501
3.473026945050521,-0.0029803025254703554,0.20780261909540343,3.465076329943321,0.0003136435440868517,0.0003642495721905154,2022-07-06-11-35-23,775.3842716217041,3.52,0.501
3.473355524023199,-0.005937475982951343,0.20762629432393903,3.4652489168676475,0.00031198405496462515,0.00036364612191898025,2022-07-06-11-35-24,776.471095085144,3.52,0.501
3.4731912345367593,-0.007416062712483979,0.2073716029873083,3.465418184812661,0.00031198405517449547,0.0003630426716468435,2022-07-06-11-35-25,777.5647943019867,3.52,0.501
3.473026945050521,-0.0057731885685917,0.20744996955242073,3.465587452757467,0.00031198405538233366,0.0003624727464101596,2022-07-06-11-35-26,778.6684005260468,3.52,0.501
3.4736841029966854,-0.00413031442535337,0.20770466088898046,3.4657567207031037,0.000311984056213736,0.0003619195836893807,2022-07-06-11-35-27,779.7620542049408,3.52,0.501
3.4736841029966854,-0.0080732123702262,0.20715609493323628,3.4659243291591797,0.0003103245666534625,0.0003613328959269803,2022-07-06-11-35-28,780.865020275116,3.52,0.501
3.473848392483732,-0.002487440282759122,0.2075283361173365,3.4661002350632524,0.00030534609819271753,0.0003606456330394204,2022-07-06-11-35-29,781.9443869590759,3.52,0.501
3.473848392483732,-0.003637452182507918,0.20817486027955434,3.4662628650508354,0.0002920701817024063,0.00035972369485512455,2022-07-06-11-35-30,783.0212936401367,3.52,0.501
3.4736841029966854,-0.006266050811690276,0.20817486027955434,3.46642549503822,0.0002920701819021477,0.00035878499415195316,2022-07-06-11-35-31,784.1246886253357,3.52,0.501
3.4741769714584327,-0.004951751496891407,0.20825322684465117,3.466593103494913,0.0002970486512127269,0.00035793010605405905,2022-07-06-11-35-33,785.2159521579742,3.52,0.501
3.4741769714584327,-0.005937475982951343,0.20835118505104758,3.4667590524620384,0.0002953891616443208,0.00035712550550594436,2022-07-06-11-35-34,786.3134977817535,3.52,0.501
3.4743412609460864,-0.008730362028075263,0.20774384417141287,3.466923341939795,0.00029372967227569654,0.0003563041424337947,2022-07-06-11-35-35,787.4076170921326,3.52,0.501
3.474505550433942,-0.0057731885685917,0.20776343581268977,3.4670859719281775,0.0002920701829009716,0.000355449254319112,2022-07-06-11-35-36,788.5273995399475,3.52,0.501
3.4741769714584327,-0.0054446137398920375,0.20815526863834644,3.4672486019161592,0.0002920701833005263,0.0003545776036848895,2022-07-06-11-35-37,789.6480896472931,3.52,0.501
3.475326997876256,-0.00725177529806504,0.20801812714938053,3.4674178698638753,0.0002987081430337688,0.00035375624062282607,2022-07-06-11-35-38,790.7555413246155,3.52,0.501
3.4746698399220004,-0.00725177529806504,0.20788098566041457,3.4675804998524575,0.00030534610216766583,0.00035301869017143945,2022-07-06-11-35-39,791.8597326278687,3.52,0.501
3.4751627083873884,-0.006430338226069587,0.20815526863840733,3.4677398108624637,0.0003020271235916486,0.0003521805645970601,2022-07-06-11-35-40,792.9623429775238,3.52,0.501
3.4748341294102607,-0.006594625640455484,0.2078613940192883,3.4678991218720787,0.00030202712398314684,0.00035137596405824205,2022-07-06-11-35-41,794.0661344528198,3.52,0.501
3.475326997876256,-0.010537523587716226,0.2073520113457691,3.46806175186146,0.0003053461037499288,0.00035058812604649544,2022-07-06-11-35-43,795.169399023056,3.52,0.501
3.4751627083873884,-0.006923200469247041,0.2068426286726993,3.4682194033818754,0.0003036866143569514,0.0003498002880289623,2022-07-06-11-35-44,796.2744932174683,3.52,0.501
3.4749984188987235,-0.006266050811690276,0.2065683456948712,3.4683687574541233,0.00029870814575799147,0.00034891187488370035,2022-07-06-11-35-45,797.394394159317,3.52,0.501
3.475326997876256,-0.0052803263255519865,0.20664671225997422,3.468521430505941,0.00030202712532902874,0.00034807374930318895,2022-07-06-11-35-46,798.5236735343933,3.52,0.501
3.4754912873653265,-0.003473164768238935,0.20684262867266992,3.468677422537147,0.00030202712551870417,0.0003472356237219709,2022-07-06-11-35-47,799.6344573497772,3.52,0.501
3.475655576854599,-0.00330887735397635,0.2070777283679048,3.468833414568545,0.00030202712571042066,0.00034646454821458494,2022-07-06-11-35-48,800.7229084968567,3.52,0.501
3.475655576854599,-0.006266050811690276,0.2065879373361745,3.468984428131134,0.00029704865690146487,0.00034560966009840565,2022-07-06-11-35-49,801.8270578384399,3.52,0.501
3.47598415583375,-0.00018741648419046478,0.20737160298680707,3.4691420796525176,0.00029704865728083816,0.0003447715344995952,2022-07-06-11-35-50,802.9285006523132,3.52,0.501
3.4758198663440734,-0.000515991312482339,0.20801812714854037,3.4692881147464583,0.00028875120942710425,0.00034378254620590315,2022-07-06-11-35-51,804.016717672348,3.52,0.501
3.47598415583375,-0.000515991312482339,0.2085666931038968,3.4694391283094177,0.0002870917199975321,0.00034276003286881314,2022-07-06-11-35-52,805.1213791370392,3.52,0.501
3.4764770243039957,-0.009880373929570103,0.20786139401774154,3.46959180136255,0.0002887512101696708,0.0003417710445724548,2022-07-06-11-35-54,806.2316448688507,3.52,0.501
3.4763127348137117,-0.003966027011065125,0.20793976058281982,3.469741155436265,0.0002887512103553225,0.00034079881879431486,2022-07-06-11-35-55,807.3262939453125,3.52,0.501
3.4764770243039957,-0.007416062712483979,0.2078222107351277,3.469888850020546,0.00028709172091967216,0.00033979306797269455,2022-07-06-11-35-56,808.4201972484589,3.52,0.501
3.4758198663440734,-0.009387511686031799,0.20739119462685304,3.4700315661352548,0.00029207019049154177,0.00033885436723885,2022-07-06-11-35-57,809.520167350769,3.52,0.501
3.4764770243039957,-0.007580350126909552,0.20680344538864884,3.470174282250665,0.00029207019119338216,0.0003378821414641757,2022-07-06-11-35-58,810.5963971614838,3.52,0.501
3.477134182267157,-0.00413031442535337,0.20678385374738045,3.4703236363252996,0.0002987081504172319,0.0003370440158582524,2022-07-06-11-35-59,811.7193212509155,3.52,0.501
3.4766413137944823,-0.0047874640825708616,0.20660752897596465,3.470464692951256,0.0003003676405813276,0.0003362561778118218,2022-07-06-11-36-00,812.8545503616333,3.52,0.501
3.4768056032851713,-0.00330887735397635,0.20711691164911497,3.4706057495773854,0.0003003676407547826,0.00033546833976455927,2022-07-06-11-36-01,813.9497547149658,3.52,0.501
3.4769698927760633,-0.003801739596783312,0.20750874447461498,3.470748465693323,0.0003020271305617723,0.00033474755179756135,2022-07-06-11-36-02,815.0442657470703,3.52,0.501
3.477298471758454,-0.001666003211700448,0.20778302745229282,3.4708911818096104,0.00030202713091280015,0.0003340267638290639,2022-07-06-11-36-03,816.1344087123871,3.52,0.501
3.4769698927760633,-0.0080732123702262,0.20744996955051823,3.4710305789462783,0.000305346110532907,0.00033333950090723424,2022-07-06-11-36-05,817.2239427566528,3.52,0.501
3.477791340233558,-0.006101763397317526,0.20731282806159063,3.4711749545527346,0.0003103245803212814,0.00033270252555397874,2022-07-06-11-36-06,818.3490266799927,3.52,0.501
3.477298471758454,-0.00725177529806504,0.20707772836624394,3.4713176706690225,0.00031198407048954884,0.0003320823127227112,2022-07-06-11-36-07,819.4741926193237,3.52,0.501
3.4774627612499525,-0.0031445899397201625,0.20737160298529336,3.4714554083165607,0.0003070056017400606,0.0003313447622418266,2022-07-06-11-36-08,820.5820670127869,3.52,0.501
3.4774627612499525,-0.009058936857040057,0.20637242928040125,3.4715914864744537,0.00030534611209432017,0.00033059044923674445,2022-07-06-11-36-09,821.697870016098,3.52,0.501
3.477791340233558,-0.006266050811690276,0.20627447107401664,3.471730883611978,0.0003086650917267001,0.0003299031863168172,2022-07-06-11-36-10,822.7926766872406,3.52,0.501
3.477955629725664,-0.005608901154238604,0.20647038748681334,3.4718669617703726,0.00030534611259649985,0.0003291488733092165,2022-07-06-11-36-11,823.892294883728,3.52,0.501
3.478284208710485,-0.006101763397317526,0.20613732958519773,3.472004699418758,0.0003070056025872617,0.0003285118979397903,2022-07-06-11-36-12,824.992805480957,3.52,0.501
3.477955629725664,-0.002487440282759122,0.206666303899529,3.472137458597843,0.0003086650925759826,0.00032794197265086084,2022-07-06-11-36-13,826.074289560318,3.52,0.501
3.478284208710485,-0.0047874640825708616,0.20696017851869483,3.4722751962462284,0.0003103245825647034,0.00032742233492311356,2022-07-06-11-36-15,827.1481342315674,3.52,0.501
3.478448498203199,-0.004294601839648058,0.20703854508377928,3.472406295936139,0.00030368662409007254,0.00032680212205867757,2022-07-06-11-36-16,828.2403335571289,3.52,0.501
3.478777077189235,-0.004623176668256793,0.20719527821397296,3.4725473525643515,0.0003003676451029094,0.00032609809658602914,2022-07-06-11-36-17,829.3270039558411,3.52,0.501
3.4789413666825566,-0.006923200469247041,0.20645079584581424,3.4726817712340834,0.00029372968662422786,0.00032524320841854324,2022-07-06-11-36-18,830.4226124286652,3.52,0.501
3.4786127876961155,-0.006594625640455484,0.20617651286796437,3.4728161899034857,0.00029372968695505193,0.0003243547952106597,2022-07-06-11-36-19,831.5471611022949,3.52,0.501
3.4786127876961155,-0.006758913054847965,0.20598059645519112,3.47294397061422,0.0002870917282865021,0.0003234328569443389,2022-07-06-11-36-20,832.6394419670105,3.52,0.501
3.4786127876961155,-0.003801739596783312,0.20576508840129726,3.4730700918352815,0.0002854322386142688,0.00032254444371200656,2022-07-06-11-36-21,833.7175977230072,3.52,0.501
3.478777077189235,-0.0031445899397201625,0.20621569615057778,3.4731945535668216,0.0002837727490931739,0.00032162250543475094,2022-07-06-11-36-22,834.8006534576416,3.52,0.501
3.4789413666825566,-0.0080732123702262,0.20580427168371257,3.4733206747881935,0.0002854322389247051,0.0003207843797590001,2022-07-06-11-36-23,835.8823974132538,3.52,0.501
3.4789413666825566,-0.009223224271532552,0.20543203049928613,3.4734501149889163,0.00028211325957411997,0.0003199127290343763,2022-07-06-11-36-24,836.9843392372131,3.52,0.501
3.4792699456698077,-0.006266050811690276,0.20488346454378017,3.4735745767209156,0.0002771347908515687,0.00031900755325417983,2022-07-06-11-36-25,838.0891480445862,3.53,0.501
3.479434235163737,-0.00840178719913734,0.20460918156580962,3.4737023574324364,0.0002771347910068026,0.0003181023774731281,2022-07-06-11-36-27,839.1821496486664,3.53,0.501
3.479434235163737,-0.006758913054847965,0.2045699982832487,3.4738301381439567,0.0002771347910068026,0.0003172474892510639,2022-07-06-11-36-28,840.2724919319153,3.53,0.501
3.4792699456698077,-0.0029803025254703554,0.20521652244536334,3.4739512808965856,0.0002738158117910681,0.00031634231345956603,2022-07-06-11-36-29,841.3776760101318,3.53,0.501
3.479434235163737,-0.005608901154238604,0.2051577475215396,3.474077402118423,0.0002721563222577674,0.0003154203751427239,2022-07-06-11-36-30,842.5154619216919,3.53,0.501
3.4797628141522035,-0.003637452182507918,0.20490305618513927,3.474198544871499,0.00026717785349653105,0.00031438109917178756,2022-07-06-11-36-31,843.6267552375793,3.53,0.501
3.479434235163737,-0.0052803263255519865,0.20460918156611285,3.474316368644894,0.000270496833178012,0.00031344239832699366,2022-07-06-11-36-32,844.7477815151215,3.53,0.501
3.4797628141522035,-0.00725177529806504,0.20392347412166242,3.4744358519082756,0.00027215632316483085,0.00031250369748515074,2022-07-06-11-36-33,845.8398385047913,3.53,0.501
3.479598524657869,-0.003473164768238935,0.20462877320773268,3.474553675681816,0.0002738158130065941,0.0003116152842065122,2022-07-06-11-36-34,846.9404721260071,3.53,0.501
3.480091393141481,-0.0029803025254703554,0.2045699982839458,3.474676477924887,0.0002787942825380292,0.0003107939210187042,2022-07-06-11-36-35,848.0413143634796,3.53,0.501
3.4799271036467414,-0.009387511686031799,0.20437408187104605,3.474792642209016,0.0002754753032876557,0.00030990550774114033,2022-07-06-11-36-36,849.1160700321198,3.53,0.501
3.4797628141522035,-0.00725177529806504,0.20447204007747397,3.4749121254723976,0.0002721563240352457,0.0003090003319333405,2022-07-06-11-36-38,850.2048161029816,3.53,0.501
3.480091393141481,-0.003966027011065125,0.20464836484891744,3.4750266302669646,0.00026717785522101023,0.00030797781847047723,2022-07-06-11-36-39,851.3031334877014,3.53,0.501
3.4799271036467414,-0.004294601839648058,0.20462877320764825,3.4751411350613917,0.00026717785536200183,0.00030695530500663413,2022-07-06-11-36-40,852.3915009498596,3.53,0.501
3.480255682636424,-0.007908924955780654,0.20456999828379155,3.475257299345807,0.0002688373453509021,0.0003059998416253342,2022-07-06-11-36-41,853.4970898628235,3.53,0.501
3.480584261626917,-0.003801739596783312,0.20468754813140894,3.475376782609924,0.00027215632505285146,0.0003050946658114985,2022-07-06-11-36-42,854.587833404541,3.53,0.501
3.480255682636424,-0.007580350126909552,0.20433489858840287,3.475491287404633,0.00027381581504789724,0.00030420625252056355,2022-07-06-11-36-43,855.7107319831848,3.53,0.501
3.4807485511224674,-0.0021588654543166948,0.2048246896201332,3.475607451689477,0.00027547530518397045,0.00030336812679177596,2022-07-06-11-36-44,856.8154513835907,3.53,0.501
3.480584261626917,-0.004623176668256793,0.20460918156619742,3.475716978015323,0.00027215632589282603,0.00030247971349264434,2022-07-06-11-36-45,857.930920124054,3.53,0.501
3.4799271036467414,-0.005937475982951343,0.20402143232822403,3.4758231853612047,0.0002754753058563664,0.0003016415877590968,2022-07-06-11-36-46,859.0075945854187,3.53,0.501
3.4807485511224674,-0.009551799100537797,0.2036491911437674,3.4759360306666207,0.00028211326539106065,0.0003008705121195982,2022-07-06-11-36-47,860.0880949497223,3.53,0.501
3.4810771301141767,-0.006758913054847965,0.20362959950248655,3.4760488759723156,0.00028211326566904705,0.0003001161989985596,2022-07-06-11-36-49,861.1809225082397,3.53,0.501
3.480584261626917,-0.005937475982951343,0.20366878278504275,3.47615508331872,0.00028543224551614183,0.0002994289359645081,2022-07-06-11-36-50,862.2791855335236,3.53,0.501
3.4807485511224674,-0.008237499784678425,0.20331613324198017,3.4762596311755303,0.0002837727559217004,0.0002987416729248292,2022-07-06-11-36-51,863.3762972354889,3.53,0.501
3.481405709106697,-0.007908924955780654,0.2029438920576736,3.476367498012322,0.00028709173590170796,0.0002981214599713407,2022-07-06-11-36-52,864.4753654003143,3.53,0.501
3.4810771301141767,-0.007580350126909552,0.20229736789568706,3.47647204586939,0.00029041071562413477,0.0002976018221464575,2022-07-06-11-36-53,865.5477035045624,3.53,0.501
3.480912840618221,-0.009223224271532552,0.20159206880964498,3.4765765937263287,0.00029041071575293414,0.00029714923440153797,2022-07-06-11-36-54,866.6576747894287,3.53,0.501
3.4815699986032604,-0.00330887735397635,0.20194471835253913,3.476687779542713,0.0002970486751977788,0.0002967804592723187,2022-07-06-11-36-55,867.7556974887848,3.53,0.501
3.481898577596997,-0.0029803025254703554,0.20225818461285242,3.4767973058696384,0.0002953891857383316,0.0002963781590962642,2022-07-06-11-36-56,868.8524284362793,3.53,0.501
