Vbattery, sensor current, sma current, sma Vbattery, error, timestamp, time, supply voltage, supply current
4.147272812720683,0.009505540939592222,-0.0718680623210222,4.119699412569672,0.007393066598084215,2022-06-22-17-23-57,15.25933027267456,4.2,0.729
4.14858713592107,0.012462714386925942,-0.0021358131559714205,4.1238262301913,0.006524674684127493,2022-06-22-17-23-58,16.38046169281006,4.2,0.724
4.148422845520172,0.009012678698194377,0.04507199595989521,4.126900807107409,0.005729626648723785,2022-06-22-17-23-59,17.497661352157593,4.2,0.72
4.14858713592107,0.012298426973231996,0.08609934189277091,4.129310399197816,0.0051112559545209,2022-06-22-17-24-01,18.62765645980835,4.2,0.715
4.149408587929201,0.009341253525798576,0.1154299881765567,4.131320218070955,0.004682275559881877,2022-06-22-17-24-02,19.725816011428833,4.2,0.712
4.148915716723594,0.010819840249739804,0.14101471261922002,4.132919808857558,0.004301420618584134,2022-06-22-17-24-03,20.83239221572876,4.2,0.71
4.149408587929201,0.009176966111999297,0.16071900592185406,4.134293873780195,0.003984041500836015,2022-06-22-17-24-04,21.936129570007324,4.2,0.706
4.149901459136993,0.011805564732117382,0.17977903561399755,4.135494457269179,0.003715489939832668,2022-06-22-17-24-05,23.055136680603027,4.2,0.702
4.149901459136993,0.010984127663483204,0.195423499464783,4.136523528831166,0.003450097801273192,2022-06-22-17-24-06,24.154582500457764,4.2,0.7
4.150887201559134,0.012298426973231996,0.2100164734575159,4.137481107013031,0.003285807442664357,2022-06-22-17-24-07,25.243486166000366,4.2,0.697
4.150722911154837,0.006219792662637903,0.2183000643416036,4.138308719771894,0.00309071262776639,2022-06-22-17-24-08,26.354604959487915,4.2,0.694
4.150887201559134,0.009341253525798576,0.22777687259978155,4.139048630465261,0.0029185701440328895,2022-06-22-17-24-09,27.5050847530365,4.2,0.691
4.150722911154837,0.0072055171459650385,0.23479989981579344,4.139697201614682,0.002765554602936445,2022-06-22-17-24-11,28.6125328540802,4.2,0.688
4.151544363178753,0.010326978008476309,0.24302323348906948,4.140320736433844,0.0026632334145669616,2022-06-22-17-24-12,29.74104952812195,4.2,0.685
4.151708653584265,0.008848391284383804,0.24955142617916742,4.140890132291365,0.002538286264114209,2022-06-22-17-24-13,30.858102798461914,4.2,0.684
4.151380072773484,0.005234068179101256,0.2534259531570818,4.141389653266704,0.0024330621949078825,2022-06-22-17-24-14,31.93367099761963,4.2,0.682
4.152365815208743,0.009998403180939463,0.25950495958854014,4.141888569718614,0.0023672749331056634,2022-06-22-17-24-15,33.03573489189148,4.2,0.679
4.152201524802259,0.009176966111999297,0.26463371057385704,4.142336959070078,0.0022714929971655727,2022-06-22-17-24-16,34.13805103302002,4.2,0.677
4.152365815208743,0.008684103870567568,0.2690926190837391,4.142754828075855,0.00218369288922049,2022-06-22-17-24-17,35.2549991607666,4.2,0.675
4.152037234396018,0.011312702490953407,0.2744361412997127,4.143126124328662,0.0021094884061606577,2022-06-22-17-24-18,36.33381104469299,4.2,0.672
4.152201524802259,0.008191241629084795,0.2779512434562862,4.143475178193031,0.0020346730984714444,2022-06-22-17-24-19,37.42846703529358,4.2,0.671
4.152201524802259,0.011476989904680233,0.2826426880305728,4.143798376215595,0.0019593148355650947,2022-06-22-17-24-21,38.53108787536621,4.2,0.669
4.15253010561547,0.0065483674904367895,0.28492091604965536,4.144110223694162,0.001901074334766717,2022-06-22-17-24-22,39.61416292190552,4.2,0.667
4.152201524802259,0.004905493351208781,0.28637320679802236,4.144389234077201,0.0018468504202302964,2022-06-22-17-24-23,40.70747089385986,4.2,0.665
4.152694396022439,0.008684103870567568,0.2892156837317892,4.144666072808708,0.0018017177802286178,2022-06-22-17-24-24,41.822808027267456,4.2,0.663
4.153515848060934,0.008684103870567568,0.2918747750569259,4.144951549429748,0.0017700963046888177,2022-06-22-17-24-25,42.94565176963806,4.2,0.661
4.153187267244808,0.005234068179101256,0.29309482873375226,4.145208915611469,0.0017250489456712426,2022-06-22-17-24-26,44.06972813606262,4.2,0.659
4.153187267244808,0.005726930420895901,0.29441726453453115,4.145450683842782,0.0016727747351963564,2022-06-22-17-24-27,45.1980504989624,4.2,0.657
4.153022976837108,0.0047412059372537,0.29531963249735843,4.145673398342616,0.0016284075490935075,2022-06-22-17-24-28,46.320011377334595,4.2,0.655
4.152694396022439,0.0014554576568981993,0.29506210944380706,4.145873998276325,0.001591269642395662,2022-06-22-17-24-29,47.45140194892883,4.2,0.655
4.1541730096961045,0.006712654904327526,0.29654295765497257,4.146104526371319,0.00158814030993093,2022-06-22-17-24-31,48.58380198478699,4.2,0.652
4.153844428878033,0.006055505248729736,0.29773407650542827,4.146313712925555,0.0015540981615022973,2022-06-22-17-24-32,49.707639932632446,4.2,0.651
4.1540087192869475,0.012462714386925942,0.30085311875092574,4.146516213092959,0.0015175242732763032,2022-06-22-17-24-33,50.84261131286621,4.2,0.649
4.1541730096961045,0.0044126311093258055,0.301375311354932,4.146712541210989,0.001482825969068116,2022-06-22-17-24-34,51.94256138801575,4.2,0.647
4.154994461745537,0.0047412059372537,0.3019683729528252,4.146919589224352,0.0014662916210772315,2022-06-22-17-24-35,53.03857088088989,4.2,0.646
4.153515848060934,0.005562643006970215,0.30276903794612614,4.147080473586221,0.0014665921592120117,2022-06-22-17-24-36,54.13688397407532,4.2,0.644
4.153844428878033,0.008026954215245814,0.30422428049241723,4.147241520140788,0.001439496651066463,2022-06-22-17-24-37,55.22971725463867,4.2,0.643
4.154830171335164,0.002769756969329056,0.304168434562024,4.147418000401123,0.0014289442279516928,2022-06-22-17-24-38,56.325541496276855,4.2,0.642
4.154994461745537,0.006055505248729736,0.3049967509383833,4.1475901927044045,0.0014002020957339933,2022-06-22-17-24-39,57.43626379966736,4.2,0.64
4.1551587521561535,0.005398355593038671,0.30561584681079257,4.147758382914443,0.0013727373916202663,2022-06-22-17-24-41,58.558369636535645,4.2,0.638
4.154830171335164,0.004905493351208781,0.3060815316138688,4.147912117445329,0.0013500383357369819,2022-06-22-17-24-42,59.696542501449585,4.2,0.637
4.154665880925035,0.0044126311093258055,0.30640359754351354,4.148055814540641,0.0013248096564687389,2022-06-22-17-24-43,60.801414251327515,4.2,0.635
4.154994461745537,0.004905493351208781,0.3068334673395299,4.148200369690743,0.0013040548890527748,2022-06-22-17-24-44,61.90817356109619,4.2,0.633
4.155487332978114,0.004084056281374196,0.30704787587022114,4.14834908322722,0.0012875001205532718,2022-06-22-17-24-45,63.01100540161133,4.2,0.632
4.155651623389461,0.0011268828287296258,0.30655546196595135,4.148495134030465,0.0012650359263691336,2022-06-22-17-24-46,64.1341986656189,4.2,0.631
4.1551587521561535,0.0021126073131621584,0.30631054340887104,4.1486257932094,0.0012498954421914488,2022-06-22-17-24-47,65.22553086280823,4.2,0.63
4.155980204212881,0.003591194039402149,0.306410740033647,4.1487672241902365,0.0012416561463171392,2022-06-22-17-24-48,66.32945609092712,4.2,0.628
4.155651623389461,0.0007983080005365545,0.3058850286309388,4.14889711851475,0.0012244283100360635,2022-06-22-17-24-49,67.43415212631226,4.2,0.627
4.155980204212881,0.005398355593038671,0.30638449227104736,4.149028286768419,0.001207838541765398,2022-06-22-17-24-51,68.55619955062866,4.2,0.626
4.155487332978114,0.0029340443833556877,0.3063368192837191,4.149145723972232,0.0011948391361835998,2022-06-22-17-24-52,69.69416427612305,4.2,0.624
4.1551587521561535,0.006055505248729736,0.30694891813797115,4.149253099475517,0.0011793702377153365,2022-06-22-17-24-53,70.83061361312866,4.2,0.623
4.155980204212881,0.0017840324850423514,0.3066548225669384,4.149371118856873,0.001173090971382214,2022-06-22-17-24-54,71.93795037269592,4.2,0.621
4.155323042567012,0.002605469555296395,0.30653807274686967,4.149473738231186,0.0011641956381837032,2022-06-22-17-24-55,73.07361125946045,4.2,0.621
4.1561444946249555,0.003591194039402149,0.30662252520704514,4.149586801898877,0.001158386424959289,2022-06-22-17-24-56,74.1941728591919,4.2,0.619
4.155980204212881,0.0007983080005365545,0.30615461704842956,4.14969335860411,0.0011418181580778787,2022-06-22-17-24-57,75.31502032279968,4.2,0.618
4.156308785037274,0.005726930420895901,0.30665593824697096,4.149801808217769,0.0011284863985092835,2022-06-22-17-24-58,76.44228386878967,4.2,0.617
4.155980204212881,0.0021126073131621584,0.3064528523970982,4.1499014597660775,0.0011155846957009656,2022-06-22-17-25-00,77.54828977584839,4.2,0.616
4.156308785037274,0.0024411821412577,0.3063177874466732,4.15000316334181,0.0011030925707595785,2022-06-22-17-25-01,78.65356516838074,4.2,0.614
4.156801656275688,0.004905493351208781,0.3066415305764486,4.150109389793902,0.0010935578624416686,2022-06-22-17-25-02,79.76000833511353,4.2,0.613
4.157294527516291,0.0024411821412577,0.30650771872943133,4.150219930374246,0.001084316529798006,2022-06-22-17-25-03,80.86444282531738,4.2,0.612
