Vcell, time, current, Vsupply, Csupply, temperature
3.5385761287215836,107.76799368858337,1.331922476010871,3.57,1.299,27.56
3.5390689984495602,108.54151749610901,1.2838686928578196,3.57,1.299,27.67
3.539233288359528,109.30855131149292,1.2571721466817607,3.57,1.299,27.67
3.538904708539914,110.08614897727966,1.3078955844284745,3.57,1.299,27.77
3.5395618681804257,110.86945343017578,1.2705204197680202,3.57,1.299,27.67
3.539726158091356,111.64269924163818,1.3025562751895425,3.57,1.299,27.77
3.5395618681804257,112.40367078781128,1.251832837448241,3.57,1.299,27.67
3.539397578269816,113.16111350059509,1.251832837448241,3.57,1.299,27.67
3.540054737914179,113.93016338348389,1.251832837448241,3.57,1.299,27.67
3.5395618681804257,114.70725607872009,1.2731900743856959,3.57,1.299,27.67
3.5395618681804257,115.4015862941742,1.3265831667693149,3.57,1.299,27.87
3.5398904480026068,116.17129278182983,1.278529383621473,3.57,1.299,27.56
3.5403833177382857,116.93821334838867,1.259841801298731,3.57,1.299,27.67
3.5395618681804257,117.69966530799866,1.2811990382395753,3.57,1.299,27.67
3.540876187476855,118.4656331539154,1.3052259298089361,3.57,1.299,27.67
3.540876187476855,119.23133850097656,1.2491631828316911,3.57,1.299,27.67
3.5407118975636775,120.00910830497742,1.251832837448241,3.57,1.299,27.56
3.5407118975636775,120.78364610671997,1.294547311332228,3.57,1.299,27.56
3.540876187476855,121.47252941131592,1.2705204197680202,3.57,1.299,27.56
3.540876187476855,122.242999792099,1.2411542189828788,3.57,1.299,27.77
3.540876187476855,123.02292799949646,1.2918776567134111,3.57,1.299,27.87
3.541204767304172,123.79715847969055,1.2678507651504862,3.57,1.299,27.56
3.541204767304172,124.57070684432983,1.2411542189828788,3.57,1.299,27.56
3.541040477390353,125.33491706848145,1.2758597290035136,3.57,1.299,27.67
3.541533347132775,126.10148167610168,1.2838686928578196,3.57,1.299,27.77
3.5416976370475575,126.86437463760376,1.2144576728291654,3.57,1.299,27.56
3.5418619269626612,127.62949180603027,1.331922476010871,3.57,1.299,27.56
3.5418619269626612,128.38811349868774,1.2438238735990104,3.57,1.299,27.56
3.5416976370475575,129.1582155227661,1.278529383621473,3.57,1.299,27.56
3.5418619269626612,129.93153405189514,1.3078955844284745,3.57,1.299,27.67
3.5418619269626612,130.69196820259094,1.2651811105330935,3.57,1.299,27.87
3.5418619269626612,131.45793843269348,1.2117880182145486,3.57,1.299,27.56
3.542190506793832,132.22815537452698,1.278529383621473,3.57,1.299,27.67
3.5430119563773803,132.991112947464,1.262511455915842,3.57,1.299,27.67
3.5420262168780856,133.7727174758911,1.2651811105330935,3.57,1.299,27.67
3.542847666460028,134.54802894592285,1.2678507651504862,3.57,1.299,27.56
3.542519086626288,135.32127737998962,1.3105652390481577,3.57,1.299,27.56
3.542683376542998,136.088059425354,1.331922476010871,3.57,1.299,27.56
3.542683376542998,136.85980868339539,1.2918776567134111,3.57,1.299,27.67
3.542847666460028,137.5515673160553,1.251832837448241,3.57,1.299,27.67
3.542683376542998,138.32379055023193,1.2731900743856959,3.57,1.299,27.67
3.543340536213049,139.0902886390686,1.251832837448241,3.57,1.299,27.67
3.543833405968961,139.86675930023193,1.2651811105330935,3.57,1.299,27.56
3.5431762462950545,140.56695342063904,1.2811990382395753,3.57,1.299,27.56
3.5431762462950545,141.3357400894165,1.3185742029080794,3.57,1.299,27.56
3.543340536213049,142.1077902317047,1.3452707491173403,3.57,1.299,27.67
3.5436691160500025,142.86948466300964,1.331922476010871,3.57,1.299,27.67
3.5436691160500025,143.57928252220154,1.2731900743856959,3.57,1.299,27.77
3.5436691160500025,144.3506417274475,1.262511455915842,3.57,1.299,27.56
3.543833405968961,145.12297582626343,1.2811990382395753,3.57,1.299,27.56
3.5444905656480086,145.88871550559998,1.3105652390481577,3.58,1.299,27.67
3.5439976958882404,146.65898633003235,1.2838686928578196,3.58,1.299,27.67
3.5436691160500025,147.437114238739,1.2918776567134111,3.58,1.299,27.67
3.5444905656480086,148.20741057395935,1.3105652390481577,3.58,1.299,27.77
3.544654855568574,148.91918444633484,1.2464935282152811,3.58,1.299,27.67
3.5444905656480086,149.69304060935974,1.3399314398743094,3.58,1.299,27.67
3.5448191454894604,150.4686255455017,1.278529383621473,3.58,1.299,27.56
3.5443262757277645,151.24262166023254,1.331922476010871,3.58,1.299,27.77
3.5443262757277645,152.0046238899231,1.278529383621473,3.58,1.299,27.67
3.5451477253321984,152.77099227905273,1.2304756005197397,3.58,1.299,27.67
3.5451477253321984,153.54690313339233,1.259841801298731,3.58,1.299,27.46
3.5449834354106686,154.31263303756714,1.3345921306318695,3.58,1.299,27.77
3.5453120152540496,155.07580518722534,1.3212438575283454,3.58,1.299,27.67
3.5453120152540496,155.84400129318237,1.3639583314726342,3.58,1.299,27.67
3.545476305176222,156.61847043037415,1.2918776567134111,3.58,1.299,27.56
3.5453120152540496,157.3849229812622,1.2491631828316911,3.58,1.299,27.77
3.5453120152540496,158.16104745864868,1.31590454828796,3.58,1.299,27.67
3.5453120152540496,158.92171907424927,1.2811990382395753,3.58,1.299,27.67
3.545969174944669,159.6862051486969,1.2651811105330935,3.58,1.299,27.67
3.545969174944669,160.45927143096924,1.2811990382395753,3.58,1.299,27.56
3.545969174944669,161.22257614135742,1.2304756005197397,3.58,1.299,27.67
3.545969174944669,161.98816418647766,1.382645913835279,3.58,1.299,27.77
3.5461334648681277,162.76418566703796,1.2678507651504862,3.58,1.299,27.67
3.546626334640432,163.5281891822815,1.2811990382395753,3.58,1.299,27.67
3.546462044716009,164.30373191833496,1.2705204197680202,3.58,1.299,27.56
3.546626334640432,165.06959915161133,1.259841801298731,3.58,1.299,27.77
3.546462044716009,165.76358699798584,1.2358149097510323,3.58,1.299,27.56
3.546626334640432,166.52885365486145,1.2545024920649306,3.58,1.299,27.77
3.546626334640432,167.29253005981445,1.2384845643668863,3.58,1.299,27.67
3.5474477842673724,168.0638689994812,1.2998866205702937,3.58,1.299,27.67
3.546626334640432,168.7540955543518,1.31590454828796,3.58,1.299,27.67
3.5471192044156314,169.436128616333,1.2571721466817607,3.58,1.299,27.56
3.547283494341341,170.19550251960754,1.3052259298089361,3.58,1.299,27.67
3.5474477842673724,170.94802260398865,1.2491631828316911,3.58,1.299,27.67
3.5474477842673724,171.71453475952148,1.2811990382395753,3.58,1.299,27.56
3.547283494341341,172.49008893966675,1.3105652390481577,3.58,1.299,27.87
3.547283494341341,173.26704740524292,1.2865383474762069,3.58,1.299,27.56
3.5474477842673724,173.97157788276672,1.2651811105330935,3.58,1.299,27.77
3.5476120741937254,174.67234182357788,1.259841801298731,3.58,1.299,27.56
3.5481049439747143,175.4376573562622,1.3078955844284745,3.58,1.299,27.67
3.5481049439747143,176.20304608345032,1.2918776567134111,3.58,1.299,27.67
3.547940654047396,176.97570490837097,1.2758597290035136,3.58,1.299,27.77
3.5481049439747143,177.7524344921112,1.2651811105330935,3.58,1.299,27.77
3.5482692339023534,178.52184462547302,1.2651811105330935,3.58,1.299,27.67
3.5481049439747143,179.22357630729675,1.3372617852530158,3.58,1.299,27.67
3.5482692339023534,180.00130367279053,1.3185742029080794,3.58,1.299,27.67
3.5484335238303153,180.78614330291748,1.262511455915842,3.58,1.299,27.67
3.5487621036872032,181.56503462791443,1.31590454828796,3.58,1.299,27.67
3.5489263936161297,182.34650683403015,1.2384845643668863,3.58,1.299,27.67
3.5492549734749486,183.12112021446228,1.2731900743856959,3.58,1.299,27.67
3.5489263936161297,183.88603591918945,1.2838686928578196,3.58,1.299,27.67
3.5489263936161297,184.66356754302979,1.259841801298731,3.58,1.299,27.67
3.5492549734749486,185.42829394340515,1.294547311332228,3.58,1.299,27.56
3.5489263936161297,186.2107617855072,1.31590454828796,3.58,1.299,27.67
3.549090683545378,186.99024176597595,1.3025562751895425,3.58,1.299,27.46
3.5497478432655902,187.77134537696838,1.2811990382395753,3.58,1.299,27.67
3.5494192634048405,188.54980731010437,1.3639583314726342,3.58,1.299,27.67
3.5497478432655902,189.31267857551575,1.2331452551353168,3.58,1.299,27.77
3.5495835533350544,190.0819993019104,1.2331452551353168,3.58,1.299,27.67
3.550405002990952,190.76844191551208,1.259841801298731,3.58,1.299,27.67
3.5500764231276274,191.5448865890503,1.262511455915842,3.58,1.299,27.67
3.5502407130591287,192.32236289978027,1.2838686928578196,3.58,1.299,27.56
3.549912133196448,193.08541679382324,1.2758597290035136,3.58,1.299,27.67
3.5500764231276274,193.8506052494049,1.251832837448241,3.58,1.299,27.77
3.5502407130591287,194.62323021888733,1.2545024920649306,3.58,1.299,27.67
3.550569292923097,195.3895881175995,1.3105652390481577,3.58,1.299,27.67
3.5507335828555644,196.1665301322937,1.3399314398743094,3.58,1.299,27.67
3.5507335828555644,196.92798280715942,1.278529383621473,3.58,1.299,27.77
3.5507335828555644,197.70635509490967,1.2892080020947372,3.58,1.299,27.56
3.5507335828555644,198.39435124397278,1.2358149097510323,3.58,1.299,27.56
3.5508978727883536,199.17246389389038,1.3052259298089361,3.58,1.299,27.67
3.551226452654898,199.95077443122864,1.2838686928578196,3.58,1.299,27.46
3.550569292923097,200.71142530441284,1.3212438575283454,3.58,1.299,27.67
3.5508978727883536,201.47423934936523,1.3185742029080794,3.58,1.299,27.67
3.551390742588653,202.26395726203918,1.2438238735990104,3.58,1.299,27.77
3.551226452654898,203.0271942615509,1.2972169659511887,3.58,1.299,27.56
3.551226452654898,203.79881072044373,1.3025562751895425,3.58,1.299,27.56
3.5515550325227294,204.58123087882996,1.2731900743856959,3.58,1.299,27.67
3.5518836123918502,205.3574550151825,1.2144576728291654,3.58,1.299,27.67
3.5518836123918502,206.1177339553833,1.3105652390481577,3.58,1.299,27.77
3.551719322457129,206.88357782363892,1.3105652390481577,3.58,1.299,27.56
3.5515550325227294,207.66132950782776,1.2998866205702937,3.58,1.299,27.77
3.5522121922622585,208.42526245117188,1.3078955844284745,3.58,1.299,27.56
3.5522121922622585,209.13135242462158,1.2918776567134111,3.58,1.299,27.67
3.5523764821979458,209.9035623073578,1.3452707491173403,3.58,1.299,27.56
3.552705062070287,210.69170594215393,1.3105652390481577,3.58,1.299,27.56
3.552540772133955,211.45942854881287,1.3052259298089361,3.58,1.299,27.77
3.552540772133955,212.21946787834167,1.313234893667986,3.58,1.299,27.67
3.5531979318812144,212.98776578903198,1.2358149097510323,3.58,1.299,27.67
3.552705062070287,213.68446493148804,1.3078955844284745,3.58,1.299,27.67
3.552705062070287,214.4571876525879,1.313234893667986,3.58,1.299,27.67
3.5533622218188343,215.2337131500244,1.294547311332228,3.58,1.299,27.67
3.5528693520069408,216.0112602710724,1.3345921306318695,3.58,1.299,27.67
3.5533622218188343,216.78627038002014,1.3185742029080794,3.58,1.299,27.46
3.5531979318812144,217.4595184326172,1.313234893667986,3.58,1.299,27.56
3.5536908016950415,218.230450630188,1.313234893667986,3.58,1.299,27.56
3.5535265117567767,219.0032377243042,1.2438238735990104,3.58,1.299,27.56
3.5531979318812144,219.77268362045288,1.278529383621473,3.58,1.299,27.67
3.5535265117567767,220.53112959861755,1.3078955844284745,3.58,1.299,27.67
3.5536908016950415,221.29856991767883,1.3025562751895425,3.58,1.299,27.56
3.5536908016950415,222.07613801956177,1.2278059459043005,3.58,1.299,27.67
3.5536908016950415,222.84301471710205,1.2998866205702937,3.58,1.299,27.77
3.554347961451322,223.61443567276,1.2571721466817607,3.58,1.299,27.77
3.554347961451322,224.37963557243347,1.2731900743856959,3.59,1.299,27.67
3.5545122513911975,225.1412799358368,1.278529383621473,3.59,1.299,27.67
3.5536908016950415,225.82857131958008,1.2331452551353168,3.59,1.299,27.56
3.5540193815725374,226.59350109100342,1.2304756005197397,3.59,1.299,27.67
3.5545122513911975,227.37054228782654,1.251832837448241,3.59,1.299,27.77
3.5545122513911975,228.14960622787476,1.2545024920649306,3.59,1.299,27.67
3.5551694111539236,228.93370842933655,1.2758597290035136,3.59,1.299,27.67
3.554347961451322,229.71331596374512,1.2678507651504862,3.59,1.299,27.67
3.554840831271916,230.4754695892334,1.3185742029080794,3.59,1.299,27.56
3.555005121212759,231.25357747077942,1.31590454828796,3.59,1.299,27.67
3.555005121212759,232.03601932525635,1.2811990382395753,3.59,1.299,27.56
3.5551694111539236,232.80207753181458,1.2918776567134111,3.59,1.299,27.67
3.5554979910372206,233.57118463516235,1.2811990382395753,3.59,1.299,27.56
3.5553337010954116,234.3518443107605,1.3105652390481577,3.59,1.299,27.67
3.5558265709218078,235.12854385375977,1.2651811105330935,3.59,1.299,27.56
3.5554979910372206,235.82454466819763,1.3185742029080794,3.59,1.299,27.67
3.5559908608645845,236.58998227119446,1.3212438575283454,3.59,1.299,27.67
3.555662280979353,237.35629796981812,1.2811990382395753,3.59,1.299,27.67
3.555662280979353,238.11962342262268,1.2865383474762069,3.59,1.299,27.56
3.5558265709218078,238.88438057899475,1.2411542189828788,3.59,1.299,27.56
3.556155150807684,239.64656710624695,1.2811990382395753,3.59,1.299,27.67
3.5559908608645845,240.4165141582489,1.278529383621473,3.59,1.299,27.67
3.5558265709218078,241.1936972141266,1.294547311332228,3.59,1.299,27.67
3.556812310583306,241.9591896533966,1.2651811105330935,3.59,1.299,27.77
3.556155150807684,242.72376680374146,1.251832837448241,3.59,1.299,27.56
3.55648373069485,243.40614295005798,1.2865383474762069,3.59,1.299,27.67
3.5566480206389164,244.17000079154968,1.2491631828316911,3.59,1.299,27.56
3.556812310583306,244.88743805885315,1.2571721466817607,3.59,1.299,27.77
3.5569766005280177,245.6520721912384,1.251832837448241,3.59,1.299,27.67
3.5571408904730517,246.41868925094604,1.251832837448241,3.59,1.299,27.67
3.5571408904730517,247.19670486450195,1.2972169659511887,3.59,1.299,27.77
3.557798050256414,247.96076917648315,1.3025562751895425,3.59,1.299,27.56
3.557469470364088,248.7355477809906,1.2731900743856959,3.59,1.299,27.67
3.5576337603100896,249.49425625801086,1.2811990382395753,3.59,1.299,27.67
3.557469470364088,250.26197409629822,1.2331452551353168,3.59,1.299,27.67
3.5573051804184086,251.02092790603638,1.2705204197680202,3.59,1.299,27.77
3.5579623402030616,251.7872326374054,1.2865383474762069,3.59,1.299,27.77
3.5576337603100896,252.55110454559326,1.3639583314726342,3.59,1.299,27.77
3.557469470364088,253.32267045974731,1.259841801298731,3.59,1.299,27.77
3.557798050256414,254.09370803833008,1.2998866205702937,3.59,1.299,27.67
3.5579623402030616,254.78698420524597,1.31590454828796,3.59,1.299,27.56
3.558126630150031,255.55794405937195,1.3078955844284745,3.59,1.299,27.87
3.558126630150031,256.3391056060791,1.3479404037390785,3.59,1.299,27.77
3.558290920097323,257.10246872901917,1.313234893667986,3.59,1.299,27.77
3.558290920097323,257.870667219162,1.3212438575283454,3.59,1.299,27.67
3.558126630150031,258.6457140445709,1.3052259298089361,3.59,1.299,27.67
3.558126630150031,259.4096255302429,1.2731900743856959,3.59,1.299,27.67
3.5579623402030616,260.1768479347229,1.2838686928578196,3.59,1.299,27.77
3.559112369838624,260.9420392513275,1.2545024920649306,3.59,1.299,27.77
3.559112369838624,261.7198097705841,1.2651811105330935,3.59,1.299,27.67
3.5586194999928757,262.4978907108307,1.2892080020947372,3.59,1.299,27.67
3.559112369838624,263.27533197402954,1.278529383621473,3.59,1.299,27.77
3.559112369838624,264.0371940135956,1.259841801298731,3.59,1.299,27.77
3.5589480798897184,264.8022229671478,1.2998866205702937,3.59,1.299,27.67
3.5592766597878525,265.57335567474365,1.31590454828796,3.59,1.299,27.67
3.5592766597878525,266.3456389904022,1.2438238735990104,3.59,1.299,27.46
3.559605239687277,267.1141676902771,1.3078955844284745,3.59,1.299,27.56
3.559933819587993,267.887478351593,1.2731900743856959,3.59,1.299,27.67
3.559769529637473,268.662456035614,1.2224666366738348,3.59,1.299,27.67
3.5592766597878525,269.4333016872406,1.3265831667693149,3.59,1.299,27.67
3.559605239687277,270.2055330276489,1.2678507651504862,3.59,1.299,27.77
3.559933819587993,270.97462344169617,1.2304756005197397,3.59,1.299,27.67
3.559605239687277,271.75227642059326,1.278529383621473,3.59,1.299,27.56
3.5600981095388344,272.5122301578522,1.1850914720758403,3.59,1.299,27.77
3.5600981095388344,273.2752640247345,1.2331452551353168,3.59,1.299,27.67
3.5607552693454307,274.0417549610138,1.3052259298089361,3.59,1.299,27.67
3.560590979393298,274.8112790584564,1.2571721466817607,3.59,1.299,27.77
3.560590979393298,275.5939779281616,1.2464935282152811,3.59,1.299,27.67
3.561083849250666,276.37551712989807,1.3372617852530158,3.59,1.299,27.77
3.560590979393298,277.1524930000305,1.3479404037390785,3.59,1.299,27.56
3.560426689441487,277.9282429218292,1.2972169659511887,3.59,1.299,27.87
3.560919559297887,278.69388008117676,1.313234893667986,3.59,1.299,27.77
3.560590979393298,279.45958161354065,1.3292528213900194,3.59,1.299,27.77
3.561083849250666,280.2225773334503,1.313234893667986,3.59,1.299,27.67
3.561083849250666,280.9837067127228,1.3025562751895425,3.59,1.299,27.77
3.561248139203768,281.7528371810913,1.2811990382395753,3.59,1.299,27.67
3.5619052990194047,282.51867389678955,1.262511455915842,3.59,1.299,27.77
3.561741009065011,283.2940514087677,1.3078955844284745,3.59,1.299,27.77
3.5619052990194047,284.0583941936493,1.262511455915842,3.59,1.299,27.77
3.5619052990194047,284.83538603782654,1.3078955844284745,3.59,1.299,27.67
