Vbattery, sensor current, sma current, sma Vbattery, error, timestamp, time, supply voltage, supply current
4.0731778672668675,-0.04898077880037016,0.77524021953325,4.113757577017934,0.00442214800696535,2022-06-22-15-51-47,23.56555485725403,0.0,0.0
4.068906319790965,-0.048816491383957536,0.6919753674050001,4.110307480308167,0.0044105633507297145,2022-06-22-15-51-48,24.670515298843384,0.0,0.0
4.0666062558321245,-0.04963792846611213,0.6199127896840471,4.107185964274165,0.004259813394166224,2022-06-22-15-51-50,26.787906646728516,0.0,0.0
4.064799062754312,-0.0494736410496629,0.5575878604932932,4.104360170839508,0.004096305373075993,2022-06-22-15-51-52,28.905192852020264,0.0,0.0
4.063977611364816,-0.04898077880037016,0.5034172172971718,4.101836260872339,0.0038916269991022268,2022-06-22-15-51-55,31.024887800216675,0.0,0.0
4.063649030810681,-0.04996650329903811,0.4549350359437594,4.0995899532216535,0.003682036031751219,2022-06-22-15-51-57,33.13655138015747,0.0,0.0
4.062334708603649,-0.046516467555134,0.4141025982248781,4.097520217409542,0.003550496374822348,2022-06-22-15-51-59,35.253684282302856,0.0,0.0
4.062006128054267,-0.051609377464221035,0.37440374616936617,4.095651054811896,0.003380921857693932,2022-06-22-15-52-01,37.35782742500305,0.0,0.0
4.061184676684969,-0.05111651521456906,0.33896571519624785,4.09392773590555,0.0032529483332741195,2022-06-22-15-52-03,39.47541689872742,0.0,0.0
4.061020386411822,-0.047830766885672935,0.30874994670726774,4.092360719262992,0.003105869378029998,2022-06-22-15-52-05,41.59277081489563,0.0,0.0
4.061020386411822,-0.04980221588257053,0.2802231176205948,4.090936158678847,0.0029646934972104525,2022-06-22-15-52-07,43.710331439971924,0.0,0.0
4.060856096138913,-0.04700932980401844,0.25561047944039983,4.089628329872763,0.0028429368352842874,2022-06-22-15-52-09,45.82803440093994,0.0,0.0
4.060363225321609,-0.05341653904699564,0.22989708911065684,4.088408950516465,0.0027450174178684414,2022-06-22-15-52-11,47.947563886642456,0.0,0.0
4.059706064235196,-0.05489512579738377,0.20554252390219507,4.087260835065214,0.002661503164610224,2022-06-22-15-52-14,50.053470611572266,0.0,0.0
4.059213193422879,-0.046516467555134,0.18686593286764513,4.086182079617432,0.002578094227983556,2022-06-22-15-52-16,52.17275071144104,0.0,0.0
4.059213193422879,-0.05292367679703579,0.16677118828243798,4.085183231980597,0.0024826092565767574,2022-06-22-15-52-18,54.293437004089355,0.0,0.0
4.059706064235196,-0.05111651521456906,0.1488737575118866,4.084273333132547,0.0024115471692817613,2022-06-22-15-52-20,56.38432860374451,0.0,0.0
4.059706064235196,-0.05390940129704007,0.13107364152820383,4.0834261859291905,0.002328390370341011,2022-06-22-15-52-22,58.48789930343628,0.0,0.0
4.059048903152581,-0.047830766885672935,0.1168523393748526,4.082613609836637,0.0022726827274168154,2022-06-22-15-52-24,60.590251445770264,0.0,0.0
4.059377483693414,-0.05423797613045016,0.10110843323233717,4.081864057380404,0.0022099697536560425,2022-06-22-15-52-26,62.71027421951294,0.0,0.0
4.0585560323431125,-0.04996650329903811,0.0879244238903629,4.0811356815979885,0.002166578553551207,2022-06-22-15-52-28,64.84325075149536,0.0,0.0
4.058884612882521,-0.05177366488079026,0.07489292124694731,4.080461406788428,0.0021108816440317223,2022-06-22-15-52-30,66.94516563415527,0.0,0.0
4.0585560323431125,-0.04996650329903811,0.06325548633642417,4.079817131069449,0.0020584610233075015,2022-06-22-15-52-33,69.0336811542511,0.0,0.0
3.978382408915083,-0.211789614553319,-0.002302066432541621,4.076918996150752,0.0042903228062995576,2022-06-22-15-52-35,71.12310147285461,0.0,0.0
3.9683607099039575,-0.21376106371838358,-0.06486405716191429,4.073903488199452,0.004449527700878055,2022-06-22-15-52-37,73.24929332733154,0.0,0.0
3.961296234070615,-0.21343248885734975,-0.1239394768963388,4.070860048898672,0.004520201974728451,2022-06-22-15-52-39,75.36006355285645,0.0,0.0
3.9578461413774044,-0.21277533913550997,-0.17970149846826775,4.067885998700745,0.004492041204162187,2022-06-22-15-52-41,77.47915863990784,0.0,0.0
3.953574598184276,-0.2131039139963919,-0.23270339445580399,4.06495493714904,0.004486387409007473,2022-06-22-15-52-43,79.58614253997803,0.0,0.0
3.9516031167632164,-0.2131039139963919,-0.2830551956439634,4.062121141639395,0.004423514759308777,2022-06-22-15-52-45,81.70219993591309,0.0,0.0
3.9488101848069714,-0.2091610156707974,-0.3298154517943682,4.059357459765433,0.004383744447038929,2022-06-22-15-52-47,83.80879712104797,0.0,0.0
3.946181543026724,-0.21047531511145584,-0.3747184714941894,4.056662795081178,0.004341956288305793,2022-06-22-15-52-49,85.92854619026184,0.0,0.0
