Vcell, time, current, Vsupply, Csupply, temperature
3.885392864441945,3.389573335647583,1.4680748618747101,3.92,1.304,23.73
3.886707189406717,4.647004127502441,1.3959941869559997,3.92,1.303,23.63
3.887528642521147,5.926282167434692,1.3933245323315508,3.92,1.302,23.73
3.888514386270091,7.127108812332153,1.382645913835279,3.92,1.302,23.83
3.889828711288418,8.386113166809082,1.3853155684591187,3.93,1.302,23.53
3.890321583176107,9.647633790969849,1.3959941869559997,3.93,1.301,23.83
3.8916359082254606,10.90729308128357,1.5081196813239035,3.93,1.301,23.63
3.8916359082254606,12.179510354995728,1.4360390063412185,3.93,1.301,23.83
3.8926216520272874,13.456985235214233,1.377306604588054,3.93,1.301,23.93
3.8939359771161475,14.657304525375366,1.3986638415806019,3.93,1.301,23.93
3.8937716864788054,15.917258262634277,1.331922476010871,3.93,1.301,23.93
3.8950860115874284,17.168187141418457,1.4173514239571168,3.93,1.301,23.73
3.8955788835089855,18.43725609779358,1.3933245323315508,3.93,1.301,23.53
3.8972217899371295,19.697300910949707,1.3105652390481577,3.93,1.301,23.83
3.8967289180049787,20.93679642677307,1.3933245323315508,3.93,1.301,23.73
3.897386080581886,22.157318830490112,1.3853155684591187,3.93,1.301,23.83
3.8980432431644454,23.407209634780884,1.2838686928578196,3.93,1.301,23.73
3.8988646964005933,24.627410411834717,1.4627355526175454,3.93,1.301,23.83
3.8990289870488835,25.85703754425049,1.4707445165035316,3.93,1.301,23.93
3.9001790215968053,27.10736584663391,1.4360390063412185,3.94,1.301,23.83
3.900507602899393,28.3594868183136,1.3372617852530158,3.94,1.301,23.73
3.900343312247923,29.616873502731323,1.3692976407183506,3.94,1.301,23.93
3.901657637469585,30.897156715393066,1.3879852230831105,3.94,1.301,23.93
3.901821928123884,32.137203216552734,1.4200210785829506,3.94,1.301,23.63
3.9029719627138784,33.397125244140625,1.3345921306318695,3.94,1.301,23.83
3.9031362533710063,34.62705445289612,1.3853155684591187,3.94,1.301,24.03
3.9036291253445143,35.87700438499451,1.401333496205357,3.94,1.301,23.73
3.9046148693010814,37.107272148132324,1.350610058360965,3.94,1.301,23.93
3.9054363226079514,38.36716985702515,1.4413783155952242,3.94,1.301,23.63
3.904943450622768,39.577337980270386,1.4627355526175454,3.94,1.301,23.83
3.9060934852598193,40.857503175735474,1.4520569341051213,3.94,1.301,23.73
3.9059291945963213,42.12695503234863,1.4413783155952242,3.94,1.301,23.63
3.9065863572524364,43.38743877410889,1.4360390063412185,3.94,1.301,23.73
3.9075721012472315,44.647069692611694,1.377306604588054,3.94,1.301,23.93
3.9082292639175105,45.87735104560852,1.2998866205702937,3.94,1.301,23.73
3.90806497324941,47.10736012458801,1.3212438575283454,3.94,1.301,23.83
