Vcell, time, current, temperature
4.020604164666986,2.383939027786255,0.09231450568807116,23.43
4.0276686743067085,3.13743257522583,0.0901787819843722,23.53
4.028490128959752,3.8855714797973633,0.08607162102034473,23.33
4.029147292688759,4.644745349884033,0.08886449047522844,23.53
4.030790202036832,5.40851616859436,0.0883716311594596,23.33
4.030790202036832,6.1708009243011475,0.0868930532126716,23.43
4.031447365786288,6.927900552749634,0.09231450568807116,23.43
4.032433111421432,7.685904264450073,0.08492161595148251,23.53
4.033254566127433,8.44762897491455,0.0900144955456951,23.23
4.03341885706973,9.206683874130249,0.08886449047522844,23.33
4.034568893676042,9.970136165618896,0.08541447526665295,23.43
4.0350617665128015,10.717498064041138,0.08525018882825346,23.73
4.035718930300267,11.473468542098999,0.0864001938972471,23.43
4.036047512196194,12.229716300964355,0.08426447019805235,23.43
4.0367046759924365,12.993289232254028,0.08804305828232856,23.33
4.037197548843459,13.745985269546509,0.08459304307474885,23.33
4.037197548843459,14.509958267211914,0.08426447019805235,23.63
4.037854712649944,15.267520904541016,0.0890287769138374,23.43
4.038676167416283,16.033523321151733,0.0900144955456951,23.53
4.038676167416283,16.788960933685303,0.08574304814348005,23.43
4.039004749325381,17.549279928207397,0.08426447019805235,23.23
4.039169040280478,18.31046986579895,0.08525018882825346,23.53
4.039497622191772,19.06702184677124,0.09034306842305909,23.43
4.040811949851587,19.830410718917847,0.09132878705538695,23.43
4.040483367934437,20.587024211883545,0.08787877184377745,23.43
4.041797695611828,21.349191904067993,0.08541447526665295,23.33
4.041797695611828,22.113986015319824,0.08426447019805235,23.33
4.041797695611828,22.866291046142578,0.08574304814348005,23.33
4.042947732348773,23.628463745117188,0.08377161088307701,23.53
4.0426191504221,24.385316610336304,0.08475732951311102,23.53
4.043112023312658,25.14659571647644,0.09034306842305909,23.43
4.043440605241529,25.902979135513306,0.08442875663639596,23.23
4.043933478137584,26.6669499874115,0.08870020403662918,23.33
4.043440605241529,27.427730560302734,0.08870020403662918,23.33
4.043933478137584,28.119027853012085,0.08738591252818158,23.43
4.044426351036936,28.87058138847351,0.08508590238986331,23.63
4.044919223939587,29.629335641860962,0.08590733458190768,23.33
