Vbattery, sensor current, sma current, sma Vbattery, timestamp, time, supply voltage, supply current, temperature
3.6818370528577637,0.08820734472088927,0.6118070755315852,3.626509190906733,2022-02-23-10-50-32,11.480113506317139,3.63,0.0,18.28
3.6831513744225544,0.08508590238986331,0.7012158619863,3.634028624002889,2022-02-23-10-50-33,11.891716241836548,3.76,1.31,18.28
3.683972825411399,0.08574304814348005,0.7693591032792413,3.63987542001599,2022-02-23-10-50-33,12.271753311157227,3.76,1.307,18.28
3.6846299862084866,0.08492161595148251,0.8234626455051245,3.644560486425816,2022-02-23-10-50-34,12.672072410583496,3.76,1.306,18.28
3.685287147010918,0.08656448033571246,0.8682767116218266,3.6484079226338046,2022-02-23-10-50-34,13.079928159713745,3.76,1.305,18.28
3.6856157274141386,0.08459304307474885,0.9036104523576697,3.6516362408668006,2022-02-23-10-50-34,13.480193614959717,3.76,1.305,18.28
3.6861085980214754,0.08525018882825346,0.9347648609092393,3.6543874578310636,2022-02-23-10-50-35,13.863202095031738,3.76,1.304,18.28
3.6867657588359353,0.08410018375971799,0.9592205693799699,3.6567675960310044,2022-02-23-10-50-35,14.251500368118286,3.76,1.304,18.28
3.68725862945029,0.08804305828232856,0.9837809101369198,3.658859095563027,2022-02-23-10-50-36,14.649584531784058,3.76,1.304,18.28
3.6877515000676526,0.0900144955456951,1.004171110943698,3.6607125222919734,2022-02-23-10-50-36,15.04987621307373,3.76,1.304,18.28
3.6877515000676526,0.0855787617050618,1.0213844773614267,3.662351248217772,2022-02-23-10-50-36,15.43898344039917,3.76,1.304,18.28
3.6884086608954836,0.08410018375971799,1.035466865324202,3.663835549221999,2022-02-23-10-50-37,15.79143476486206,3.76,1.303,18.28
3.688901531519867,0.08656448033571246,1.0487083003325135,3.6651815866322464,2022-02-23-10-50-37,16.198007106781006,3.76,1.303,18.28
3.6892301119377957,0.08541447526665295,1.0600445837859334,3.6664022066318545,2022-02-23-10-50-38,16.604747533798218,3.76,1.303,18.28
3.689558692357062,0.0864001938972471,1.0716940793156575,3.6675277842230884,2022-02-23-10-50-38,17.040011167526245,3.76,1.303,18.28
3.689887272777665,0.08541447526665295,1.0815382037392842,3.6685601190297987,2022-02-23-10-50-38,17.43249201774597,3.76,1.303,18.28
3.690215853199607,0.08262160581512314,1.08951596372158,3.669522596104013,2022-02-23-10-50-39,17.848005056381226,3.76,1.303,18.28
3.6903801434110797,0.08738591252818158,1.0982591193169817,3.6704101513085696,2022-02-23-10-50-39,18.24465274810791,3.76,1.302,18.28
3.690873014047505,0.0829501786916356,1.1052198102508786,3.671242017334394,2022-02-23-10-50-40,18.655702352523804,3.76,1.302,18.28
3.6915301749007563,0.0834430380064729,1.1119388094980933,3.6720311886031274,2022-02-23-10-50-40,19.049726963043213,3.76,1.302,18.28
3.691365884686942,0.0855787617050618,1.1178945460330592,3.6727638995914567,2022-02-23-10-50-40,19.421051502227783,3.77,1.302,18.28
3.69185875532939,0.08574304814348005,1.123769785540734,3.6734552708871173,2022-02-23-10-50-41,19.811753034591675,3.77,1.302,18.28
3.6921873357593626,0.08672876677418728,1.12930078230985,3.674109654036755,2022-02-23-10-50-41,20.219391345977783,3.77,1.302,18.28
3.6925159161906738,0.08755019896670398,1.1348184093083926,3.674730810546789,2022-02-23-10-50-42,20.61959433555603,3.77,1.302,18.28
3.692844496623324,0.08377161088307701,1.1384480127945344,3.6753220086113236,2022-02-23-10-50-42,21.009881019592285,3.77,1.302,18.28
3.693008786840151,0.08492161595148251,1.14292469913423,3.6758808858532417,2022-02-23-10-50-42,21.409548044204712,3.77,1.302,18.28
3.6933373672748098,0.08475732951311102,1.1467976636898356,3.6764180083585205,2022-02-23-10-50-43,21.810219049453735,3.77,1.302,18.28
3.693830237929309,0.08459304307474885,1.1506709958498007,3.6769328722197883,2022-02-23-10-50-43,22.211531400680542,3.77,1.302,18.28
3.693830237929309,0.0834430380064729,1.1536451571145707,3.6774202699183465,2022-02-23-10-50-44,22.62155055999756,3.77,1.302,18.28
3.694158818367316,0.0855787617050618,1.1571073862394468,3.677889464378611,2022-02-23-10-50-44,23.040245532989502,3.77,1.302,18.28
3.694487398806663,0.08410018375971799,1.160326765522905,3.6783442023081463,2022-02-23-10-50-44,23.502037048339844,3.77,1.302,18.28
3.694651689026839,0.08508590238986331,1.163814078396618,3.6787790686206447,2022-02-23-10-50-45,23.89022421836853,3.77,1.302,18.28
3.6949802694681946,0.08722162608966873,1.167397312297808,3.679197745393038,2022-02-23-10-50-45,24.30125379562378,3.77,1.302,18.28
3.695473140132741,0.08508590238986331,1.170087125900428,3.679609780702903,2022-02-23-10-50-46,24.699323892593384,3.77,1.302,18.28
3.695801720577448,0.08426447019805235,1.1729553967640616,3.680005525138759,2022-02-23-10-50-46,25.081262826919556,3.77,1.302,18.28
3.695966010800303,0.0855787617050618,1.1754984920712377,3.6803881357544244,2022-02-23-10-50-46,25.489498615264893,3.77,1.302,18.28
3.696130301023494,0.0862359074587912,1.1779447306694426,3.680758539643109,2022-02-23-10-50-47,25.881150722503662,3.77,1.302,18.28
3.696130301023494,0.08541447526665295,1.1801893233107312,3.6811156902546975,2022-02-23-10-50-47,26.301480770111084,3.77,1.302,18.28
3.6967874619196075,0.0855787617050618,1.182267656924421,3.681466018941274,2022-02-23-10-50-48,26.680180072784424,3.77,1.302,18.28
3.6969517521444732,0.08212874650042275,1.1837431026526823,3.6818045593388726,2022-02-23-10-50-48,27.0638906955719,3.77,1.302,18.28
3.697280332595211,0.0829501786916356,1.1855513427400437,3.6821338385438396,2022-02-23-10-50-48,27.441749095916748,3.77,1.302,18.28
3.697444622821082,0.0834430380064729,1.1871201149530073,3.682456170844413,2022-02-23-10-50-49,27.849751234054565,3.77,1.302,18.28
3.697608913047289,0.08360732444477036,1.1888241502668837,3.6827685985186993,2022-02-23-10-50-49,28.251169204711914,3.77,1.302,18.28
3.6979374935007083,0.08393589732139288,1.1902634204201854,3.6830717218470896,2022-02-23-10-50-50,28.639909267425537,3.77,1.302,18.28
3.698101783727921,0.08525018882825346,1.2043693182269628,3.684608415574612,2022-02-23-10-50-50,29.04143190383911,3.77,1.302,18.28
