Vcell1, current, time, supply voltage, supply current, temperature
4.193602701998539,-0.013814532365448128,2022_02_03_12_07_46,4.2,0.12,18.58
4.1934384106928535,-0.012828813752734959,2022_02_03_12_07_47,4.2,0.12,18.58
4.193274119387547,-0.013485959494545556,2022_02_03_12_07_49,4.2,0.12,18.58
4.193602701998539,-0.014635964542697583,2022_02_03_12_07_50,4.2,0.12,18.58
4.19310982808262,-0.012007381575460281,2022_02_03_12_07_51,4.2,0.12,18.58
4.193274119387547,-0.012500240881826705,2022_02_03_12_07_52,4.2,0.119,18.58
4.1929455367780735,-0.012664527317281085,2022_02_03_12_07_53,4.2,0.119,18.58
4.1929455367780735,-0.014471678107248434,2022_02_03_12_07_54,4.2,0.12,18.58
4.193274119387547,-0.012335954446371783,2022_02_03_12_07_55,4.2,0.119,18.58
4.193766993304606,-0.012007381575460281,2022_02_03_12_07_57,4.2,0.119,18.58
4.193274119387547,-0.015457396719938538,2022_02_03_12_07_58,4.2,0.119,18.58
4.193602701998539,-0.010200230785402598,2022_02_03_12_07_59,4.2,0.119,18.58
4.1934384106928535,-0.012993100188188327,2022_02_03_12_08_00,4.2,0.118,18.58
4.1934384106928535,-0.008721652866198772,2022_02_03_12_08_01,4.2,0.118,18.58
4.193274119387547,-0.013978818800898796,2022_02_03_12_08_02,4.2,0.118,18.58
4.1934384106928535,-0.013321673059093611,2022_02_03_12_08_03,4.2,0.118,18.58
4.192781245473906,-0.012500240881826705,2022_02_03_12_08_04,4.2,0.118,18.58
4.193931284611052,-0.014471678107248434,2022_02_03_12_08_05,4.2,0.118,18.58
4.19310982808262,-0.015785969590832956,2022_02_03_12_08_07,4.2,0.118,18.58
4.1929455367780735,-0.013321673059093611,2022_02_03_12_08_08,4.2,0.118,18.58
4.1929455367780735,-0.0159502560262798,2022_02_03_12_08_09,4.2,0.117,18.58
4.19310982808262,-0.016278828897172845,2022_02_03_12_08_10,4.2,0.117,18.58
4.193274119387547,-0.012500240881826705,2022_02_03_12_08_11,4.2,0.117,18.58
4.193602701998539,-0.015128823849043065,2022_02_03_12_08_12,4.2,0.117,18.58
4.193274119387547,-0.010528803656328259,2022_02_03_12_08_13,4.2,0.117,18.58
4.19310982808262,-0.016114542461726424,2022_02_03_12_08_14,4.2,0.117,18.58
4.193931284611052,-0.015785969590832956,2022_02_03_12_08_15,4.2,0.117,18.58
4.193274119387547,-0.015293110284490943,2022_02_03_12_08_17,4.2,0.117,18.58
4.193766993304606,-0.01775740681618375,2022_02_03_12_08_18,4.2,0.117,18.58
4.193766993304606,-0.015293110284490943,2022_02_03_12_08_19,4.2,0.117,18.58
4.193602701998539,-0.014964537413594887,2022_02_03_12_08_20,4.2,0.117,18.58
4.193766993304606,-0.014143105236349054,2022_02_03_12_08_21,4.2,0.116,18.58
4.193766993304606,-0.010528803656328259,2022_02_03_12_08_22,4.2,0.116,18.58
4.193931284611052,-0.013157386623641208,2022_02_03_12_08_23,4.2,0.116,18.58
4.193766993304606,-0.014143105236349054,2022_02_03_12_08_24,4.2,0.116,18.58
4.1929455367780735,-0.016278828897172845,2022_02_03_12_08_26,4.2,0.116,18.58
4.19310982808262,-0.014635964542697583,2022_02_03_12_08_27,4.2,0.115,18.58
4.193602701998539,-0.012500240881826705,2022_02_03_12_08_28,4.2,0.115,18.58
4.193274119387547,-0.017921693251628915,2022_02_03_12_08_29,4.2,0.115,18.58
4.193931284611052,-0.014307391671798925,2022_02_03_12_08_30,4.2,0.115,18.58
4.19310982808262,-0.013650245929997057,2022_02_03_12_08_31,4.2,0.115,18.58
4.194095575917879,-0.012335954446371783,2022_02_03_12_08_32,4.2,0.115,18.58
4.193602701998539,-0.014800250978146398,2022_02_03_12_08_33,4.2,0.115,18.58
4.193931284611052,-0.014964537413594887,2022_02_03_12_08_35,4.2,0.114,18.58
4.193274119387547,-0.01660740176806512,2022_02_03_12_08_36,4.2,0.114,18.58
4.192781245473906,-0.013157386623641208,2022_02_03_12_08_37,4.2,0.114,18.58
4.193931284611052,-0.008064507124308336,2022_02_03_12_08_38,4.2,0.114,18.58
4.193766993304606,-0.014635964542697583,2022_02_03_12_08_39,4.2,0.114,18.58
4.19310982808262,-0.012500240881826705,2022_02_03_12_08_40,4.2,0.113,18.58
4.193602701998539,-0.016443115332619072,2022_02_03_12_08_41,4.2,0.113,18.58
4.193602701998539,-0.015785969590832956,2022_02_03_12_08_42,4.2,0.113,18.58
4.193602701998539,-0.018743125428854396,2022_02_03_12_08_44,4.2,0.113,18.58
4.193931284611052,-0.016114542461726424,2022_02_03_12_08_45,4.2,0.113,18.58
4.193766993304606,-0.015621683155385875,2022_02_03_12_08_46,4.2,0.113,18.58
4.1934384106928535,-0.012664527317281085,2022_02_03_12_08_47,4.2,0.113,18.58
4.193274119387547,-0.01710026107440235,2022_02_03_12_08_48,4.2,0.113,18.58
4.193766993304606,-0.013650245929997057,2022_02_03_12_08_49,4.2,0.113,18.58
4.193602701998539,-0.015785969590832956,2022_02_03_12_08_50,4.2,0.113,18.58
4.194095575917879,-0.011021662962711464,2022_02_03_12_08_51,4.2,0.113,18.58
4.193602701998539,-0.01660740176806512,2022_02_03_12_08_53,4.2,0.113,18.58
4.1934384106928535,-0.012664527317281085,2022_02_03_12_08_54,4.2,0.112,18.58
4.193766993304606,-0.016114542461726424,2022_02_03_12_08_55,4.2,0.112,18.58
4.193274119387547,-0.014307391671798925,2022_02_03_12_08_56,4.2,0.112,18.58
4.193274119387547,-0.016114542461726424,2022_02_03_12_08_57,4.2,0.112,18.58
4.1934384106928535,-0.012500240881826705,2022_02_03_12_08_58,4.2,0.112,18.58
4.193602701998539,-0.016114542461726424,2022_02_03_12_08_59,4.2,0.112,18.58
4.193602701998539,-0.011678808704546476,2022_02_03_12_09_00,4.2,0.112,18.58
4.193931284611052,-0.013321673059093611,2022_02_03_12_09_02,4.2,0.111,18.58
4.193931284611052,-0.014143105236349054,2022_02_03_12_09_03,4.2,0.112,18.58
4.1934384106928535,-0.016278828897172845,2022_02_03_12_09_04,4.2,0.111,18.58
4.193766993304606,-0.014471678107248434,2022_02_03_12_09_05,4.2,0.111,18.58
4.193931284611052,-0.014471678107248434,2022_02_03_12_09_06,4.2,0.111,18.58
4.194259867225084,-0.017593120380738528,2022_02_03_12_09_07,4.2,0.111,18.58
4.19310982808262,-0.017921693251628915,2022_02_03_12_09_08,4.2,0.111,18.58
4.194095575917879,-0.012500240881826705,2022_02_03_12_09_09,4.2,0.111,18.58
4.193602701998539,-0.015785969590832956,2022_02_03_12_09_11,4.2,0.11,18.58
4.193766993304606,-0.011185949398171177,2022_02_03_12_09_12,4.2,0.11,18.58
4.193274119387547,-0.019728844041526132,2022_02_03_12_09_13,4.2,0.111,18.58
4.193602701998539,-0.011350235833630245,2022_02_03_12_09_14,4.2,0.111,18.58
4.193766993304606,-0.013157386623641208,2022_02_03_12_09_15,4.2,0.111,18.58
4.193931284611052,-0.014635964542697583,2022_02_03_12_09_16,4.2,0.111,18.58
4.194095575917879,-0.014307391671798925,2022_02_03_12_09_17,4.2,0.11,18.58
4.193766993304606,-0.015293110284490943,2022_02_03_12_09_18,4.2,0.11,18.58
4.1929455367780735,-0.013814532365448128,2022_02_03_12_09_20,4.2,0.11,18.58
4.193602701998539,-0.013978818800898796,2022_02_03_12_09_21,4.2,0.11,18.58
4.193602701998539,-0.013321673059093611,2022_02_03_12_09_22,4.2,0.109,18.58
4.193602701998539,-0.015785969590832956,2022_02_03_12_09_23,4.2,0.109,18.58
4.194424158532671,-0.016771688203511007,2022_02_03_12_09_24,4.2,0.109,18.58
4.193931284611052,-0.009378798608075233,2022_02_03_12_09_25,4.2,0.109,18.58
4.194095575917879,-0.016114542461726424,2022_02_03_12_09_26,4.2,0.109,18.58
4.194259867225084,-0.016278828897172845,2022_02_03_12_09_27,4.2,0.109,18.58
4.193602701998539,-0.019071698299744692,2022_02_03_12_09_29,4.2,0.109,18.58
4.193766993304606,-0.015785969590832956,2022_02_03_12_09_30,4.2,0.109,18.58
4.194095575917879,-0.012828813752734959,2022_02_03_12_09_31,4.2,0.109,18.58
4.1934384106928535,-0.015293110284490943,2022_02_03_12_09_32,4.2,0.108,18.58
4.193602701998539,-0.014471678107248434,2022_02_03_12_09_33,4.2,0.108,18.58
4.193274119387547,-0.015293110284490943,2022_02_03_12_09_34,4.2,0.108,18.58
4.193931284611052,-0.012171668010916313,2022_02_03_12_09_35,4.2,0.108,18.58
4.193766993304606,-0.012335954446371783,2022_02_03_12_09_36,4.2,0.108,18.58
4.193766993304606,-0.013321673059093611,2022_02_03_12_09_38,4.2,0.107,18.58
4.194259867225084,-0.015293110284490943,2022_02_03_12_09_39,4.2,0.108,18.58
4.193766993304606,-0.011350235833630245,2022_02_03_12_09_40,4.2,0.107,18.58
4.194259867225084,-0.015457396719938538,2022_02_03_12_09_41,4.2,0.107,18.58
4.1934384106928535,-0.01710026107440235,2022_02_03_12_09_42,4.2,0.107,18.58
4.193766993304606,-0.017921693251628915,2022_02_03_12_09_43,4.2,0.106,18.58
4.193766993304606,-0.014635964542697583,2022_02_03_12_09_44,4.2,0.107,18.58
4.194259867225084,-0.01710026107440235,2022_02_03_12_09_45,4.2,0.107,18.58
4.193766993304606,-0.014964537413594887,2022_02_03_12_09_46,4.2,0.107,18.58
4.193931284611052,-0.015785969590832956,2022_02_03_12_09_48,4.2,0.106,18.58
4.193602701998539,-0.016935974638956748,2022_02_03_12_09_49,4.2,0.106,18.58
4.194424158532671,-0.014307391671798925,2022_02_03_12_09_50,4.2,0.106,18.58
4.193766993304606,-0.013321673059093611,2022_02_03_12_09_51,4.2,0.106,18.58
4.194095575917879,-0.014800250978146398,2022_02_03_12_09_52,4.2,0.106,18.58
4.194095575917879,-0.015457396719938538,2022_02_03_12_09_53,4.2,0.106,18.58
4.194424158532671,-0.014307391671798925,2022_02_03_12_09_54,4.2,0.106,18.58
4.1934384106928535,-0.014635964542697583,2022_02_03_12_09_55,4.2,0.106,18.58
4.193931284611052,-0.016443115332619072,2022_02_03_12_09_57,4.2,0.106,18.58
4.193931284611052,-0.0159502560262798,2022_02_03_12_09_58,4.2,0.106,18.58
4.193766993304606,-0.017921693251628915,2022_02_03_12_09_59,4.2,0.106,18.58
4.193602701998539,-0.013485959494545556,2022_02_03_12_10_00,4.2,0.105,18.58
4.1934384106928535,-0.01660740176806512,2022_02_03_12_10_01,4.2,0.105,18.58
4.193766993304606,-0.016771688203511007,2022_02_03_12_10_02,4.2,0.105,18.58
4.194095575917879,-0.019235984735189927,2022_02_03_12_10_03,4.2,0.105,18.58
4.194424158532671,-0.016443115332619072,2022_02_03_12_10_05,4.2,0.105,18.58
4.193602701998539,-0.01742883394529323,2022_02_03_12_10_06,4.2,0.105,18.58
4.194095575917879,-0.01710026107440235,2022_02_03_12_10_07,4.2,0.105,18.58
4.194588449840637,-0.014143105236349054,2022_02_03_12_10_08,4.2,0.105,18.58
4.193602701998539,-0.011678808704546476,2022_02_03_12_10_09,4.2,0.104,18.58
4.194095575917879,-0.013814532365448128,2022_02_03_12_10_10,4.2,0.104,18.58
4.193931284611052,-0.016771688203511007,2022_02_03_12_10_11,4.2,0.104,18.58
4.194095575917879,-0.015128823849043065,2022_02_03_12_10_12,4.2,0.104,18.58
4.193766993304606,-0.017593120380738528,2022_02_03_12_10_13,4.2,0.104,18.58
4.193931284611052,-0.019400271170635232,2022_02_03_12_10_15,4.2,0.104,18.58
4.194095575917879,-0.014471678107248434,2022_02_03_12_10_16,4.2,0.104,18.58
4.193602701998539,-0.016443115332619072,2022_02_03_12_10_17,4.2,0.103,18.58
4.193602701998539,-0.013650245929997057,2022_02_03_12_10_18,4.2,0.103,18.58
4.194259867225084,-0.019564557606080633,2022_02_03_12_10_19,4.2,0.103,18.58
4.193931284611052,-0.01710026107440235,2022_02_03_12_10_20,4.2,0.103,18.58
4.194259867225084,-0.016114542461726424,2022_02_03_12_10_21,4.2,0.103,18.58
4.194259867225084,-0.016935974638956748,2022_02_03_12_10_22,4.2,0.103,18.58
4.194095575917879,-0.019071698299744692,2022_02_03_12_10_24,4.2,0.103,18.58
4.194424158532671,-0.014635964542697583,2022_02_03_12_10_25,4.2,0.103,18.58
4.194424158532671,-0.014635964542697583,2022_02_03_12_10_26,4.2,0.103,18.58
4.194588449840637,-0.015293110284490943,2022_02_03_12_10_27,4.2,0.103,18.58
4.194095575917879,-0.0159502560262798,2022_02_03_12_10_28,4.2,0.103,18.58
4.194588449840637,-0.016114542461726424,2022_02_03_12_10_29,4.2,0.103,18.58
4.193766993304606,-0.01742883394529323,2022_02_03_12_10_30,4.2,0.102,18.58
4.194095575917879,-0.014471678107248434,2022_02_03_12_10_31,4.2,0.102,18.58
4.194424158532671,-0.014800250978146398,2022_02_03_12_10_33,4.2,0.102,18.58
4.194588449840637,-0.015621683155385875,2022_02_03_12_10_34,4.2,0.102,18.58
4.194259867225084,-0.018743125428854396,2022_02_03_12_10_35,4.2,0.102,18.58
4.194424158532671,-0.017593120380738528,2022_02_03_12_10_36,4.2,0.102,18.58
4.194424158532671,-0.017593120380738528,2022_02_03_12_10_37,4.2,0.102,18.58
4.194095575917879,-0.015621683155385875,2022_02_03_12_10_38,4.2,0.101,18.58
4.194259867225084,-0.012007381575460281,2022_02_03_12_10_39,4.2,0.102,18.58
4.194588449840637,-0.014964537413594887,2022_02_03_12_10_40,4.2,0.101,18.58
4.194588449840637,-0.013978818800898796,2022_02_03_12_10_42,4.2,0.101,18.58
4.194259867225084,-0.018250266122519142,2022_02_03_12_10_43,4.2,0.101,18.58
4.194095575917879,-0.01710026107440235,2022_02_03_12_10_44,4.2,0.101,18.58
4.194424158532671,-0.014964537413594887,2022_02_03_12_10_45,4.2,0.101,18.58
4.193766993304606,-0.013485959494545556,2022_02_03_12_10_46,4.2,0.101,18.58
4.194259867225084,-0.015293110284490943,2022_02_03_12_10_47,4.2,0.101,18.58
4.193931284611052,-0.013321673059093611,2022_02_03_12_10_48,4.2,0.101,18.58
4.194424158532671,-0.013650245929997057,2022_02_03_12_10_49,4.2,0.1,18.58
4.194095575917879,-0.014800250978146398,2022_02_03_12_10_51,4.2,0.1,18.58
4.194259867225084,-0.018250266122519142,2022_02_03_12_10_52,4.2,0.1,18.58
4.194588449840637,-0.017921693251628915,2022_02_03_12_10_53,4.2,0.1,18.58
4.194259867225084,-0.012335954446371783,2022_02_03_12_10_54,4.2,0.1,18.58
4.193931284611052,-0.017264547509847843,2022_02_03_12_10_55,4.2,0.1,18.58
4.194259867225084,-0.013485959494545556,2022_02_03_12_10_56,4.2,0.1,18.58
4.194095575917879,-0.016443115332619072,2022_02_03_12_10_57,4.2,0.1,18.58
4.194424158532671,-0.013321673059093611,2022_02_03_12_10_59,4.2,0.099,18.58
4.194424158532671,-0.015128823849043065,2022_02_03_12_11_00,4.2,0.099,18.58
4.19491703245771,-0.0159502560262798,2022_02_03_12_11_01,4.2,0.099,18.58
4.193766993304606,-0.015785969590832956,2022_02_03_12_11_02,4.2,0.099,18.58
4.194259867225084,-0.016935974638956748,2022_02_03_12_11_03,4.2,0.1,18.58
4.194095575917879,-0.015621683155385875,2022_02_03_12_11_04,4.2,0.099,18.58
4.194259867225084,-0.013814532365448128,2022_02_03_12_11_05,4.2,0.099,18.58
4.194259867225084,-0.014964537413594887,2022_02_03_12_11_06,4.2,0.099,18.58
4.195081323766816,-0.015621683155385875,2022_02_03_12_11_07,4.2,0.099,18.58
4.194588449840637,-0.014800250978146398,2022_02_03_12_11_09,4.2,0.099,18.58
4.194095575917879,-0.016771688203511007,2022_02_03_12_11_10,4.2,0.099,18.58
4.194259867225084,-0.015785969590832956,2022_02_03_12_11_11,4.2,0.099,18.58
4.194259867225084,-0.014800250978146398,2022_02_03_12_11_12,4.2,0.099,18.58
4.194588449840637,-0.015293110284490943,2022_02_03_12_11_13,4.2,0.099,18.58
4.194588449840637,-0.012335954446371783,2022_02_03_12_11_14,4.2,0.099,18.58
4.194424158532671,-0.013978818800898796,2022_02_03_12_11_15,4.2,0.098,18.58
4.194259867225084,-0.018743125428854396,2022_02_03_12_11_16,4.2,0.099,18.58
4.194259867225084,-0.0159502560262798,2022_02_03_12_11_18,4.2,0.099,18.58
4.194424158532671,-0.012500240881826705,2022_02_03_12_11_19,4.2,0.098,18.58
4.194588449840637,-0.013814532365448128,2022_02_03_12_11_20,4.2,0.098,18.58
4.19491703245771,-0.01660740176806512,2022_02_03_12_11_21,4.2,0.098,18.58
4.194259867225084,-0.01742883394529323,2022_02_03_12_11_22,4.2,0.097,18.58
4.194588449840637,-0.01742883394529323,2022_02_03_12_11_23,4.2,0.097,18.58
4.194095575917879,-0.01660740176806512,2022_02_03_12_11_24,4.2,0.097,18.58
4.194588449840637,-0.01660740176806512,2022_02_03_12_11_25,4.2,0.097,18.58
4.195081323766816,-0.014307391671798925,2022_02_03_12_11_27,4.2,0.097,18.58
4.194752741148983,-0.016114542461726424,2022_02_03_12_11_28,4.2,0.098,18.58
4.194588449840637,-0.019235984735189927,2022_02_03_12_11_29,4.2,0.097,18.58
4.194424158532671,-0.01660740176806512,2022_02_03_12_11_30,4.2,0.097,18.58
4.194588449840637,-0.01710026107440235,2022_02_03_12_11_31,4.2,0.097,18.58
4.194424158532671,-0.013321673059093611,2022_02_03_12_11_32,4.2,0.097,18.58
4.194259867225084,-0.018085979687074046,2022_02_03_12_11_33,4.2,0.097,18.58
4.194424158532671,-0.016114542461726424,2022_02_03_12_11_34,4.2,0.096,18.58
4.194424158532671,-0.015457396719938538,2022_02_03_12_11_36,4.2,0.096,18.58
4.194588449840637,-0.018085979687074046,2022_02_03_12_11_37,4.2,0.096,18.58
4.194424158532671,-0.016935974638956748,2022_02_03_12_11_38,4.2,0.096,18.58
4.194095575917879,-0.012993100188188327,2022_02_03_12_11_39,4.2,0.096,18.58
4.194752741148983,-0.015785969590832956,2022_02_03_12_11_40,4.2,0.096,18.58
4.19491703245771,-0.01660740176806512,2022_02_03_12_11_41,4.2,0.096,18.58
4.195081323766816,-0.01742883394529323,2022_02_03_12_11_42,4.2,0.096,18.58
4.194588449840637,-0.01742883394529323,2022_02_03_12_11_43,4.2,0.096,18.58
4.194424158532671,-0.013485959494545556,2022_02_03_12_11_44,4.2,0.096,18.58
4.194259867225084,-0.017264547509847843,2022_02_03_12_11_46,4.2,0.095,18.58
4.194752741148983,-0.0185788389934093,2022_02_03_12_11_47,4.2,0.095,18.58
4.194259867225084,-0.0159502560262798,2022_02_03_12_11_48,4.2,0.095,18.58
4.195081323766816,-0.013321673059093611,2022_02_03_12_11_49,4.2,0.095,18.58
4.194259867225084,-0.0185788389934093,2022_02_03_12_11_50,4.2,0.095,18.58
4.194095575917879,-0.015128823849043065,2022_02_03_12_11_51,4.2,0.095,18.58
4.194588449840637,-0.015457396719938538,2022_02_03_12_11_52,4.2,0.095,18.58
4.194588449840637,-0.0159502560262798,2022_02_03_12_11_53,4.2,0.095,18.58
4.194588449840637,-0.015128823849043065,2022_02_03_12_11_55,4.2,0.094,18.58
4.194752741148983,-0.018250266122519142,2022_02_03_12_11_56,4.2,0.095,18.58
4.194588449840637,-0.016278828897172845,2022_02_03_12_11_57,4.2,0.095,18.58
4.194752741148983,-0.012171668010916313,2022_02_03_12_11_58,4.2,0.094,18.58
4.194424158532671,-0.018743125428854396,2022_02_03_12_11_59,4.2,0.095,18.58
4.194424158532671,-0.014800250978146398,2022_02_03_12_12_00,4.2,0.094,18.58
4.194752741148983,-0.019400271170635232,2022_02_03_12_12_01,4.2,0.094,18.58
4.194752741148983,-0.014800250978146398,2022_02_03_12_12_02,4.2,0.094,18.58
4.194752741148983,-0.016935974638956748,2022_02_03_12_12_04,4.2,0.094,18.58
4.194752741148983,-0.014964537413594887,2022_02_03_12_12_05,4.2,0.094,18.58
4.194588449840637,-0.021864567702333908,2022_02_03_12_12_06,4.2,0.093,18.58
4.19491703245771,-0.015785969590832956,2022_02_03_12_12_07,4.2,0.094,18.58
4.194752741148983,-0.018250266122519142,2022_02_03_12_12_08,4.2,0.093,18.58
4.195081323766816,-0.0159502560262798,2022_02_03_12_12_09,4.2,0.093,18.58
4.194424158532671,-0.0185788389934093,2022_02_03_12_12_10,4.2,0.093,18.58
4.194424158532671,-0.018250266122519142,2022_02_03_12_12_11,4.2,0.093,18.58
4.194588449840637,-0.015128823849043065,2022_02_03_12_12_13,4.2,0.093,18.58
4.194424158532671,-0.019564557606080633,2022_02_03_12_12_14,4.2,0.093,18.58
4.194588449840637,-0.019400271170635232,2022_02_03_12_12_15,4.2,0.093,18.58
4.194588449840637,-0.01775740681618375,2022_02_03_12_12_16,4.2,0.093,18.58
4.194752741148983,-0.015293110284490943,2022_02_03_12_12_17,4.2,0.093,18.58
4.194424158532671,-0.016443115332619072,2022_02_03_12_12_18,4.2,0.092,18.58
4.194588449840637,-0.016771688203511007,2022_02_03_12_12_19,4.2,0.092,18.58
4.194588449840637,-0.019400271170635232,2022_02_03_12_12_20,4.2,0.092,18.58
4.19491703245771,-0.012993100188188327,2022_02_03_12_12_22,4.2,0.092,18.58
4.195081323766816,-0.018250266122519142,2022_02_03_12_12_23,4.2,0.092,18.58
4.194424158532671,-0.014143105236349054,2022_02_03_12_12_24,4.2,0.092,18.58
4.19491703245771,-0.018250266122519142,2022_02_03_12_12_25,4.2,0.091,18.58
4.194752741148983,-0.017264547509847843,2022_02_03_12_12_26,4.2,0.092,18.58
4.19491703245771,-0.015785969590832956,2022_02_03_12_12_27,4.2,0.092,18.58
4.194588449840637,-0.0185788389934093,2022_02_03_12_12_28,4.2,0.092,18.58
4.194588449840637,-0.0185788389934093,2022_02_03_12_12_29,4.2,0.091,18.58
4.194752741148983,-0.013814532365448128,2022_02_03_12_12_31,4.2,0.091,18.58
4.19491703245771,-0.016771688203511007,2022_02_03_12_12_32,4.2,0.091,18.58
4.195081323766816,-0.015785969590832956,2022_02_03_12_12_33,4.2,0.091,18.58
4.194259867225084,-0.0159502560262798,2022_02_03_12_12_34,4.2,0.091,18.58
4.194588449840637,-0.018250266122519142,2022_02_03_12_12_35,4.2,0.091,18.58
4.194752741148983,-0.016114542461726424,2022_02_03_12_12_36,4.2,0.091,18.58
4.19491703245771,-0.015621683155385875,2022_02_03_12_12_37,4.2,0.09,18.58
4.194752741148983,-0.016443115332619072,2022_02_03_12_12_38,4.2,0.091,18.58
4.195081323766816,-0.011185949398171177,2022_02_03_12_12_39,4.2,0.09,18.58
4.194424158532671,-0.018250266122519142,2022_02_03_12_12_41,4.2,0.09,18.58
4.194752741148983,-0.01660740176806512,2022_02_03_12_12_42,4.2,0.09,18.58
4.194752741148983,-0.016935974638956748,2022_02_03_12_12_43,4.2,0.09,18.58
4.195081323766816,-0.016114542461726424,2022_02_03_12_12_44,4.2,0.09,18.58
4.19491703245771,-0.019235984735189927,2022_02_03_12_12_45,4.2,0.09,18.58
4.194588449840637,-0.016278828897172845,2022_02_03_12_12_46,4.2,0.09,18.58
4.195081323766816,-0.016114542461726424,2022_02_03_12_12_47,4.2,0.09,18.58
4.194588449840637,-0.01710026107440235,2022_02_03_12_12_48,4.2,0.09,18.58
4.195245615076303,-0.019235984735189927,2022_02_03_12_12_50,4.2,0.09,18.58
4.194752741148983,-0.013650245929997057,2022_02_03_12_12_51,4.2,0.09,18.58
4.19491703245771,-0.01660740176806512,2022_02_03_12_12_52,4.2,0.089,18.58
4.195245615076303,-0.018250266122519142,2022_02_03_12_12_53,4.2,0.09,18.58
4.194752741148983,-0.01742883394529323,2022_02_03_12_12_54,4.2,0.089,18.58
4.194752741148983,-0.0159502560262798,2022_02_03_12_12_55,4.2,0.089,18.58
4.195245615076303,-0.019400271170635232,2022_02_03_12_12_56,4.2,0.089,18.58
4.195245615076303,-0.017921693251628915,2022_02_03_12_12_58,4.2,0.089,18.58
4.194752741148983,-0.016771688203511007,2022_02_03_12_12_59,4.2,0.089,18.58
4.194752741148983,-0.01710026107440235,2022_02_03_12_13_00,4.2,0.089,18.58
4.19491703245771,-0.013321673059093611,2022_02_03_12_13_01,4.2,0.088,18.58
4.195245615076303,-0.016443115332619072,2022_02_03_12_13_02,4.2,0.088,18.58
4.195081323766816,-0.017921693251628915,2022_02_03_12_13_03,4.2,0.088,18.58
4.195081323766816,-0.015128823849043065,2022_02_03_12_13_04,4.2,0.088,18.58
4.195245615076303,-0.014635964542697583,2022_02_03_12_13_05,4.2,0.088,18.58
4.195409906386169,-0.015128823849043065,2022_02_03_12_13_07,4.2,0.088,18.58
4.195574197696416,-0.01775740681618375,2022_02_03_12_13_08,4.2,0.088,18.58
4.195574197696416,-0.019071698299744692,2022_02_03_12_13_09,4.2,0.088,18.58
4.195409906386169,-0.019071698299744692,2022_02_03_12_13_10,4.2,0.088,18.58
4.194588449840637,-0.016278828897172845,2022_02_03_12_13_11,4.2,0.088,18.58
4.195245615076303,-0.018085979687074046,2022_02_03_12_13_12,4.2,0.088,18.58
4.195081323766816,-0.019893130476971756,2022_02_03_12_13_13,4.2,0.087,18.58
4.194588449840637,-0.016771688203511007,2022_02_03_12_13_14,4.2,0.087,18.58
4.19491703245771,-0.0159502560262798,2022_02_03_12_13_16,4.2,0.087,18.58
4.194752741148983,-0.018085979687074046,2022_02_03_12_13_17,4.2,0.087,18.58
4.195081323766816,-0.015293110284490943,2022_02_03_12_13_18,4.2,0.087,18.58
4.195081323766816,-0.015621683155385875,2022_02_03_12_13_19,4.2,0.087,18.58
4.195081323766816,-0.019893130476971756,2022_02_03_12_13_20,4.2,0.087,18.58
4.195245615076303,-0.019893130476971756,2022_02_03_12_13_21,4.2,0.087,18.58
4.1959027803180495,-0.02071456265420217,2022_02_03_12_13_22,4.2,0.087,18.58
4.195245615076303,-0.01660740176806512,2022_02_03_12_13_23,4.2,0.086,18.58
4.195245615076303,-0.019235984735189927,2022_02_03_12_13_25,4.2,0.087,18.58
4.194752741148983,-0.016443115332619072,2022_02_03_12_13_26,4.2,0.087,18.58
4.19491703245771,-0.013978818800898796,2022_02_03_12_13_27,4.2,0.086,18.58
4.194588449840637,-0.02153599483143779,2022_02_03_12_13_28,4.2,0.086,18.58
4.195081323766816,-0.016443115332619072,2022_02_03_12_13_29,4.2,0.086,18.58
4.195081323766816,-0.017593120380738528,2022_02_03_12_13_30,4.2,0.086,18.58
4.195081323766816,-0.018085979687074046,2022_02_03_12_13_31,4.2,0.086,18.58
4.195245615076303,-0.016443115332619072,2022_02_03_12_13_32,4.2,0.086,18.58
4.195081323766816,-0.012500240881826705,2022_02_03_12_13_34,4.2,0.085,18.58
4.194752741148983,-0.020550276218755728,2022_02_03_12_13_35,4.2,0.086,18.58
4.19491703245771,-0.01660740176806512,2022_02_03_12_13_36,4.2,0.086,18.58
4.195081323766816,-0.017264547509847843,2022_02_03_12_13_37,4.2,0.085,18.58
4.195574197696416,-0.015621683155385875,2022_02_03_12_13_38,4.2,0.085,18.58
4.195081323766816,-0.018414552557964217,2022_02_03_12_13_39,4.2,0.085,18.58
4.195409906386169,-0.01775740681618375,2022_02_03_12_13_40,4.2,0.085,18.58
4.195081323766816,-0.015785969590832956,2022_02_03_12_13_41,4.2,0.085,18.58
4.195409906386169,-0.012500240881826705,2022_02_03_12_13_43,4.2,0.085,18.58
4.194752741148983,-0.014800250978146398,2022_02_03_12_13_44,4.2,0.085,18.58
4.195409906386169,-0.016278828897172845,2022_02_03_12_13_45,4.2,0.085,18.58
4.195574197696416,-0.017921693251628915,2022_02_03_12_13_46,4.2,0.086,18.58
4.195081323766816,-0.01660740176806512,2022_02_03_12_13_47,4.2,0.085,18.58
4.1959027803180495,-0.01710026107440235,2022_02_03_12_13_48,4.2,0.085,18.58
4.195409906386169,-0.016935974638956748,2022_02_03_12_13_49,4.2,0.084,18.58
