Vcell, sensor current, smooth current, smooth voltage, timestamp, time, supply voltage, supply current, temperature
3.898371824457845,0.08081445499495299,1.2007840686194962,3.896242684089844,2022-02-09-11-50-13,1179.6293323040009,3.98,1.301,19.47
3.8980432431644454,0.08212874650042275,1.2021554753586654,3.8963289781647865,2022-02-09-11-50-13,1180.0819280147552,3.98,1.301,19.47
3.898371824457845,0.07621443473026993,1.201665687237421,3.8963986772254535,2022-02-09-11-50-14,1180.5490446090698,3.98,1.301,19.47
3.8988646964005933,0.07950016349005606,1.2016656872374771,3.8964816522977683,2022-02-09-11-50-14,1181.0637831687927,3.98,1.301,19.47
3.8980432431644454,0.08163588718580399,1.2021554753589683,3.896554670361242,2022-02-09-11-50-15,1181.588142633438,3.98,1.301,19.47
3.8991932776975258,0.07933587705198383,1.2015285465636023,3.896642623938214,2022-02-09-11-50-15,1182.085577249527,3.98,1.301,19.47
3.8980432431644454,0.07736443979580065,1.201450180464143,3.8967139825004433,2022-02-09-11-50-16,1182.6039175987244,3.98,1.301,19.47
3.898700405752657,0.08015730924243339,1.202175066883673,3.8967919790685235,2022-02-09-11-50-16,1183.1325705051422,3.98,1.301,19.47
3.8988646964005933,0.07966444992813711,1.2023513906072887,3.8968716351382815,2022-02-09-11-50-17,1183.6503736972809,3.98,1.301,19.47
3.8990289870488835,0.07818587198572433,1.2022534329829513,3.896956269712354,2022-02-09-11-50-17,1184.1686537265778,3.98,1.301,19.47
3.8988646964005933,0.07818587198572433,1.2022534329829553,3.897027628275114,2022-02-09-11-50-18,1184.6975634098053,3.98,1.301,19.47
3.8990289870488835,0.08032159568054992,1.2021554753586505,3.89710894384637,2022-02-09-11-50-18,1185.2276134490967,3.98,1.301,19.47
3.8991932776975258,0.07933587705198383,1.202273024507576,3.897176983406202,2022-02-09-11-50-19,1185.7452418804169,3.98,1.301,19.47
3.8990289870488835,0.07835015842373513,1.202429756706035,3.89725166097188,2022-02-09-11-50-19,1186.2570848464966,3.98,1.301,19.47
3.8990289870488835,0.07720015335784189,1.2026452634794933,3.8973213600332923,2022-02-09-11-50-20,1186.7722520828247,3.98,1.301,19.47
3.8993575683465225,0.08212874650042275,1.2031350516007797,3.897405994607896,2022-02-09-11-50-20,1187.3201684951782,3.98,1.301,19.47
3.8990289870488835,0.07818587198572433,1.2036248397216642,3.897485650678181,2022-02-09-11-50-21,1187.8304471969604,3.98,1.301,19.47
3.8985361151050744,0.08212874650042275,1.2044476837655314,3.897548711733609,2022-02-09-11-50-21,1188.331598997116,3.98,1.301,19.47
3.8995218589958722,0.07900730417586582,1.20476114816323,3.8976167512938895,2022-02-09-11-50-22,1188.8443539142609,3.98,1.301,19.47
3.8988646964005933,0.07752872623376805,1.2043301346164832,3.897673174343847,2022-02-09-11-50-22,1189.3453216552734,3.98,1.301,19.47
3.8998504402956318,0.07588586185448104,1.2035072905729716,3.897744532907227,2022-02-09-11-50-23,1189.895510673523,3.98,1.301,19.47
3.8998504402956318,0.07884301773782001,1.2034485159981687,3.8978225294767417,2022-02-09-11-50-23,1190.4092795848846,3.98,1.301,19.47
3.8998504402956318,0.08360732444477036,1.2046240074895607,3.897898866544576,2022-02-09-11-50-24,1190.922928571701,3.98,1.301,19.47
3.8998504402956318,0.07966444992813711,1.2042909515673945,3.8979718846094618,2022-02-09-11-50-24,1191.4381580352783,3.98,1.301,19.47
3.900014730946042,0.07818587198572433,1.2041538108934244,3.898054859683367,2022-02-09-11-50-25,1191.9841866493225,3.98,1.301,19.47
3.8998504402956318,0.07752872623376805,1.2041734024181623,3.898126218246797,2022-02-09-11-50-26,1192.4982676506042,3.98,1.301,19.47
3.8996861496455755,0.08525018882825346,1.2048982888383852,3.898199236311843,2022-02-09-11-50-26,1193.0020883083344,3.98,1.301,19.47
3.900343312247923,0.07933587705198383,1.2048786973135202,3.89827225437712,2022-02-09-11-50-27,1193.5150940418243,3.98,1.301,19.47
3.9008361842033943,0.08032159568054992,1.2056035837329566,3.8983618674572345,2022-02-09-11-50-27,1194.043071269989,3.98,1.301,19.47
3.900343312247923,0.08426447019805235,1.2057994989817669,3.898438204525562,2022-02-09-11-50-28,1194.537162065506,3.98,1.301,19.47
3.900507602899393,0.07802158554772223,1.2050746125623457,3.8985145415936606,2022-02-09-11-50-28,1195.0363490581512,3.98,1.301,19.47
3.900014730946042,0.079828736366227,1.2046240074904944,3.8985809216532195,2022-02-09-11-50-29,1195.536432981491,3.98,1.301,19.47
3.900507602899393,0.0806501685568097,1.2050158379876434,3.898653939718886,2022-02-09-11-50-29,1196.0465517044067,3.98,1.301,19.47
3.900507602899393,0.07851444486175468,1.2049570634130777,3.898730276787456,2022-02-09-11-50-30,1196.5462408065796,3.98,1.301,19.47
3.900014730946042,0.07703586691989175,1.2050354295125207,3.898793337844105,2022-02-09-11-50-30,1197.0475587844849,3.98,1.301,19.47
3.900343312247923,0.07818587198572433,1.2051725701863873,3.898872993915575,2022-02-09-11-50-31,1197.550241947174,3.98,1.301,19.47
3.900343312247923,0.08081445499495299,1.204996246462663,3.898946011981245,2022-02-09-11-50-31,1198.0638797283173,3.98,1.301,19.47
3.900671893551217,0.08048588211867536,1.2054076684843338,3.899020689548364,2022-02-09-11-50-32,1198.5770711898804,3.98,1.301,19.47
3.900671893551217,0.07785729910972883,1.2056427667825012,3.8990854101068178,2022-02-09-11-50-32,1199.076366186142,3.98,1.301,19.47
3.9011647655088098,0.0827858922533748,1.2065635684505718,3.899153449668631,2022-02-09-11-50-33,1199.591768503189,3.98,1.301,19.47
3.901000474855926,0.08393589732139288,1.207014173522495,3.899231446239329,2022-02-09-11-50-33,1200.1056725978851,3.98,1.301,19.47
3.9011647655088098,0.08015730924243339,1.2073668209697925,3.8993094428099395,2022-02-09-11-50-34,1200.6519348621368,3.98,1.301,19.47
3.9011647655088098,0.07884301773782001,1.20726886334563,3.8993907583837113,2022-02-09-11-50-34,1201.1666779518127,3.98,1.301,19.47
3.9014933468156396,0.0834430380064729,1.2076802853677353,3.899458797945682,2022-02-09-11-50-35,1201.6808750629425,3.98,1.301,19.47
3.901657637469585,0.07917159061392043,1.2083659887372746,3.899540113519643,2022-02-09-11-50-35,1202.1950845718384,3.98,1.301,19.47
3.9011647655088098,0.07752872623376805,1.2083268056875989,3.899616450589213,2022-02-09-11-50-36,1202.7084803581238,3.98,1.301,19.47
3.901000474855926,0.07851444486175468,1.2089537344828123,3.899679511646471,2022-02-09-11-50-36,1203.2628178596497,3.98,1.301,19.47
3.901821928123884,0.07950016349005606,1.2088165938086317,3.8997492107100715,2022-02-09-11-50-37,1203.7776963710785,3.98,1.301,19.47
3.9014933468156396,0.07835015842373513,1.2087382277090772,3.899818909773656,2022-02-09-11-50-37,1204.2893378734589,3.98,1.301,19.47
3.901657637469585,0.07736443979580065,1.2092084243057746,3.899888608837385,2022-02-09-11-50-38,1204.805422782898,3.98,1.301,19.47
3.901657637469585,0.0829501786916356,1.2095218887036376,3.899951669895314,2022-02-09-11-50-38,1205.349568605423,3.98,1.301,19.47
3.901821928123884,0.07637872116817716,1.2086794531350276,3.9000280069652025,2022-02-09-11-50-39,1205.8662359714508,3.98,1.301,19.47
3.901657637469585,0.08196446006220745,1.2097961700514683,3.900097706029166,2022-02-09-11-50-39,1206.3822395801544,3.98,1.301,19.47
3.9019862187785366,0.079828736366227,1.209717803951995,3.9001640860902165,2022-02-09-11-50-40,1206.9003584384918,3.98,1.301,19.47
3.9023148000889023,0.07818587198572433,1.2100116768248894,3.9002470611667923,2022-02-09-11-50-40,1207.4439480304718,3.98,1.301,19.47
3.9023148000889023,0.07835015842373513,1.2104622818966735,3.9003117817265625,2022-02-09-11-50-41,1207.9564740657806,3.98,1.301,19.47
3.9014933468156396,0.07851444486175468,1.2103251412225586,3.9003864592951563,2022-02-09-11-50-41,1208.4495031833649,3.98,1.301,19.47
3.9026433814006833,0.07900730417586582,1.2103055496977084,3.90045947736264,2022-02-09-11-50-42,1208.96413230896,3.98,1.301,19.47
3.9023148000889023,0.07720015335784189,1.2098549446261657,3.900527516925481,2022-02-09-11-50-43,1209.5115504264832,3.98,1.301,19.47
3.9023148000889023,0.07736443979580065,1.2096394378528752,3.900592237485326,2022-02-09-11-50-43,1210.0249104499817,3.98,1.301,19.47
3.902479090744616,0.08360732444477036,1.2104818734218439,3.9006652555528825,2022-02-09-11-50-44,1210.538541316986,3.98,1.301,19.47
3.902807672057104,0.07933587705198383,1.2105798310461484,3.9007432521250824,2022-02-09-11-50-44,1211.053442955017,3.98,1.301,19.47
3.902807672057104,0.07950016349005606,1.2103251412232336,3.900812951189725,2022-02-09-11-50-45,1211.5874469280243,3.98,1.301,19.47
3.902479090744616,0.079828736366227,1.2103447327479953,3.900882650254285,2022-02-09-11-50-45,1212.1197504997253,3.98,1.301,19.47
3.902479090744616,0.07950016349005606,1.2106973801952807,3.9009540088206576,2022-02-09-11-50-46,1212.634128332138,3.98,1.301,19.47
3.9029719627138784,0.07703586691989175,1.2099529022507851,3.901022048384081,2022-02-09-11-50-46,1213.144488811493,3.98,1.301,19.47
3.902479090744616,0.07687158048195022,1.2096198463282741,3.901096725953296,2022-02-09-11-50-47,1213.658819437027,3.98,1.301,19.47
3.902807672057104,0.07802158554772223,1.2086990446600887,3.901178041528735,2022-02-09-11-50-47,1214.1906142234802,3.98,1.301,19.47
3.9033005440284887,0.08048588211867536,1.208738227709746,3.9012543785999365,2022-02-09-11-50-48,1214.6904618740082,3.98,1.301,19.47
3.9029719627138784,0.07621443473026993,1.20914964973184,3.9013323751724682,2022-02-09-11-50-48,1215.2064328193665,3.98,1.301,19.47
3.9036291253445143,0.079828736366227,1.2100116768249345,3.901405393241122,2022-02-09-11-50-49,1215.7215991020203,3.98,1.301,19.47
3.9033005440284887,0.08147160074761581,1.2101684090237068,3.9014750923063573,2022-02-09-11-50-49,1216.2188181877136,3.98,1.301,19.47
3.903464834686324,0.07933587705198383,1.2098745361503456,3.9015464508731115,2022-02-09-11-50-50,1216.7344172000885,3.98,1.301,19.47
3.903464834686324,0.07572157541659937,1.2093455649795746,3.9016128309353832,2022-02-09-11-50-50,1217.2532377243042,3.98,1.301,19.47
3.9036291253445143,0.07900730417586582,1.2097178039516943,3.9016941465117925,2022-02-09-11-50-51,1217.770264863968,3.98,1.301,19.47
3.9036291253445143,0.07884301773782001,1.2093259734548871,3.901765505078776,2022-02-09-11-50-51,1218.2840139865875,3.98,1.301,19.47
3.9031362533710063,0.07769301267174411,1.208346397211668,3.90183354464242,2022-02-09-11-50-52,1218.7825105190277,3.98,1.301,19.47
3.9039577066619544,0.07490014322731806,1.2081112989140699,3.9019049032097106,2022-02-09-11-50-52,1219.2986788749695,3.98,1.301,19.47
3.903793416003057,0.08097874143310524,1.2080917073892756,3.9019696237707944,2022-02-09-11-50-53,1219.816253900528,3.98,1.301,19.47
3.904121997321205,0.08212874650042275,1.2084247633114014,3.90205259884897,2022-02-09-11-50-53,1220.3283746242523,3.98,1.301,19.47
3.904450578640769,0.07900730417586582,1.2083855802617658,3.9021305954228542,2022-02-09-11-50-54,1220.8301072120667,3.98,1.301,19.47
3.9036291253445143,0.08097874143310524,1.2076998768923415,3.9022019539901374,2022-02-09-11-50-54,1221.3449006080627,3.98,1.301,19.47
3.90428628798081,0.08410018375971799,1.208150481964333,3.902276631560878,2022-02-09-11-50-55,1221.8615729808807,3.98,1.301,19.47
3.904121997321205,0.07703586691989175,1.207719468417727,3.902349649629927,2022-02-09-11-50-55,1222.3591260910034,3.98,1.301,19.47
3.90428628798081,0.07654300760609295,1.2077194684177608,3.902422667698897,2022-02-09-11-50-56,1222.891812801361,3.98,1.301,19.47
3.904450578640769,0.08212874650042275,1.2083268056883028,3.902499004771249,2022-02-09-11-50-56,1223.3926632404327,3.98,1.301,19.47
3.904450578640769,0.07966444992813711,1.2082092565391542,3.902580320348276,2022-02-09-11-50-57,1223.9040899276733,3.98,1.301,19.47
3.904450578640769,0.07818587198572433,1.2082484395890623,3.902659976423945,2022-02-09-11-50-57,1224.4202115535736,3.98,1.301,19.47
3.904450578640769,0.07900730417586582,1.2084247633127065,3.9027346539950027,2022-02-09-11-50-58,1224.9518105983734,3.98,1.301,19.47
3.904121997321205,0.07917159061392043,1.2079741582408665,3.902796055553499,2022-02-09-11-50-58,1225.4781589508057,3.98,1.301,19.47
3.9051077412841413,0.07917159061392043,1.2075039616440149,3.9028723926263584,2022-02-09-11-50-59,1225.9934368133545,3.98,1.301,19.47
3.904943450622768,0.07884301773782001,1.2072296802959637,3.9029404321913996,2022-02-09-11-51-00,1226.5125632286072,3.98,1.301,19.47
3.904943450622768,0.07933587705198383,1.207014173522558,3.9030184287659533,2022-02-09-11-51-00,1227.0171241760254,3.98,1.301,19.47
3.9051077412841413,0.07818587198572433,1.2063872447269879,3.903093106337576,2022-02-09-11-51-01,1227.5331456661224,3.98,1.301,19.47
3.9047791599617474,0.0767072940440173,1.2060541888046419,3.9031528483948414,2022-02-09-11-51-01,1228.0499441623688,3.98,1.301,19.47
3.9054363226079514,0.07605014829237122,1.2057603159319439,3.903239142477467,2022-02-09-11-51-02,1228.544644355774,3.98,1.301,19.47
3.9051077412841413,0.07555728897872618,1.2055056261090906,3.903320458055195,2022-02-09-11-51-02,1229.0615818500519,3.98,1.301,19.47
3.9047791599617474,0.07867873129978296,1.2056427667831005,3.9033934761253577,2022-02-09-11-51-03,1229.55824136734,3.98,1.301,19.47
3.9046148693010814,0.07769301267174411,1.2049570634131335,3.903463175192183,2022-02-09-11-51-03,1230.0751101970673,3.98,1.301,19.47
3.905600613270387,0.07884301773782001,1.2048199227391159,3.90353785276413,2022-02-09-11-51-04,1230.6201667785645,3.98,1.301,19.47
3.9054363226079514,0.08245731937688058,1.204741556639648,3.9036158493393582,2022-02-09-11-51-04,1231.135849237442,3.98,1.301,19.47
3.905600613270387,0.08327875156818462,1.2055056261089916,3.9036888674098216,2022-02-09-11-51-05,1231.652051448822,3.98,1.301,19.47
3.9054363226079514,0.07966444992813711,1.2048786973136139,3.9037635449817647,2022-02-09-11-51-05,1232.1650636196136,3.98,1.301,19.47
3.904943450622768,0.07736443979580065,1.2039774871702469,3.9038232870395455,2022-02-09-11-51-06,1232.6779091358185,3.98,1.301,19.47
3.9059291945963213,0.08114302787126643,1.2038207549712758,3.9038946456086037,2022-02-09-11-51-06,1233.2068367004395,3.98,1.301,19.47
3.9057649039331777,0.08147160074761581,1.2040558532696028,3.903961025672948,2022-02-09-11-51-07,1233.7240250110626,3.98,1.301,19.47
3.9062577759236707,0.07818587198572433,1.2035268820988074,3.9040456602548432,2022-02-09-11-51-07,1234.2380769252777,3.98,1.301,19.47
3.9057649039331777,0.07588586185448104,1.2030762770274481,3.904113699820824,2022-02-09-11-51-08,1234.7360911369324,3.98,1.301,19.47
3.9060934852598193,0.07818587198572433,1.203448515999552,3.904186717891609,2022-02-09-11-51-08,1235.2518401145935,3.98,1.301,19.47
3.9062577759236707,0.08212874650042275,1.2034876990495724,3.9042630549658504,2022-02-09-11-51-09,1235.781824350357,3.98,1.301,19.47
3.905600613270387,0.07769301267174411,1.2026452634805747,3.904331094531921,2022-02-09-11-51-09,1236.291661977768,3.98,1.301,19.47
3.9060934852598193,0.08048588211867536,1.202801995679398,3.904402453101352,2022-02-09-11-51-10,1236.802284002304,3.98,1.301,19.47
3.9062577759236707,0.0806501685568097,1.2030762770274215,3.904473811670865,2022-02-09-11-51-10,1237.3023550510406,3.99,1.301,19.47
3.9062577759236707,0.07720015335784189,1.2022730245086133,3.9045484892438487,2022-02-09-11-51-11,1237.8022072315216,3.99,1.301,19.47
3.9060934852598193,0.07687158048195022,1.2020183346856788,3.9046198478133625,2022-02-09-11-51-11,1238.3473739624023,3.99,1.301,19.47
3.9060934852598193,0.08032159568054992,1.2021162923098474,3.904682908874829,2022-02-09-11-51-12,1238.8441355228424,3.99,1.301,19.47
3.9060934852598193,0.07572157541659937,1.20199874316086,3.9047526079427586,2022-02-09-11-51-12,1239.345993757248,3.99,1.301,19.47
3.9062577759236707,0.07703586691989175,1.2015481380893782,3.904822307010844,2022-02-09-11-51-13,1239.8447895050049,3.99,1.301,19.47
3.9064220665878766,0.07457157035166453,1.2008232516702477,3.904895325082499,2022-02-09-11-51-13,1240.342446088791,3.99,1.301,19.47
3.907079229248241,0.08097874143310524,1.2013326313162618,3.9049700026559595,2022-02-09-11-51-14,1240.8581075668335,3.99,1.301,19.47
3.9067506479173506,0.08032159568054992,1.2010583499683039,3.9050347232194915,2022-02-09-11-51-14,1241.376024723053,3.99,1.301,19.47
3.9064220665878766,0.08212874650042275,1.2013718143658985,3.9051077412911464,2022-02-09-11-51-15,1241.858740568161,3.99,1.301,19.47
3.907079229248241,0.08327875156818462,1.2016069126644537,3.9051807593629477,2022-02-09-11-51-15,1242.3765416145325,3.99,1.301,19.47
3.9069149385826183,0.07851444486175468,1.201508955040116,3.905247139428429,2022-02-09-11-51-16,1242.8758039474487,3.99,1.301,19.47
3.9074078105805468,0.08048588211867536,1.2018811940121303,3.9053251360054166,2022-02-09-11-51-16,1243.3895914554596,3.99,1.301,19.47
3.9067506479173506,0.07933587705198383,1.2017440533382868,3.9053948350739467,2022-02-09-11-51-17,1243.9200489521027,3.99,1.301,19.47
3.907079229248241,0.08081445499495299,1.2019595601114863,3.905469512647492,2022-02-09-11-51-17,1244.45001745224,3.99,1.301,19.47
3.9072435199142164,0.08196446006220745,1.2029783194035224,3.905537552214725,2022-02-09-11-51-18,1244.9391944408417,3.99,1.301,19.47
3.907900682581663,0.07835015842373513,1.2022926160335794,3.905612229788774,2022-02-09-11-51-18,1245.4373183250427,3.99,1.301,19.47
3.907900682581663,0.07835015842373513,1.2025473058565996,3.9056835883596808,2022-02-09-11-51-19,1245.93856883049,3.99,1.301,19.47
3.9074078105805468,0.07900730417586582,1.2035856566736245,3.9057566064323606,2022-02-09-11-51-19,1246.4069390296936,3.99,1.301,19.47
3.90806497324941,0.08130731430943663,1.2038207549718398,3.9058346030097777,2022-02-09-11-51-20,1246.9344897270203,3.99,1.301,19.47
3.90773639191427,0.07933587705198383,1.2035660651482818,3.9059092805840527,2022-02-09-11-51-20,1247.4444892406464,3.99,1.301,19.47
3.9074078105805468,0.08048588211867536,1.204095036319208,3.905983958158084,2022-02-09-11-51-21,1247.9594798088074,3.99,1.301,19.47
3.90773639191427,0.079828736366227,1.2039187125957103,3.906058635732444,2022-02-09-11-51-21,1248.472023487091,3.99,1.301,19.47
3.907900682581663,0.07884301773782001,1.2030370939774444,3.906125015798511,2022-02-09-11-51-22,1248.95476603508,3.99,1.301,19.47
3.9082292639175105,0.07522871610300522,1.2016460957133641,3.9061947148681053,2022-02-09-11-51-22,1249.4724819660187,3.99,1.301,19.47
